mouseX,mouseY,flowerX,flowerY,time_s
404.07,159.17,416.34,144.05,2.05
404.31,159.17,414.94,141.52,2.068
404.31,159.17,413.5,139.02,2.083
404.54,159.17,412.01,136.53,2.101
404.79,159.17,410.48,134.06,2.118
405.03,159.17,408.9,131.62,2.134
405.27,159.17,407.3,129.22,2.151
405.27,159.17,405.65,126.83,2.167
405.51,159.17,403.97,124.48,2.183
405.51,159.17,402.23,122.15,2.2
405.74,159.17,400.46,119.85,2.218
405.74,159.17,398.66,117.58,2.233
405.74,158.93,396.82,115.35,2.25
405.74,158.11,394.94,113.14,2.268
405.74,156.96,393.02,110.96,2.284
405.43,155.44,391.06,108.81,2.301
399.96,147.52,389.08,106.71,2.317
395.1,139.77,387.06,104.63,2.334
391.72,134.75,385.01,102.6,2.351
387.75,129.03,382.91,100.59,2.367
384.94,125.0,380.89,98.7,2.383
382.63,122.0,378.64,96.68,2.402
381.74,120.49,376.45,94.77,2.418
380.54,118.97,374.24,92.92,2.434
378.88,117.0,371.98,91.09,2.451
375.81,113.54,369.7,89.3,2.467
373.54,110.18,367.38,87.54,2.484
