mouseX,mouseY,flowerX,flowerY,time_s
311.66,69.54,289.25,55.02,5.0
314.98,71.75,292.12,55.47,5.017
318.3,73.6,294.98,55.98,5.033
322.69,76.4,297.83,56.52,5.05
325.55,78.53,300.67,57.12,5.067
329.24,80.74,303.49,57.76,5.084
333.07,83.43,306.16,58.42,5.099
336.02,86.02,309.1,59.19,5.117
338.98,88.23,311.91,59.98,5.134
341.36,89.93,314.68,60.8,5.15
343.86,92.06,317.45,61.68,5.167
344.89,93.08,320.18,62.6,5.183
348.21,95.41,322.92,63.57,5.2
350.6,97.11,325.64,64.58,5.217
352.47,98.36,328.33,65.64,5.234
353.98,99.56,331.0,66.74,5.251
355.49,100.75,333.67,67.89,5.267
356.32,101.3,336.31,69.08,5.284
357.14,101.84,338.94,70.32,5.301
357.97,102.38,341.41,71.53,5.316
358.49,102.9,344.13,72.92,5.333
359.0,103.16,346.66,74.28,5.35
359.52,103.67,349.2,75.69,5.367
360.35,104.21,351.71,77.14,5.383
361.49,104.79,354.2,78.63,5.4
363.0,105.7,356.66,80.16,5.417
364.5,106.61,359.09,81.73,5.433
366.01,107.8,361.51,83.35,5.45
367.89,108.74,363.89,85.01,5.467
370.19,110.04,366.16,86.64,5.483
372.15,111.69,368.56,88.43,5.5
373.66,112.89,370.85,90.19,5.517
375.53,114.14,373.01,91.92,5.533
378.97,116.89,375.36,93.85,5.55
381.38,118.62,377.57,95.74,5.567
383.96,121.2,379.73,97.65,5.583
386.46,123.33,381.87,99.61,5.601
388.51,125.38,383.98,101.6,5.617
390.56,127.43,386.05,103.62,5.634
393.17,130.43,388.09,105.69,5.65
395.91,133.49,390.09,107.77,5.667
398.04,136.36,392.06,109.9,5.684
400.63,139.68,394.0,112.06,5.7
402.84,142.63,395.89,114.25,5.717
404.62,145.47,397.76,116.49,5.734
405.93,147.77,399.58,118.73,5.75
407.71,150.61,401.26,120.88,5.766
409.07,153.34,403.02,123.19,5.783
410.32,155.21,404.72,125.53,5.799
411.26,157.09,406.45,127.98,5.817
412.11,158.23,408.12,130.43,5.834
412.63,158.75,409.7,132.84,5.85
412.89,159.26,411.26,135.31,5.867
413.14,159.78,412.76,137.78,5.884
413.4,160.04,414.23,140.28,5.9
413.4,160.54,415.66,142.81,5.917
413.66,160.54,417.04,145.35,5.933
413.92,160.78,418.38,147.92,5.95
413.92,160.78,419.68,150.52,5.966
413.92,161.02,420.92,153.12,5.983
413.92,161.02,420.92,153.11,6.0
413.92,161.02,419.66,150.49,6.017
413.92,161.02,418.36,147.89,6.033
413.92,161.02,417.03,145.33,6.05
413.92,161.02,415.65,142.8,6.066
413.92,161.02,414.22,140.27,6.083
413.92,161.02,412.75,137.75,6.1
413.92,160.78,411.33,135.41,6.117
413.92,160.0,409.7,132.84,6.134
413.92,159.73,408.11,130.41,6.15
413.92,159.23,406.48,128.03,6.167
413.92,158.98,404.81,125.65,6.184
413.92,158.98,403.1,123.31,6.2
413.92,158.48,401.35,120.99,6.217
413.63,157.64,399.56,118.7,6.234
413.63,157.38,397.84,116.58,6.249
408.54,145.56,395.88,114.23,6.267
404.68,136.91,393.98,112.04,6.284
398.47,124.48,392.05,109.89,6.3
394.84,117.61,390.08,107.76,6.317
391.3,111.46,388.07,105.66,6.334
389.0,107.23,386.04,103.61,6.35
387.57,104.01,383.96,101.58,6.367
385.79,101.17,381.86,99.6,6.384
383.99,98.32,379.81,97.72,6.399
382.28,95.93,377.55,95.73,6.417
380.63,93.96,375.34,93.84,6.433
379.05,92.39,373.12,92.0,6.45
378.22,91.84,370.84,90.18,6.467
377.7,91.31,368.55,88.42,6.484
377.43,91.05,366.22,86.68,6.5
376.91,91.05,363.86,84.99,6.517
376.07,91.05,361.49,83.34,6.534
374.87,91.05,359.09,81.73,6.55
373.36,91.05,356.66,80.16,6.567
371.05,91.05,354.19,78.62,6.584
367.72,91.05,351.7,77.13,6.6
359.98,91.05,349.2,75.69,6.617
354.99,89.8,346.66,74.28,6.633
350.22,87.81,344.1,72.91,6.65
344.07,84.72,341.53,71.59,6.667
337.93,81.63,338.92,70.31,6.684
333.53,79.19,336.3,69.07,6.7
329.16,76.41,333.67,67.89,6.717
326.2,74.19,331.0,66.74,6.734
323.77,72.45,328.31,65.63,6.75
321.89,71.19,325.61,64.57,6.767
320.38,69.99,322.9,63.56,6.784
318.49,69.04,320.17,62.59,6.801
316.61,67.79,317.43,61.68,6.817
314.3,66.79,314.66,60.8,6.834
312.42,66.15,311.88,59.97,6.851
311.48,65.84,309.23,59.22,6.865
