mouseX,mouseY,flowerX,flowerY,time_s
288.78,47.84,292.68,55.01,5.001
291.08,48.83,295.58,55.46,5.018
293.38,49.82,298.46,55.96,5.034
294.32,50.13,301.19,56.48,5.049
297.13,51.7,304.22,57.11,5.068
299.43,53.0,307.09,57.75,5.084
302.16,54.02,309.92,58.44,5.101
304.46,55.32,312.78,59.19,5.117
306.34,56.26,315.58,59.97,5.134
308.21,57.51,318.39,60.8,5.151
309.72,58.42,321.19,61.68,5.168
311.23,59.62,323.98,62.61,5.184
313.1,60.87,326.75,63.58,5.201
317.01,63.25,329.49,64.6,5.217
319.79,64.98,332.23,65.67,5.234
324.02,66.88,334.94,66.78,5.251
327.34,69.09,337.63,67.93,5.267
330.66,70.93,340.31,69.13,5.284
333.98,72.77,342.95,70.37,5.301
337.3,74.62,345.59,71.66,5.317
341.69,77.42,348.21,72.99,5.334
344.89,79.21,350.78,74.36,5.351
348.36,81.9,353.36,75.78,5.368
351.68,83.74,355.9,77.25,5.384
354.09,85.47,358.42,78.75,5.401
357.33,87.4,360.91,80.29,5.418
359.71,89.11,363.38,81.88,5.435
362.13,90.84,365.82,83.51,5.451
365.34,92.25,368.23,85.18,5.469
368.29,94.46,370.57,86.85,5.484
371.97,96.31,372.95,88.62,5.501
375.29,98.15,375.3,90.42,5.517
378.61,100.36,377.57,92.23,5.534
381.57,102.57,379.71,93.99,5.55
383.98,104.3,382.09,96.01,5.568
385.86,105.55,384.28,97.93,5.584
387.0,106.7,386.44,99.9,5.601
387.82,107.24,388.58,101.91,5.617
388.68,108.09,390.67,103.95,5.634
389.54,109.23,392.74,106.03,5.651
390.68,110.38,394.67,108.03,5.667
391.82,111.52,396.78,110.3,5.684
392.64,112.34,398.74,112.48,5.701
393.21,113.48,400.66,114.68,5.718
394.36,114.63,402.55,116.93,5.734
396.46,117.04,404.39,119.2,5.751
398.5,119.14,406.2,121.51,5.767
401.45,121.35,407.98,123.85,5.784
