mouseX,mouseY,flowerX,flowerY,time_s
135.95,110.86,134.45,113.4,0.0
135.95,110.86,136.39,111.21,0.016
135.95,110.86,138.38,109.05,0.032
135.95,110.86,140.4,106.92,0.049
135.95,110.86,142.45,104.82,0.065
135.95,110.86,144.53,102.77,0.082
135.95,110.86,146.65,100.75,0.099
135.95,110.86,148.8,98.76,0.115
135.95,110.86,151.0,96.81,0.132
135.95,110.86,153.21,94.9,0.149
136.52,110.11,155.47,93.01,0.166
138.17,108.14,157.75,91.17,0.183
139.77,106.54,160.05,89.38,0.2
140.96,105.02,162.41,87.6,0.216
142.21,103.08,164.77,85.89,0.233
144.31,101.03,167.18,84.2,0.25
147.77,97.96,169.61,82.55,0.266
152.44,94.13,172.05,80.95,0.283
158.16,89.74,174.54,79.39,0.3
167.71,83.36,177.03,77.88,0.316
174.05,79.74,179.57,76.39,0.333
177.79,77.86,182.12,74.96,0.349
182.02,75.56,184.7,73.57,0.366
185.22,74.14,187.31,72.22,0.383
187.1,72.88,189.94,70.91,0.4
187.93,72.33,192.57,69.65,0.416
188.44,71.8,195.24,68.43,0.433
188.96,71.28,197.93,67.25,0.449
190.1,70.42,200.63,66.13,0.466
192.14,69.02,203.36,65.04,0.483
194.02,67.76,206.1,64.0,0.499
196.32,66.45,208.87,63.01,0.516
198.62,65.14,211.63,62.07,0.533
199.76,64.27,214.43,61.17,0.549
200.9,63.7,217.22,60.32,0.566
201.73,63.14,220.06,59.5,0.583
203.24,62.54,222.88,58.75,0.599
205.11,61.59,225.71,58.04,0.616
207.41,60.28,228.57,57.37,0.633
209.71,59.31,231.44,56.76,0.649
211.59,58.36,234.33,56.19,0.666
213.89,57.7,237.18,55.67,0.683
217.1,56.65,240.1,55.19,0.7
221.32,55.48,242.99,54.77,0.716
227.91,54.15,245.9,54.39,0.733
234.51,53.27,248.82,54.07,0.75
239.32,52.84,251.72,53.79,0.766
244.08,52.05,254.65,53.56,0.783
247.77,51.68,257.58,53.38,0.802
250.98,51.68,260.5,53.24,0.816
253.7,51.33,263.44,53.16,0.833
258.27,51.33,266.36,53.13,0.85
261.0,51.33,269.29,53.14,0.866
263.3,51.33,272.23,53.2,0.883
265.6,51.33,275.16,53.31,0.899
267.9,51.33,278.08,53.47,0.916
270.2,51.33,281.01,53.68,0.933
272.5,51.33,283.93,53.94,0.95
276.19,51.33,286.84,54.25,0.966
279.4,51.33,289.74,54.6,0.983
282.61,51.33,292.66,55.01,0.999
285.33,51.33,295.56,55.46,1.016
288.06,52.01,298.44,55.96,1.033
291.27,52.38,301.33,56.51,1.05
295.01,53.11,304.19,57.1,1.066
297.79,53.48,307.05,57.74,1.083
301.48,54.21,309.9,58.44,1.1
304.68,54.92,312.73,59.17,1.116
307.41,55.26,315.56,59.96,1.133
310.62,55.97,318.38,60.79,1.149
313.34,56.65,321.16,61.67,1.166
316.07,57.33,323.95,62.6,1.183
318.8,58.35,326.72,63.57,1.199
320.67,59.29,329.46,64.59,1.216
