mouseX,mouseY,flowerX,flowerY,time_s
279.96,52.18,290.69,55.24,5.0
285.31,52.18,293.56,55.72,5.017
289.65,52.52,296.4,56.24,5.034
294.41,53.31,299.24,56.82,5.051
298.09,54.04,301.91,57.4,5.066
300.82,54.72,304.89,58.1,5.084
303.55,55.74,307.55,58.78,5.1
305.85,56.39,310.34,59.53,5.116
308.57,57.07,313.28,60.38,5.134
311.78,58.12,315.91,61.19,5.149
314.51,59.14,318.82,62.14,5.167
317.23,60.16,321.56,63.08,5.184
319.54,61.13,324.28,64.07,5.201
322.26,62.14,326.83,65.04,5.216
324.56,63.45,329.67,66.18,5.234
326.44,64.7,332.34,67.31,5.25
328.4,66.35,335.0,68.48,5.267
329.91,67.54,337.62,69.69,5.284
331.41,68.74,340.24,70.95,5.301
335.3,71.95,342.83,72.25,5.317
339.13,74.64,345.39,73.59,5.334
343.66,77.92,347.94,74.98,5.35
348.76,81.74,350.47,76.41,5.367
352.24,84.07,352.96,77.88,5.384
355.2,86.28,355.43,79.39,5.4
356.79,87.87,357.89,80.95,5.417
357.98,88.75,360.3,82.53,5.434
358.84,89.61,362.71,84.18,5.45
359.67,90.15,364.94,85.75,5.466
360.81,91.01,367.4,87.55,5.484
362.77,92.66,369.71,89.31,5.5
364.73,94.3,372.0,91.1,5.517
366.69,95.95,374.24,92.92,5.534
368.57,97.2,376.46,94.79,5.55
370.53,98.85,378.64,96.68,5.567
372.04,99.76,380.68,98.51,5.583
373.18,100.62,382.93,100.6,5.6
374.0,101.45,385.02,102.61,5.617
374.83,101.99,387.07,104.64,5.634
375.66,102.53,389.09,106.72,5.65
376.18,103.05,391.09,108.84,5.667
377.0,103.33,393.03,110.97,5.684
378.14,103.9,394.88,113.07,5.7
380.02,104.53,396.82,115.35,5.717
381.89,105.46,398.67,117.59,5.734
384.2,106.77,400.47,119.86,5.75
386.07,108.02,402.24,122.17,5.767
387.21,108.88,403.97,124.48,5.784
388.35,109.73,405.66,126.84,5.8
388.87,110.25,407.31,129.23,5.817
389.13,110.5,408.91,131.63,5.833
389.37,110.76,410.4,133.94,5.85
389.37,110.76,412.02,136.54,5.866
389.37,110.76,413.5,139.02,5.883
389.37,110.76,414.95,141.54,5.9
389.6,111.02,416.34,144.06,5.917
390.43,111.56,417.71,146.63,5.934
392.47,113.61,418.97,149.1,5.95
395.39,115.82,420.31,151.82,5.967
398.35,118.4,421.53,154.43,5.984
400.39,120.45,420.29,151.79,6.0
401.9,121.64,419.09,149.34,6.017
402.45,122.47,417.71,146.63,6.034
402.96,122.99,416.34,144.06,6.05
404.16,124.5,414.95,141.54,6.067
406.29,127.0,413.49,139.0,6.084
407.87,128.98,412.09,136.66,6.102
411.19,133.75,410.49,134.07,6.117
413.03,137.43,408.91,131.63,6.134
414.08,140.64,407.3,129.22,6.15
414.73,142.94,405.65,126.83,6.167
415.36,144.82,403.97,124.48,6.184
415.64,146.32,402.23,122.15,6.201
415.64,146.84,400.45,119.84,6.217
415.64,147.36,398.67,117.59,6.234
415.64,147.61,396.82,115.35,6.25
415.64,147.61,394.94,113.14,6.266
415.4,147.13,393.03,110.97,6.285
411.79,143.52,391.19,108.95,6.3
405.06,137.27,389.09,106.72,6.317
398.13,129.83,387.06,104.63,6.334
393.17,124.48,385.01,102.6,6.35
