mouseX,mouseY,flowerX,flowerY,time_s
124.5,111.8,135.55,109.23,0.0
124.5,111.8,139.95,104.62,0.017
124.5,111.8,144.34,100.35,0.034
124.5,111.8,148.81,96.28,0.051
124.5,111.8,153.42,92.38,0.067
124.5,111.8,157.94,88.81,0.083
124.5,111.8,163.13,84.99,0.101
124.5,111.8,168.16,81.57,0.118
124.5,111.8,173.27,78.34,0.134
124.5,111.8,178.49,75.3,0.151
124.5,111.8,183.88,72.4,0.167
124.96,111.8,189.27,69.74,0.186
131.14,106.11,194.82,67.24,0.201
143.05,96.01,200.41,64.95,0.218
158.29,81.43,206.12,62.84,0.235
176.95,66.91,211.89,60.94,0.251
190.2,57.97,217.73,59.23,0.268
204.41,49.67,223.63,57.74,0.285
217.41,45.1,229.53,56.45,0.301
224.88,43.57,235.52,55.37,0.318
231.47,43.12,241.54,54.5,0.335
235.16,43.12,247.55,53.84,0.351
237.03,43.12,253.61,53.38,0.368
237.86,43.12,259.65,53.15,0.385
238.38,43.63,265.73,53.12,0.401
239.2,44.18,271.81,53.3,0.418
240.71,45.09,277.88,53.7,0.435
244.03,47.3,283.9,54.3,0.451
247.72,49.51,289.89,55.12,0.468
252.82,52.42,295.92,56.15,0.485
256.13,54.23,301.87,57.39,0.501
261.48,56.7,307.78,58.83,0.518
266.24,58.28,313.25,60.37,0.534
272.84,60.03,319.36,62.32,0.551
280.78,62.37,325.08,64.37,0.568
289.43,64.77,330.73,66.62,0.585
297.38,67.57,336.27,69.06,0.601
302.19,69.21,341.74,71.7,0.618
310.25,72.01,347.13,74.53,0.635
316.84,74.64,352.38,77.53,0.651
325.54,77.52,357.27,80.55,0.667
335.71,81.58,362.58,84.09,0.685
345.72,85.62,367.51,87.64,0.702
351.86,88.7,372.32,91.36,0.725
355.55,90.55,376.97,95.23,0.735
360.08,93.83,381.54,99.3,0.751
363.68,97.06,385.91,103.48,0.768
368.34,100.88,390.12,107.81,0.785
373.18,105.71,394.24,112.34,0.801
377.0,109.91,398.15,116.95,0.818
378.48,111.38,401.69,121.44,0.833
381.54,114.84,405.3,126.33,0.85
387.59,122.18,408.91,131.63,0.868
391.41,127.27,412.16,136.77,0.884
396.73,134.5,415.2,141.99,0.901
399.64,139.15,418.07,147.32,0.918
401.45,142.32,420.63,152.51,0.933
404.48,148.38,423.27,158.35,0.951
406.07,153.2,425.56,163.95,0.968
407.17,156.89,427.66,169.62,0.985
408.87,162.83,429.56,175.39,1.001
410.19,169.43,431.18,180.91,1.017
411.6,176.89,432.76,187.09,1.035
412.95,184.13,434.05,193.03,1.051
414.22,189.59,435.13,199.02,1.068
416.65,198.3,436.0,205.0,1.085
417.95,204.89,436.66,211.05,1.101
418.71,209.23,437.12,217.11,1.118
419.5,213.98,437.36,223.19,1.135
420.23,217.67,437.38,229.23,1.151
420.23,223.14,437.21,234.99,1.167
420.23,227.89,436.8,241.38,1.185
420.23,234.49,436.2,247.4,1.201
420.23,239.95,435.38,253.42,1.218
420.23,252.28,434.35,259.42,1.235
420.23,259.52,433.12,265.34,1.251
420.23,267.46,431.67,271.28,1.269
420.23,275.41,430.01,277.13,1.286
419.41,280.88,428.18,282.86,1.302
418.58,286.22,426.13,288.58,1.318
417.81,290.45,423.88,294.23,1.335
416.56,296.45,421.43,299.8,1.351
415.82,299.23,418.8,305.24,1.368
415.11,302.43,415.99,310.6,1.385
414.13,304.73,412.95,315.91,1.402
412.88,306.67,409.77,321.05,1.418
410.37,308.8,406.37,326.14,1.435
407.01,311.06,402.86,331.01,1.451
403.68,312.91,399.12,335.85,1.468
400.95,314.27,395.25,340.5,1.485
397.62,316.85,391.23,345.01,1.501
395.11,318.98,387.02,349.41,1.518
391.08,322.2,382.69,353.62,1.535
388.07,324.81,378.16,357.74,1.551
384.23,327.5,373.8,361.44,1.568
380.9,330.09,368.77,365.41,1.585
375.88,333.0,363.87,369.01,1.601
372.53,335.27,359.15,372.23,1.617
366.91,338.66,353.76,375.64,1.635
363.0,341.04,348.51,378.7,1.651
357.78,344.12,343.15,381.58,1.668
351.16,348.87,337.7,384.27,1.685
345.63,351.84,332.18,386.76,1.701
339.29,355.46,326.62,389.04,1.718
332.69,358.09,320.88,391.16,1.735
326.88,361.12,315.07,393.07,1.751
316.65,365.1,309.3,394.76,1.769
309.4,367.81,303.37,396.26,1.785
302.69,370.05,297.43,397.55,1.801
296.09,371.8,291.48,398.63,1.818
290.08,373.49,285.46,399.5,1.835
283.48,374.82,279.45,400.16,1.851
278.12,376.03,273.61,400.6,1.868
273.13,376.82,267.31,400.86,1.885
269.38,377.95,261.27,400.88,1.901
264.61,378.74,255.15,400.7,1.919
262.77,379.11,249.48,400.33,1.933
256.69,380.24,243.1,399.7,1.951
250.68,380.69,237.08,398.88,1.968
244.73,380.69,231.08,397.85,1.985
239.9,380.69,225.13,396.61,2.001
237.52,380.69,219.61,395.27,2.017
231.44,380.69,213.4,393.52,2.035
227.69,380.69,207.64,391.68,2.051
222.33,380.69,201.92,389.63,2.068
216.97,380.69,196.27,387.38,2.085
211.61,380.69,190.73,384.94,2.101
203.66,380.69,185.26,382.3,2.118
194.95,380.69,179.87,379.47,2.135
179.49,380.12,174.59,376.45,2.152
168.39,377.94,169.45,373.27,2.168
156.53,375.29,164.39,369.89,2.185
151.17,373.61,159.49,366.36,2.201
146.34,371.65,154.68,362.64,2.218
141.95,368.78,150.03,358.77,2.235
137.1,363.93,145.46,354.7,2.252
129.21,354.92,141.33,350.75,2.267
121.08,345.77,136.88,346.19,2.285
