mouseX,mouseY,flowerX,flowerY,time_s
132.96,109.59,135.42,112.3,0.0
132.96,109.59,137.37,110.13,0.017
132.96,109.59,139.28,108.09,0.033
132.96,109.59,141.42,105.87,0.05
132.96,109.59,143.49,103.79,0.067
132.96,109.59,145.6,101.74,0.084
132.96,109.59,147.61,99.85,0.1
132.96,108.18,149.9,97.77,0.117
135.54,104.85,152.1,95.85,0.134
137.27,102.43,154.32,93.96,0.151
139.86,99.47,156.61,92.08,0.168
141.45,97.87,158.87,90.29,0.184
142.59,96.72,161.09,88.59,0.2
144.18,95.12,163.6,86.73,0.218
147.13,92.53,165.96,85.04,0.234
151.8,88.7,168.37,83.38,0.25
159.01,83.41,170.83,81.75,0.267
167.65,77.3,173.28,80.17,0.284
174.07,73.64,175.78,78.63,0.301
180.66,70.55,178.29,77.13,0.317
185.48,68.17,180.84,75.67,0.334
188.68,67.08,183.4,74.26,0.351
190.56,66.45,186.01,72.88,0.367
191.7,66.16,188.61,71.56,0.384
192.21,66.16,191.25,70.27,0.401
192.73,65.9,193.91,69.03,0.417
193.56,65.61,196.58,67.84,0.434
194.7,65.32,199.13,66.75,0.45
197.0,64.32,201.98,65.58,0.468
201.57,63.26,204.72,64.52,0.485
204.3,62.57,207.48,63.5,0.501
206.17,62.26,210.08,62.59,0.517
207.31,61.97,213.02,61.61,0.534
208.14,61.42,215.82,60.73,0.551
209.34,60.84,218.66,59.9,0.567
212.06,59.47,221.45,59.12,0.584
215.27,58.76,224.28,58.39,0.6
220.25,57.51,227.13,57.7,0.617
225.01,56.71,230.0,57.06,0.634
229.77,55.52,232.88,56.47,0.65
234.33,54.75,235.74,55.92,0.667
238.55,53.61,238.64,55.43,0.684
242.24,53.23,241.54,54.98,0.7
245.45,52.52,244.43,54.58,0.717
247.75,52.18,247.35,54.22,0.734
249.62,51.86,250.27,53.92,0.751
251.5,51.54,253.18,53.67,0.768
254.22,51.54,256.11,53.46,0.784
258.56,51.2,259.04,53.3,0.801
261.77,51.2,261.96,53.2,0.817
265.99,50.8,264.9,53.14,0.834
269.2,50.8,267.82,53.13,0.851
