mouseX,mouseY,flowerX,flowerY,time_s
312.89,43.82,294.11,55.23,5.0
314.77,44.76,296.99,55.7,5.017
316.64,45.7,299.88,56.22,5.034
318.95,47.0,302.76,56.8,5.051
320.45,47.91,305.49,57.39,5.067
321.96,48.8,308.47,58.08,5.084
323.1,49.37,311.32,58.8,5.101
324.24,50.22,314.14,59.56,5.117
325.75,50.82,316.96,60.37,5.134
327.63,51.76,319.77,61.23,5.151
330.35,53.12,322.56,62.13,5.167
333.08,54.48,325.34,63.08,5.184
335.8,55.84,328.09,64.07,5.201
338.53,57.2,330.84,65.12,5.217
341.26,58.55,333.55,66.2,5.234
343.56,59.86,336.26,67.33,5.251
345.86,61.16,338.95,68.51,5.267
347.73,62.41,341.6,69.73,5.284
350.18,64.23,344.25,71.0,5.301
351.77,65.83,346.88,72.31,5.317
353.73,67.48,349.47,73.66,5.334
356.26,70.09,352.05,75.06,5.35
359.4,73.66,354.59,76.49,5.367
361.98,76.61,357.14,77.98,5.384
365.05,80.07,359.64,79.5,5.4
367.26,83.02,362.12,81.07,5.417
368.91,84.98,364.56,82.67,5.434
370.64,87.77,366.99,84.32,5.45
371.83,89.27,369.4,86.01,5.467
373.96,91.77,371.76,87.72,5.484
376.09,94.27,374.1,89.49,5.5
378.14,96.32,376.41,91.3,5.517
380.24,98.73,378.69,93.14,5.534
382.74,101.23,380.94,95.02,5.55
385.48,104.72,383.15,96.93,5.567
388.63,108.29,385.34,98.89,5.584
390.84,111.24,387.49,100.88,5.6
392.97,113.74,389.62,102.91,5.617
393.88,115.25,391.7,104.98,5.634
395.07,116.76,393.75,107.07,5.651
395.67,118.27,395.76,109.2,5.667
396.58,119.77,397.73,111.35,5.684
397.15,120.91,399.68,113.55,5.701
397.75,122.42,401.59,115.78,5.717
398.29,123.25,403.45,118.03,5.734
398.84,124.08,405.29,120.33,5.751
399.35,125.16,407.08,122.65,5.771
399.61,125.42,408.83,124.99,5.784
399.61,125.94,410.54,127.37,5.801
