mouseX,mouseY,flowerX,flowerY,time_s
300.87,70.67,290.69,55.24,5.001
304.19,72.48,293.54,55.72,5.018
307.88,74.32,296.38,56.24,5.034
310.83,76.54,299.24,56.82,5.051
314.04,78.32,302.08,57.44,5.068
316.42,80.02,304.91,58.1,5.084
319.26,81.81,307.71,58.82,5.101
321.65,83.51,310.47,59.57,5.118
324.49,85.3,313.28,60.38,5.134
326.99,87.43,316.06,61.23,5.151
330.88,90.26,318.82,62.14,5.168
330.88,90.26,321.55,63.08,5.184
335.34,94.04,324.28,64.07,5.201
337.21,95.29,326.99,65.11,5.218
338.72,96.48,329.68,66.19,5.234
340.23,97.68,332.34,67.31,5.251
341.09,98.54,334.98,68.47,5.268
342.23,99.68,337.62,69.69,5.284
343.73,100.56,340.24,70.95,5.301
344.88,101.41,342.82,72.25,5.318
346.38,102.61,345.41,73.6,5.334
347.89,103.8,347.94,74.98,5.351
349.4,104.69,350.45,76.4,5.369
350.91,105.88,352.96,77.88,5.384
352.41,107.08,355.43,79.39,5.401
353.92,107.96,357.81,80.9,5.418
355.06,108.82,360.3,82.53,5.435
356.57,109.73,362.7,84.17,5.451
358.08,110.61,365.07,85.85,5.468
359.59,111.52,367.41,87.56,5.484
361.46,112.77,369.71,89.31,5.501
363.34,113.39,371.99,91.1,5.518
365.64,114.36,374.24,92.92,5.535
367.94,115.35,376.46,94.79,5.551
370.66,116.37,378.65,96.69,5.568
373.39,117.73,380.81,98.63,5.584
377.08,119.21,382.93,100.6,5.601
380.99,120.79,385.02,102.61,5.618
385.21,122.72,387.02,104.59,5.634
389.43,124.64,389.09,106.72,5.651
394.96,127.23,391.09,108.84,5.668
397.69,128.25,393.03,110.97,5.685
400.42,129.61,394.95,113.15,5.701
402.29,130.23,396.83,115.36,5.718
403.43,131.09,398.67,117.59,5.735
404.57,131.66,400.44,119.82,5.751
405.4,131.94,402.24,122.17,5.768
406.23,132.23,403.97,124.48,5.785
406.75,132.48,405.66,126.84,5.801
407.26,132.74,407.3,129.22,5.818
407.78,132.74,408.92,131.65,5.835
408.04,133.0,410.49,134.07,5.85
408.28,133.0,412.02,136.54,5.867
408.54,133.24,413.5,139.02,5.884
408.54,133.24,414.95,141.54,5.9
408.54,133.24,416.35,144.08,5.917
408.54,133.24,417.72,146.64,5.934
408.54,133.24,419.03,149.21,5.951
408.54,133.24,420.31,151.82,5.967
408.54,133.24,421.53,154.43,5.984
408.54,133.24,420.3,151.8,6.0
408.54,133.24,419.02,149.2,6.017
408.54,133.01,417.69,146.59,6.037
408.54,133.01,416.34,144.06,6.05
408.54,132.77,414.95,141.54,6.067
408.54,132.77,413.49,139.0,6.084
408.54,132.77,412.01,136.53,6.101
408.54,132.77,410.48,134.06,6.117
408.54,132.77,408.9,131.62,6.134
408.54,132.77,407.3,129.22,6.151
408.54,133.0,405.65,126.83,6.169
408.54,133.51,403.97,124.48,6.185
408.82,134.34,402.23,122.15,6.201
409.36,135.17,400.46,119.85,6.218
410.14,135.94,398.66,117.58,6.234
410.65,136.2,396.82,115.35,6.251
410.65,136.2,394.94,113.14,6.267
410.65,135.96,393.03,110.97,6.285
409.39,134.08,391.07,108.83,6.301
404.92,128.72,389.08,106.71,6.318
399.56,123.77,387.07,104.64,6.335
394.21,119.29,385.01,102.6,6.351
388.94,114.45,382.93,100.6,6.368
382.32,109.27,380.8,98.62,6.384
377.64,105.02,378.64,96.68,6.401
372.54,100.77,376.45,94.78,6.418
366.45,95.16,374.24,92.92,6.434
359.02,88.71,371.98,91.09,6.451
351.58,82.77,369.79,89.37,6.468
347.55,79.54,367.38,87.54,6.484
343.15,76.72,365.05,85.84,6.501
340.19,74.5,362.7,84.17,6.518
337.77,72.77,360.3,82.53,6.535
335.88,71.82,357.87,80.94,6.551
333.57,70.51,355.43,79.39,6.568
331.69,69.56,352.94,77.87,6.585
329.81,68.62,350.45,76.4,6.601
327.93,67.67,347.94,74.98,6.618
326.41,66.78,345.39,73.59,6.635
324.89,65.86,342.8,72.24,6.651
323.38,65.26,340.22,70.94,6.668
322.23,64.97,337.62,69.69,6.684
320.71,64.65,334.98,68.47,6.701
319.2,64.36,332.33,67.3,6.718
316.89,64.36,329.65,66.18,6.735
313.21,63.36,326.97,65.1,6.752
310.91,62.7,324.26,64.06,6.768
308.6,62.04,321.55,63.08,6.785
306.71,61.41,318.8,62.13,6.801
303.5,60.69,316.04,61.23,6.818
299.8,60.32,313.26,60.38,6.834
293.2,58.99,310.49,59.57,6.851
287.2,57.68,307.69,58.81,6.868
281.24,56.41,304.89,58.1,6.884
275.88,55.16,302.06,57.43,6.901
272.19,54.04,299.24,56.82,6.918
268.97,53.67,296.38,56.24,6.935
263.61,52.85,293.54,55.72,6.951
257.01,51.97,290.85,55.27,6.967
249.76,51.06,287.82,54.81,6.984
243.75,50.21,285.03,54.44,7.001
237.8,49.36,282.06,54.1,7.018
233.04,49.36,279.19,53.81,7.035
229.82,49.36,276.29,53.57,7.051
227.09,49.36,273.39,53.38,7.068
224.78,49.36,270.49,53.24,7.084
222.47,49.36,267.61,53.15,7.101
220.59,49.36,264.7,53.11,7.118
219.07,49.36,261.82,53.11,7.134
217.92,49.93,258.91,53.16,7.151
216.41,50.53,256.01,53.26,7.168
215.26,51.38,253.13,53.41,7.184
214.11,52.24,250.21,53.61,7.201
212.59,53.15,247.34,53.86,7.218
211.45,53.72,244.45,54.15,7.234
210.3,54.29,241.58,54.49,7.251
