mouseX,mouseY,flowerX,flowerY,time_s
385.38,120.04,363.86,84.99,2.509
383.16,116.34,361.48,83.33,2.525
380.95,113.38,359.08,81.72,2.542
379.21,110.96,356.64,80.15,2.559
377.15,108.9,354.18,78.61,2.575
375.1,106.85,351.7,77.13,2.592
371.63,103.78,349.18,75.68,2.609
368.61,101.16,346.66,74.28,2.625
365.29,98.57,344.11,72.92,2.642
362.32,95.98,341.51,71.58,2.659
359.93,94.27,338.92,70.31,2.675
358.05,93.01,336.3,69.07,2.692
356.16,92.07,333.65,67.88,2.709
352.95,90.64,331.0,66.74,2.726
348.55,88.2,328.31,65.63,2.742
344.69,85.89,325.71,64.61,2.758
339.75,83.0,322.9,63.56,2.775
336.06,80.78,320.17,62.59,2.792
333.64,79.04,317.43,61.68,2.809
331.75,78.1,314.66,60.8,2.825
328.93,76.52,311.88,59.97,2.842
326.62,75.21,309.1,59.19,2.859
323.77,73.42,306.27,58.45,2.875
320.56,71.99,303.47,57.76,2.892
315.73,69.97,300.66,57.12,2.909
311.98,69.23,297.81,56.52,2.925
307.75,67.69,294.96,55.97,2.942
304.54,66.64,292.12,55.47,2.959
301.32,65.92,289.25,55.02,2.975
298.59,64.89,286.37,54.61,2.992
294.84,63.75,283.49,54.26,3.009
290.61,62.98,280.62,53.95,3.025
284.01,61.68,277.73,53.69,3.042
276.76,59.87,274.85,53.47,3.059
271.93,59.07,271.95,53.31,3.075
266.57,57.82,269.1,53.19,3.092
262.82,56.68,266.29,53.12,3.108
259.61,55.96,263.24,53.1,3.125
256.88,55.28,260.36,53.13,3.142
253.66,54.56,257.45,53.21,3.159
250.93,54.22,254.57,53.33,3.175
248.62,54.22,251.67,53.51,3.192
246.73,54.22,248.78,53.73,3.209
245.59,54.22,245.9,54.0,3.225
244.07,54.22,243.01,54.31,3.242
243.23,54.22,240.15,54.68,3.259
241.72,54.53,237.28,55.09,3.275
240.2,55.13,234.41,55.55,3.292
238.69,56.32,231.55,56.06,3.31
234.93,58.71,228.72,56.62,3.332
233.45,59.81,225.86,57.23,3.341
227.31,63.83,223.05,57.87,3.359
224.38,66.04,220.25,58.57,3.375
220.27,68.48,217.44,59.31,3.392
215.7,70.91,214.66,60.1,3.408
211.14,73.34,211.86,60.95,3.425
207.3,76.04,209.12,61.83,3.442
203.61,78.25,206.38,62.75,3.458
200.64,80.83,203.65,63.73,3.475
197.68,83.04,200.93,64.75,3.492
195.29,84.74,198.24,65.81,3.509
192.87,86.47,195.56,66.92,3.525
190.13,87.83,192.9,68.08,3.542
187.82,89.14,190.25,69.28,3.559
185.43,90.84,187.65,70.52,3.575
183.12,92.14,185.04,71.81,3.592
181.24,93.39,182.48,73.13,3.609
179.72,93.99,179.92,74.51,3.625
178.57,94.85,177.37,75.93,3.642
177.43,95.42,174.87,77.38,3.659
176.28,95.7,172.4,78.87,3.675
175.44,95.96,169.94,80.42,3.692
174.92,96.22,167.58,81.95,3.708
174.08,96.76,165.11,83.61,3.725
173.25,97.3,162.73,85.27,3.742
172.41,97.85,160.38,86.98,3.759
171.26,98.7,158.07,88.71,3.775
169.75,99.9,155.77,90.49,3.792
167.86,101.15,153.51,92.31,3.809
165.47,102.85,151.28,94.16,3.825
163.07,104.55,149.09,96.04,3.842
161.19,105.8,146.99,97.9,3.858
159.22,107.45,144.76,99.95,3.876
157.34,108.7,142.68,101.92,3.892
155.16,110.87,140.61,103.96,3.909
153.65,112.06,138.57,106.03,3.925
152.5,112.92,136.58,108.12,3.942
151.35,113.77,134.62,110.26,3.959
150.2,114.63,132.75,112.35,3.975
149.05,115.2,132.71,112.4,3.992
148.53,115.46,134.63,110.24,4.008
148.01,115.46,136.61,108.09,4.025
147.75,115.46,138.6,106.0,4.041
147.24,115.46,140.64,103.94,4.059
147.24,115.46,142.7,101.91,4.075
147.0,115.46,144.8,99.91,4.091
146.75,115.46,146.85,98.03,4.108
146.75,115.46,149.1,96.03,4.125
146.51,115.46,151.3,94.14,4.141
146.27,115.46,153.54,92.28,4.159
146.02,115.46,155.79,90.48,4.176
146.02,115.46,158.08,88.7,4.191
145.78,115.46,160.39,86.97,4.208
145.54,115.46,162.76,85.25,4.225
145.54,115.21,165.13,83.6,4.243
145.54,113.7,167.54,81.98,4.259
146.16,111.82,169.97,80.4,4.275
148.66,109.68,172.42,78.86,4.292
153.75,105.85,174.9,77.36,4.309
160.99,100.53,177.41,75.91,4.326
169.88,93.72,179.93,74.5,4.342
179.03,87.61,182.49,73.12,4.359
185.08,82.96,185.07,71.79,4.375
189.75,78.71,187.66,70.51,4.392
192.7,76.13,190.27,69.27,4.409
193.89,74.61,192.91,68.07,4.426
194.46,73.46,195.58,66.92,4.442
195.29,72.05,198.24,65.81,4.459
195.86,70.9,200.94,64.74,4.475
196.46,69.39,203.66,63.72,4.492
197.09,67.5,206.38,62.75,4.509
197.71,65.62,209.13,61.82,4.526
198.65,63.74,211.9,60.94,4.542
199.64,61.43,214.66,60.1,4.559
201.34,59.04,217.46,59.31,4.575
203.84,56.9,220.26,58.56,4.592
207.3,54.2,223.06,57.87,4.609
210.99,51.98,225.89,57.22,4.625
214.73,50.11,228.73,56.61,4.642
219.49,48.51,231.58,56.06,4.659
224.25,46.92,234.43,55.55,4.675
229.01,46.12,237.29,55.09,4.692
234.47,44.93,240.15,54.68,4.709
237.68,44.58,243.05,54.31,4.725
241.9,44.18,245.92,53.99,4.742
246.13,44.18,248.79,53.73,4.759
249.81,43.81,251.71,53.5,4.776
253.5,43.81,254.5,53.34,4.792
256.71,43.81,257.49,53.21,4.809
259.91,43.81,260.37,53.13,4.825
263.6,43.81,263.21,53.1,4.842
267.82,44.21,266.16,53.12,4.859
272.05,44.97,269.07,53.19,4.875
275.73,46.45,271.97,53.31,4.892
279.42,47.55,274.85,53.47,4.909
282.63,48.97,277.75,53.69,4.925
285.84,50.02,280.64,53.95,4.942
289.52,51.49,283.53,54.26,4.959
292.73,52.91,286.36,54.61,4.975
295.46,54.27,289.28,55.02,4.992
