mouseX,mouseY,flowerX,flowerY,time_s
287.47,64.54,290.68,55.24,5.001
292.52,66.69,293.54,55.72,5.017
295.25,67.71,296.38,56.24,5.034
298.57,69.55,299.24,56.82,5.05
303.33,71.54,302.08,57.44,5.067
307.72,74.34,304.74,58.06,5.083
311.46,76.21,307.71,58.82,5.103
316.22,78.58,310.49,59.57,5.117
319.91,80.79,313.26,60.38,5.134
323.59,83.0,316.04,61.23,5.151
327.28,85.21,318.8,62.13,5.168
330.6,87.8,321.53,63.07,5.184
333.55,90.01,324.28,64.07,5.201
335.86,91.31,326.97,65.1,5.217
337.42,92.88,329.67,66.18,5.234
339.29,94.13,332.33,67.3,5.25
341.17,95.38,335.0,68.48,5.267
343.04,96.63,337.62,69.69,5.284
344.55,97.82,340.24,70.95,5.3
345.69,98.39,342.82,72.25,5.317
346.21,98.91,345.25,73.52,5.333
346.72,99.42,347.94,74.98,5.351
347.24,99.68,350.47,76.41,5.367
347.75,100.2,352.96,77.88,5.384
348.27,100.71,355.43,79.39,5.4
349.1,100.97,357.87,80.94,5.417
349.93,101.51,360.3,82.53,5.434
350.75,102.05,362.68,84.16,5.451
352.26,102.65,365.05,85.84,5.467
354.14,103.9,367.4,87.55,5.484
356.44,105.21,369.71,89.31,5.501
358.31,106.14,371.98,91.09,5.517
359.82,107.03,374.22,92.91,5.534
363.48,109.01,376.46,94.79,5.551
365.33,110.12,378.53,96.59,5.566
370.91,113.09,380.8,98.62,5.584
374.6,114.93,382.91,100.59,5.6
377.44,116.72,385.01,102.6,5.617
378.95,117.91,387.08,104.66,5.634
380.82,119.16,389.08,106.71,5.652
383.32,121.66,391.07,108.83,5.667
386.79,124.36,393.03,110.97,5.684
389.2,126.09,394.94,113.14,5.701
391.61,127.82,396.82,115.35,5.717
393.12,129.01,398.67,117.59,5.734
393.69,129.3,400.38,119.74,5.749
394.46,129.81,402.15,122.04,5.766
394.46,129.81,403.97,124.48,5.783
394.7,129.81,405.65,126.83,5.801
394.7,129.81,407.3,129.22,5.817
394.7,130.05,408.91,131.63,5.833
394.94,130.29,410.49,134.07,5.851
395.18,130.53,411.93,136.39,5.866
395.7,131.05,413.5,139.02,5.884
397.2,131.64,414.92,141.49,5.9
398.34,132.21,416.34,144.06,5.917
399.17,132.5,417.71,146.63,5.934
400.0,132.5,418.95,149.06,5.95
400.26,132.5,420.31,151.82,5.967
400.26,132.5,421.53,154.43,5.983
400.26,132.5,420.31,151.82,6.0
400.26,132.5,419.03,149.21,6.017
400.26,132.5,417.77,146.75,6.033
400.26,132.5,416.35,144.08,6.051
400.49,132.5,414.94,141.52,6.067
400.49,132.5,413.5,139.02,6.084
400.98,132.5,412.1,136.67,6.1
402.75,133.36,410.49,134.07,6.118
404.62,134.29,408.91,131.63,6.134
406.13,134.89,407.3,129.22,6.15
407.27,135.75,405.72,126.93,6.167
408.1,136.29,403.97,124.48,6.184
408.93,136.83,402.23,122.15,6.201
409.44,137.35,400.46,119.85,6.218
409.7,137.86,398.67,117.59,6.234
409.7,137.86,396.82,115.35,6.25
409.7,137.86,394.95,113.15,6.267
409.22,137.86,393.03,110.97,6.284
407.7,136.66,391.07,108.83,6.3
403.67,133.48,389.08,106.71,6.317
398.38,129.09,387.07,104.64,6.334
392.65,125.12,385.01,102.6,6.351
386.59,120.95,382.93,100.6,6.367
383.1,118.62,380.8,98.62,6.384
379.27,115.92,378.63,96.67,6.401
375.23,112.32,376.46,94.79,6.417
371.63,109.08,374.24,92.92,6.434
368.05,105.93,371.98,91.09,6.45
365.04,103.31,369.78,89.36,6.467
360.95,99.91,367.4,87.55,6.484
356.1,95.91,365.05,85.84,6.5
352.27,93.21,362.7,84.17,6.517
349.3,90.63,360.43,82.62,6.533
347.34,88.97,357.87,80.94,6.551
345.73,87.37,355.42,79.38,6.567
345.16,86.22,352.96,77.88,6.584
344.61,85.38,350.45,76.4,6.6
344.34,84.55,347.94,74.98,6.617
343.79,83.71,345.53,73.67,6.633
342.9,81.62,342.82,72.25,6.651
341.7,80.11,340.24,70.95,6.667
340.49,78.59,337.62,69.69,6.684
338.89,76.99,334.98,68.47,6.7
336.92,75.33,332.33,67.3,6.717
334.13,73.91,329.67,66.18,6.734
331.4,72.54,326.97,65.1,6.751
328.66,71.17,324.28,64.07,6.767
326.36,69.86,321.55,63.08,6.786
324.05,68.89,318.8,62.13,6.801
321.31,67.52,316.06,61.23,6.817
318.58,66.15,313.28,60.38,6.834
315.36,64.73,310.51,59.58,6.851
312.63,63.7,307.71,58.82,6.867
309.89,62.33,304.91,58.1,6.884
308.01,61.39,302.06,57.43,6.901
306.13,60.75,299.28,56.82,6.917
302.43,60.01,296.55,56.27,6.933
297.61,59.59,293.52,55.71,6.951
290.36,59.13,290.68,55.24,6.967
284.89,58.31,287.82,54.81,6.984
279.53,57.06,284.96,54.43,7.0
275.3,56.29,282.08,54.1,7.017
272.08,55.23,279.19,53.81,7.034
269.77,54.89,276.31,53.58,7.051
267.89,54.89,273.41,53.39,7.067
264.68,54.89,270.51,53.24,7.084
260.45,54.89,267.63,53.15,7.1
255.09,54.89,264.7,53.11,7.117
250.74,54.89,261.82,53.11,7.134
245.75,55.34,258.91,53.16,7.151
241.52,55.34,256.01,53.26,7.167
236.46,55.34,253.13,53.41,7.184
234.15,55.34,250.23,53.61,7.2
231.84,55.34,247.36,53.85,7.218
230.9,55.34,244.62,54.13,7.232
228.81,55.34,241.58,54.49,7.25
227.29,55.34,238.88,54.85,7.266
226.14,55.34,235.83,55.32,7.284
225.0,55.63,232.99,55.8,7.301
223.85,55.91,230.15,56.33,7.317
221.96,56.22,227.3,56.91,7.334
220.08,56.85,224.47,57.54,7.351
217.77,57.5,221.66,58.21,7.367
215.89,58.13,218.85,58.93,7.384
214.38,58.72,216.05,59.7,7.4
212.86,59.32,213.28,60.51,7.417
