mouseX,mouseY,flowerX,flowerY,time_s
282.07,55.83,289.27,55.02,5.0
285.81,57.3,292.12,55.47,5.017
288.54,58.66,294.98,55.98,5.033
293.07,60.81,297.81,56.52,5.051
295.91,62.59,300.66,57.12,5.067
299.12,64.38,303.47,57.76,5.083
302.44,66.59,306.29,58.45,5.1
305.64,68.38,309.1,59.19,5.117
308.96,70.59,311.9,59.97,5.133
312.65,72.8,314.66,60.8,5.151
315.97,74.64,317.43,61.68,5.166
318.93,76.85,320.17,62.59,5.183
322.13,78.27,322.92,63.57,5.2
324.55,80.0,325.63,64.58,5.217
327.27,81.36,328.33,65.64,5.234
329.15,82.61,331.0,66.74,5.25
331.02,83.86,333.68,67.89,5.267
332.9,84.8,336.31,69.08,5.284
334.77,85.73,338.92,70.31,5.3
336.65,86.67,341.53,71.59,5.316
337.79,87.24,344.1,72.91,5.333
339.3,87.84,346.66,74.28,5.35
340.49,88.41,349.18,75.68,5.367
341.63,88.98,351.71,77.14,5.383
343.51,89.61,354.19,78.62,5.4
345.38,90.23,356.66,80.16,5.417
348.2,90.86,359.08,81.73,5.433
349.7,91.17,361.49,83.34,5.45
351.21,91.45,363.88,85.0,5.467
352.35,92.02,366.24,86.69,5.483
353.86,92.31,368.55,88.42,5.5
355.73,92.93,370.84,90.18,5.517
358.04,93.59,373.12,92.0,5.533
360.34,94.89,375.34,93.84,5.55
363.54,96.34,377.55,95.73,5.567
366.32,97.39,379.72,97.64,5.583
370.07,99.25,381.86,99.6,5.6
374.4,101.21,383.97,101.59,5.617
377.18,102.94,386.05,103.62,5.633
381.09,104.84,388.09,105.69,5.65
386.11,108.2,390.09,107.77,5.667
388.89,109.93,392.05,109.89,5.683
392.21,112.14,393.99,112.05,5.7
394.51,113.45,395.89,114.25,5.716
396.02,114.64,397.75,116.47,5.733
397.52,115.84,399.57,118.72,5.75
398.66,116.7,401.26,120.88,5.767
399.49,117.52,403.1,123.31,5.783
400.32,118.35,404.81,125.65,5.8
401.46,119.49,406.48,128.03,5.817
403.11,121.45,408.11,130.41,5.834
405.69,124.77,409.71,132.86,5.85
407.0,127.07,411.26,135.31,5.867
408.78,129.91,412.76,137.78,5.883
409.72,131.79,414.23,140.28,5.9
410.29,132.93,415.65,142.8,5.917
410.83,133.76,417.04,145.35,5.933
411.09,134.27,418.37,147.91,5.95
411.09,134.27,419.67,150.51,5.966
411.09,134.27,420.92,153.11,5.983
411.09,134.51,420.99,153.27,5.999
411.09,134.51,419.67,150.51,6.016
411.09,134.51,418.37,147.91,6.033
411.09,134.51,417.04,145.36,6.05
411.09,134.51,415.64,142.78,6.066
411.09,134.98,414.23,140.28,6.084
411.09,135.81,412.76,137.78,6.1
411.09,136.95,411.26,135.31,6.117
411.09,138.46,409.71,132.86,6.133
411.09,139.96,408.12,130.43,6.15
411.09,141.47,406.48,128.03,6.167
411.09,142.61,404.81,125.65,6.184
411.09,143.75,403.11,123.32,6.2
411.38,144.89,401.36,121.0,6.217
411.38,146.04,399.57,118.72,6.233
411.38,146.86,397.75,116.47,6.25
411.38,147.38,395.89,114.25,6.267
411.38,147.64,393.99,112.05,6.283
411.38,147.64,392.06,109.9,6.299
411.14,147.64,390.09,107.77,6.317
409.88,145.75,388.08,105.67,6.333
406.02,140.59,386.05,103.62,6.35
400.87,134.05,383.98,101.6,6.367
397.16,129.52,381.86,99.6,6.383
392.48,123.96,379.73,97.65,6.4
388.01,118.61,377.55,95.73,6.417
385.5,116.1,375.34,93.84,6.433
381.25,111.43,373.12,92.0,6.45
377.14,107.71,370.85,90.19,6.467
371.87,102.87,368.56,88.43,6.483
