mouseX,mouseY,flowerX,flowerY,time_s
129.06,109.38,135.6,109.14,0.0
129.06,109.38,140.1,104.38,0.018
129.06,109.38,144.29,100.25,0.034
129.06,109.38,149.12,95.82,0.051
129.06,109.38,153.82,91.8,0.068
129.06,109.38,158.66,87.95,0.084
129.06,109.38,163.66,84.25,0.101
129.06,109.38,168.5,80.91,0.117
129.06,109.38,174.03,77.38,0.135
129.06,109.38,179.36,74.24,0.151
129.75,108.45,184.82,71.27,0.169
138.9,100.88,190.35,68.51,0.185
148.61,93.36,196.05,65.91,0.202
167.29,80.25,201.45,63.66,0.218
192.39,65.03,207.55,61.37,0.235
222.12,49.76,213.48,59.39,0.252
240.89,41.63,219.09,57.72,0.267
259.72,34.46,225.4,56.08,0.285
268.59,32.0,231.51,54.72,0.302
275.89,30.61,237.59,53.59,0.318
280.11,30.21,243.74,52.67,0.335
281.98,30.21,249.88,51.97,0.352
282.81,30.21,256.08,51.48,0.368
283.95,30.21,262.26,51.21,0.385
285.46,30.53,268.48,51.15,0.402
287.76,31.49,274.7,51.31,0.418
290.49,32.51,280.91,51.69,0.435
293.7,33.93,287.1,52.28,0.452
298.51,36.31,292.93,53.04,0.467
305.71,39.88,299.36,54.11,0.485
312.3,42.96,305.42,55.34,0.502
319.54,46.57,311.51,56.8,0.519
326.33,50.64,317.47,58.45,0.535
330.72,53.08,323.4,60.32,0.552
337.73,57.29,329.26,62.4,0.568
341.48,59.16,335.02,64.66,0.585
347.02,62.61,340.69,67.13,0.602
352.12,66.01,346.31,69.8,0.618
358.05,69.74,351.79,72.66,0.635
361.37,71.55,357.21,75.72,0.652
364.69,73.76,362.51,78.97,0.668
367.08,75.46,367.7,82.4,0.685
370.09,78.07,372.49,85.81,0.701
373.55,81.14,377.67,89.77,0.718
377.79,86.23,382.47,93.73,0.735
382.79,92.14,387.02,97.75,0.751
385.6,96.16,391.64,102.13,0.768
388.88,100.7,395.98,106.54,0.785
392.39,106.38,400.18,111.12,0.802
394.68,110.61,404.2,115.82,0.818
397.85,117.39,408.05,120.66,0.835
402.31,126.29,411.56,125.39,0.851
406.37,136.46,415.28,130.78,0.868
410.43,146.62,418.62,136.03,0.885
414.5,156.79,421.76,141.36,0.902
418.56,166.95,424.73,146.82,0.918
422.0,176.36,427.51,152.39,0.935
425.45,185.76,429.96,157.74,0.951
427.91,195.17,432.46,163.76,0.968
429.2,201.17,434.64,169.59,0.985
431.77,211.39,436.6,175.45,1.002
433.75,220.8,438.34,181.3,1.017
437.3,236.04,439.93,187.43,1.035
438.77,245.45,441.27,193.47,1.052
440.21,254.1,442.41,199.62,1.068
441.14,262.04,443.33,205.74,1.085
442.1,270.69,444.03,211.92,1.102
442.1,276.86,444.52,218.08,1.118
442.1,283.45,444.79,224.3,1.135
442.1,289.4,444.85,230.52,1.152
442.1,293.62,444.69,236.7,1.168
442.1,296.83,444.31,242.87,1.185
442.1,299.55,443.72,249.06,1.202
442.1,302.76,442.91,255.23,1.218
441.76,305.49,441.89,261.36,1.235
441.07,308.21,440.72,267.13,1.251
440.38,310.94,439.2,273.51,1.268
439.72,313.24,437.55,279.47,1.285
438.72,315.54,435.68,285.4,1.302
437.75,317.84,433.73,290.92,1.317
436.72,320.57,431.34,297.02,1.335
435.36,323.3,428.86,302.72,1.352
433.5,326.62,426.2,308.31,1.368
