mouseX,mouseY,flowerX,flowerY,time_s
138.56,109.73,135.42,112.3,0.0
138.56,109.73,137.37,110.13,0.016
138.56,109.73,139.38,107.98,0.033
138.56,109.73,141.42,105.87,0.049
138.56,109.73,143.49,103.79,0.066
138.56,109.73,145.59,101.76,0.083
139.62,109.25,147.73,99.75,0.101
144.26,105.96,149.9,97.77,0.117
151.47,100.67,152.1,95.85,0.134
156.48,98.11,154.34,93.95,0.15
161.83,95.64,156.59,92.1,0.167
165.04,94.56,158.89,90.27,0.183
167.34,94.24,161.23,88.48,0.2
170.66,94.24,163.59,86.74,0.217
174.99,93.39,165.96,85.04,0.233
185.66,91.78,168.38,83.37,0.25
195.41,89.23,170.75,81.8,0.266
206.39,86.6,173.28,80.17,0.284
213.85,84.68,175.78,78.63,0.3
221.14,82.86,178.31,77.12,0.317
226.5,82.43,180.84,75.67,0.333
228.8,82.43,183.41,74.26,0.35
230.3,82.43,185.99,72.89,0.367
230.82,82.43,188.63,71.55,0.384
231.08,82.43,191.24,70.28,0.399
231.08,82.43,193.9,69.04,0.416
231.08,82.43,196.58,67.84,0.433
231.31,82.43,199.28,66.68,0.451
231.31,82.43,201.98,65.58,0.466
231.31,82.43,204.72,64.52,0.483
231.31,82.43,207.48,63.5,0.499
231.31,82.66,210.25,62.53,0.517
231.31,82.66,213.02,61.61,0.533
231.31,82.66,215.82,60.73,0.549
231.31,82.66,218.64,59.9,0.566
231.31,82.66,221.45,59.12,0.583
231.31,82.17,224.3,58.39,0.6
231.57,81.64,227.13,57.7,0.617
232.76,81.07,230.0,57.06,0.633
234.64,80.43,232.86,56.47,0.65
237.84,79.35,235.74,55.92,0.667
242.18,77.81,238.66,55.42,0.683
245.39,77.1,241.54,54.98,0.7
249.07,75.98,244.45,54.58,0.717
252.28,75.27,247.35,54.22,0.733
254.16,75.27,250.27,53.92,0.75
255.3,74.98,253.2,53.67,0.767
256.13,74.72,256.11,53.46,0.783
256.95,74.43,259.04,53.3,0.8
259.25,73.77,261.98,53.2,0.817
263.0,73.43,264.9,53.14,0.833
268.35,72.6,267.83,53.13,0.85
272.68,72.6,270.77,53.16,0.867
277.44,72.2,273.71,53.25,0.884
280.65,71.83,276.62,53.39,0.9
282.95,71.49,279.55,53.57,0.917
284.46,71.17,282.46,53.8,0.934
285.6,70.59,285.39,54.09,0.95
287.11,70.28,288.29,54.42,0.967
291.2,69.59,291.2,54.8,0.983
293.92,68.9,294.11,55.23,1.0
296.65,68.56,296.99,55.7,1.017
298.16,67.95,299.88,56.22,1.034
299.66,67.66,302.6,56.76,1.049
300.49,67.38,305.61,57.41,1.067
301.01,67.38,308.47,58.08,1.084
302.15,67.09,311.32,58.8,1.1
303.66,66.48,314.14,59.56,1.117
305.53,65.85,316.96,60.37,1.133
307.83,65.53,319.77,61.23,1.15
310.13,65.21,322.56,62.13,1.167
312.43,65.21,325.34,63.08,1.183
315.16,65.21,328.09,64.07,1.201
318.37,65.21,330.84,65.12,1.218
322.7,65.21,333.55,66.2,1.233
326.39,65.58,336.26,67.33,1.25
330.61,66.34,338.95,68.51,1.267
335.17,67.11,341.6,69.73,1.283
339.39,67.87,344.25,71.0,1.3
343.62,68.63,346.86,72.3,1.317
349.62,70.78,349.47,73.66,1.333
355.56,72.9,352.05,75.06,1.35
359.9,74.85,354.59,76.49,1.367
365.25,77.31,357.13,77.97,1.383
368.94,79.16,359.64,79.5,1.4
371.35,80.89,362.11,81.06,1.417
373.23,82.14,364.58,82.68,1.433
375.19,83.79,366.99,84.32,1.45
378.54,86.05,369.4,86.01,1.467
380.95,88.15,371.76,87.72,1.484
384.52,91.3,374.09,89.48,1.5
388.58,95.36,376.4,91.29,1.517
390.14,96.92,378.69,93.14,1.533
391.0,98.06,380.93,95.01,1.55
391.91,99.57,383.15,96.93,1.567
393.1,101.07,385.35,98.9,1.584
394.35,102.95,387.49,100.88,1.6
395.66,105.25,389.6,102.9,1.617
396.96,107.55,391.7,104.98,1.633
397.9,109.43,393.73,107.05,1.65
399.55,111.39,395.75,109.19,1.667
400.85,113.69,397.73,111.35,1.683
402.58,116.1,399.68,113.55,1.7
404.31,118.52,401.58,115.77,1.717
405.56,120.39,403.45,118.03,1.733
406.16,121.9,405.29,120.33,1.75
406.76,123.41,407.07,122.64,1.767
407.64,124.91,408.83,124.99,1.784
409.0,127.64,410.54,127.37,1.8
410.79,130.85,412.21,129.77,1.817
412.57,134.05,413.85,132.21,1.834
414.41,137.38,415.44,134.68,1.85
415.77,140.1,417.0,137.17,1.867
416.77,142.4,418.5,139.67,1.883
417.76,144.7,419.96,142.2,1.9
418.72,147.0,421.4,144.78,1.917
419.35,148.88,422.78,147.35,1.933
419.97,150.75,424.12,149.97,1.95
420.63,153.05,425.42,152.6,1.967
421.36,156.8,426.66,155.24,1.983
422.04,159.58,425.42,152.62,2.0
422.8,163.8,424.13,150.0,2.017
423.56,168.02,422.79,147.39,2.034
423.56,172.59,421.41,144.79,2.051
423.56,174.89,419.99,142.24,2.067
423.56,176.04,418.52,139.7,2.083
423.56,176.86,417.01,137.18,2.1
423.56,177.38,415.46,134.71,2.117
423.56,177.89,413.87,132.24,2.134
423.56,177.89,412.23,129.8,2.149
423.56,177.89,410.56,127.4,2.166
423.56,177.89,408.85,125.02,2.183
423.56,177.89,407.13,122.72,2.2
423.56,177.89,405.31,120.36,2.216
423.56,177.89,403.47,118.06,2.233
422.34,176.67,401.6,115.8,2.252
405.98,160.94,399.69,113.57,2.267
390.76,144.36,397.76,111.38,2.283
377.93,130.12,395.78,109.21,2.3
369.45,120.12,393.76,107.08,2.317
362.13,111.22,391.72,104.99,2.333
358.62,105.5,389.64,102.94,2.35
356.82,102.65,387.58,100.97,2.366
356.22,101.13,385.36,98.91,2.383
355.61,99.62,383.23,97.0,2.4
354.75,98.47,380.95,95.03,2.417
352.16,95.51,378.7,93.15,2.434
350.02,92.63,376.43,91.31,2.45
347.06,89.67,374.11,89.5,2.467
344.55,87.16,371.78,87.75,2.483
