mouseX,mouseY,flowerX,flowerY,time_s
131.55,109.51,133.74,111.23,0.0
131.55,109.51,137.87,106.76,0.017
131.55,109.51,142.15,102.44,0.034
131.55,109.51,146.56,98.3,0.05
131.55,109.51,151.13,94.29,0.067
131.55,109.51,155.81,90.46,0.083
131.55,109.51,160.47,86.91,0.099
131.55,109.51,165.62,83.27,0.117
131.55,109.51,170.67,79.95,0.134
131.55,109.51,175.87,76.8,0.15
131.55,109.51,181.18,73.82,0.168
131.55,109.51,186.55,71.05,0.183
132.71,108.58,192.05,68.46,0.202
140.4,103.2,197.64,66.06,0.218
152.87,95.84,203.27,63.87,0.234
166.49,86.95,209.01,61.86,0.251
182.02,76.96,214.82,60.05,0.268
192.38,70.41,220.65,58.46,0.284
206.29,64.62,226.57,57.07,0.301
217.57,59.76,232.5,55.89,0.317
224.5,57.86,238.51,54.91,0.334
231.7,56.24,244.54,54.14,0.351
233.63,55.95,250.6,53.58,0.367
234.77,55.95,256.63,53.24,0.384
235.29,55.95,262.38,53.11,0.4
235.54,55.95,268.76,53.18,0.417
235.78,55.95,274.83,53.47,0.434
236.3,55.95,280.89,53.97,0.45
237.13,55.95,286.57,54.64,0.467
240.33,55.95,292.94,55.61,0.486
246.28,56.37,298.88,56.74,0.502
254.98,56.82,304.82,58.08,0.519
265.14,57.84,310.66,59.62,0.534
276.94,58.91,316.45,61.36,0.551
288.74,59.98,322.21,63.31,0.567
299.72,61.02,327.9,65.47,0.584
309.13,62.52,333.51,67.82,0.601
318.53,64.01,339.03,70.36,0.618
327.18,65.93,344.43,73.08,0.634
334.42,68.64,349.8,76.03,0.651
342.37,71.89,354.99,79.12,0.668
349.83,76.11,360.11,82.41,0.684
357.3,80.32,365.08,85.85,0.7
363.63,84.84,369.95,89.49,0.717
369.18,89.5,374.66,93.27,0.734
373.84,94.17,379.27,97.24,0.751
377.66,98.84,383.71,101.35,0.767
381.06,103.93,388.03,105.63,0.784
383.02,108.27,391.96,109.79,0.8
385.16,114.27,396.21,114.63,0.818
385.93,118.49,400.04,119.31,0.834
386.74,123.84,403.53,123.88,0.85
387.14,130.98,407.23,129.12,0.868
387.5,134.67,410.55,134.17,0.885
387.5,138.89,413.7,139.37,0.901
387.5,140.25,416.5,144.36,0.916
388.55,144.82,419.46,150.08,0.934
389.26,148.03,422.04,155.55,0.951
389.96,151.24,424.44,161.14,0.967
391.75,154.08,426.63,166.77,0.984
393.17,157.29,428.64,172.51,1.001
395.97,161.31,430.45,178.32,1.017
398.41,165.41,432.04,184.15,1.034
401.69,169.95,433.43,190.07,1.051
405.62,175.66,434.61,196.0,1.067
409.78,181.71,435.6,202.04,1.084
413.29,187.03,436.36,208.08,1.101
414.56,190.0,436.89,213.77,1.117
417.92,198.98,437.25,219.8,1.134
420.72,206.92,437.4,226.18,1.151
423.2,216.33,437.33,231.97,1.166
425.8,227.31,437.05,238.0,1.183
427.35,238.29,436.53,244.39,1.201
428.36,248.45,435.82,250.4,1.217
428.36,257.86,434.89,256.41,1.234
428.36,267.26,433.76,262.38,1.251
427.96,273.26,432.43,268.28,1.267
