mouseX,mouseY,flowerX,flowerY,time_s
383.89,118.11,366.24,86.69,2.5
380.31,114.53,363.86,84.99,2.517
375.77,111.24,361.49,83.34,2.534
372.76,108.62,359.08,81.72,2.55
368.92,105.92,356.76,80.22,2.566
365.45,102.85,354.19,78.62,2.584
360.18,98.43,351.71,77.14,2.6
356.58,95.2,349.18,75.68,2.617
352.46,91.48,346.78,74.34,2.633
348.89,87.9,344.1,72.91,2.65
346.3,85.31,341.53,71.59,2.667
344.24,83.26,338.92,70.31,2.684
343.09,82.11,336.3,69.07,2.7
341.95,81.25,333.65,67.88,2.717
340.8,80.38,331.0,66.74,2.734
339.28,79.46,328.31,65.63,2.75
336.89,77.75,325.63,64.58,2.767
335.0,76.5,322.9,63.56,2.784
332.27,75.13,320.18,62.6,2.8
329.96,74.16,317.41,61.67,2.817
327.65,73.18,314.66,60.8,2.834
322.54,71.36,311.88,59.97,2.851
319.8,70.33,309.1,59.19,2.867
315.57,68.79,306.29,58.45,2.884
310.75,66.77,303.49,57.76,2.9
307.0,65.63,300.66,57.12,2.917
302.77,63.7,297.81,56.52,2.934
298.54,62.53,294.96,55.97,2.951
294.84,61.05,292.1,55.47,2.967
289.37,59.77,289.23,55.02,2.984
286.04,58.74,286.37,54.61,3.0
282.83,57.66,283.51,54.26,3.017
279.61,56.57,280.61,53.95,3.034
276.88,55.88,277.75,53.69,3.05
274.57,55.22,274.85,53.47,3.067
272.69,54.59,271.95,53.31,3.084
270.38,54.25,269.07,53.19,3.1
268.5,53.93,266.15,53.12,3.117
266.61,53.93,263.38,53.1,3.133
264.3,53.61,260.37,53.13,3.15
262.42,53.61,257.45,53.21,3.167
260.11,53.61,254.55,53.33,3.184
257.38,53.61,251.69,53.5,3.2
255.07,53.61,248.79,53.73,3.217
252.34,53.61,245.9,54.0,3.234
249.6,53.61,243.03,54.31,3.25
246.39,53.61,240.13,54.68,3.267
243.17,53.61,237.28,55.09,3.284
238.83,54.38,234.43,55.55,3.3
234.48,54.8,231.57,56.06,3.317
229.72,55.19,228.72,56.62,3.334
226.02,55.93,225.89,57.22,3.35
222.81,56.27,223.06,57.87,3.367
216.62,57.39,220.25,58.57,3.384
211.79,58.18,217.46,59.31,3.4
208.04,58.92,214.64,60.11,3.417
202.68,60.16,211.88,60.94,3.433
198.45,60.92,209.12,61.83,3.45
195.24,61.63,206.36,62.76,3.467
192.5,62.31,203.63,63.73,3.484
190.2,63.3,200.94,64.74,3.5
187.89,63.95,198.23,65.82,3.517
186.0,64.89,195.56,66.92,3.534
183.7,65.86,192.9,68.08,3.55
181.39,67.16,190.25,69.28,3.567
179.08,68.46,187.65,70.52,3.584
177.2,69.71,185.04,71.81,3.601
175.68,70.91,182.48,73.13,3.617
174.16,72.11,179.92,74.51,3.634
173.02,73.25,177.38,75.92,3.65
171.81,74.75,174.89,77.37,3.667
170.16,76.71,172.4,78.87,3.684
168.5,78.68,169.96,80.41,3.7
166.79,81.06,167.52,81.99,3.717
164.73,83.11,165.11,83.61,3.734
162.6,85.61,162.73,85.27,3.751
160.46,88.11,160.38,86.98,3.767
157.95,90.61,158.07,88.71,3.784
154.99,93.19,155.77,90.49,3.8
152.48,95.69,153.52,92.29,3.817
150.52,97.34,151.29,94.15,3.834
148.63,98.59,149.09,96.04,3.85
147.12,99.79,146.93,97.96,3.867
145.97,100.93,144.79,99.92,3.884
143.46,103.05,142.68,101.92,3.9
141.18,105.95,140.61,103.96,3.917
139.04,108.45,138.59,106.02,3.934
136.53,110.58,136.58,108.12,3.95
134.82,112.97,134.62,110.26,3.967
133.22,114.56,132.7,112.41,3.984
131.56,116.52,132.71,112.4,4.0
130.36,118.03,134.64,110.23,4.017
128.7,119.99,136.6,108.11,4.034
127.5,121.5,138.49,106.12,4.049
126.35,122.64,140.51,104.06,4.066
125.43,124.15,142.58,102.02,4.083
124.18,126.02,144.8,99.91,4.1
123.29,127.53,146.94,97.95,4.117
122.42,128.67,149.1,96.03,4.134
121.56,129.53,151.3,94.14,4.15
121.27,130.36,153.52,92.29,4.168
121.01,130.87,155.8,90.47,4.184
120.75,131.13,158.08,88.7,4.2
120.5,131.39,160.39,86.97,4.217
120.5,131.39,162.75,85.26,4.233
120.5,131.39,165.13,83.6,4.25
120.5,130.91,167.52,81.99,4.267
