mouseX,mouseY,flowerX,flowerY,time_s
388.36,102.35,370.72,86.96,2.499
384.75,98.74,368.35,85.26,2.515
381.59,95.15,365.93,83.59,2.532
379.99,93.55,363.36,81.87,2.55
378.76,92.35,361.04,80.38,2.565
378.18,92.06,358.54,78.83,2.581
375.64,89.83,355.9,77.25,2.599
373.59,88.14,353.36,75.78,2.616
370.63,85.55,350.78,74.36,2.633
368.04,82.59,348.21,72.99,2.649
365.53,80.46,345.57,71.65,2.666
363.93,78.86,342.95,70.37,2.683
362.98,78.23,340.44,69.19,2.701
360.53,77.02,337.77,67.99,2.716
359.01,76.41,335.07,66.83,2.732
356.7,76.07,332.37,65.72,2.749
352.47,74.93,329.47,64.59,2.766
347.11,73.68,326.74,63.58,2.783
339.86,71.87,323.98,62.61,2.8
333.86,70.16,321.19,61.68,2.816
327.25,68.41,318.39,60.8,2.833
322.49,66.81,315.58,59.97,2.849
319.27,65.73,312.75,59.18,2.866
316.96,64.75,309.92,58.44,2.883
315.82,64.46,307.07,57.75,2.899
314.3,63.86,304.2,57.1,2.916
312.79,63.54,301.34,56.51,2.932
310.48,62.88,298.48,55.96,2.949
307.74,62.2,295.58,55.46,2.966
305.01,61.51,292.84,55.03,2.982
302.7,60.85,289.93,54.62,2.998
300.61,60.24,286.86,54.25,3.016
299.46,59.95,283.95,53.94,3.033
298.63,59.95,281.03,53.68,3.049
298.05,59.95,278.27,53.49,3.065
295.17,59.95,275.18,53.31,3.083
289.81,59.95,272.25,53.2,3.099
282.5,59.95,269.31,53.14,3.116
276.5,59.95,266.39,53.12,3.133
269.89,59.95,263.45,53.16,3.149
264.54,59.95,260.54,53.24,3.166
263.17,59.95,257.76,53.37,3.181
259.44,59.95,254.69,53.56,3.2
257.92,59.95,251.74,53.79,3.216
255.61,59.95,248.84,54.06,3.233
252.4,59.95,246.09,54.37,3.248
247.63,59.95,243.0,54.77,3.266
243.88,59.95,240.12,55.19,3.283
239.12,59.95,237.23,55.66,3.299
234.89,59.95,234.34,56.18,3.316
231.67,59.95,231.46,56.75,3.333
228.46,59.95,228.59,57.37,3.349
226.15,60.27,225.73,58.03,3.366
222.93,60.63,222.9,58.74,3.383
220.2,60.97,220.11,59.49,3.399
217.46,61.31,217.25,60.31,3.416
214.73,61.65,214.44,61.16,3.433
212.85,61.65,211.66,62.06,3.449
211.33,61.94,208.87,63.01,3.466
210.18,62.22,206.12,64.0,3.483
208.67,62.82,203.37,65.04,3.499
206.36,63.47,200.64,66.12,3.516
203.63,64.15,197.95,67.25,3.533
200.89,65.17,195.26,68.42,3.549
197.21,66.82,192.6,69.63,3.567
195.33,67.44,189.95,70.9,3.583
194.76,67.73,187.46,72.14,3.598
193.35,68.55,184.73,73.55,3.616
192.51,69.1,182.15,74.95,3.633
191.36,69.67,179.6,76.38,3.65
190.21,70.52,177.06,77.86,3.666
188.7,71.43,174.55,79.38,3.683
185.82,73.56,172.07,80.95,3.699
182.86,76.52,169.61,82.55,3.716
180.07,78.25,167.19,84.19,3.732
176.75,80.46,164.93,85.77,3.748
174.44,81.76,162.42,87.59,3.766
171.7,82.78,160.08,89.36,3.783
167.95,84.65,157.76,91.16,3.799
164.74,85.73,155.61,92.89,3.815
161.04,87.2,153.35,94.77,3.832
158.31,88.56,151.13,96.69,3.848
156.0,89.55,148.82,98.75,3.866
154.85,90.13,146.67,100.73,3.883
154.33,90.64,144.56,102.74,3.899
153.8,91.16,142.47,104.81,3.916
153.56,91.4,140.41,106.9,3.933
153.56,91.4,138.4,109.02,3.949
153.32,91.4,136.42,111.19,3.965
153.32,91.4,134.47,113.38,3.982
153.32,91.63,134.44,113.41,3.999
153.05,91.88,136.39,111.21,4.016
152.79,92.39,138.38,109.05,4.033
151.9,93.59,140.4,106.92,4.05
150.64,95.52,142.44,104.83,4.066
148.43,98.47,144.42,102.88,4.082
146.29,100.97,146.54,100.85,4.099
143.98,103.96,148.8,98.76,4.116
142.83,104.53,151.0,96.81,4.133
142.57,104.79,153.21,94.9,4.149
142.57,104.79,155.47,93.01,4.165
142.57,104.79,157.75,91.17,4.182
142.57,104.79,160.06,89.37,4.199
142.57,104.79,162.4,87.61,4.216
142.57,104.55,164.77,85.88,4.232
142.57,104.3,167.18,84.2,4.249
142.57,103.48,169.56,82.58,4.266
143.11,102.65,172.07,80.95,4.283
143.99,101.13,174.54,79.39,4.299
145.5,99.93,177.05,77.87,4.316
148.96,97.23,179.57,76.39,4.333
157.09,91.12,182.12,74.96,4.349
165.76,84.96,184.7,73.57,4.366
176.48,76.49,187.31,72.22,4.383
183.09,71.73,189.92,70.91,4.399
189.0,67.14,192.59,69.64,4.416
191.96,64.55,195.26,68.42,4.433
193.46,63.63,197.93,67.25,4.449
193.98,63.11,200.64,66.12,4.466
194.5,63.11,203.36,65.04,4.483
194.5,63.11,206.1,64.0,4.499
194.5,63.11,208.87,63.01,4.515
194.5,63.11,211.63,62.07,4.532
194.73,63.11,214.43,61.17,4.55
196.35,62.16,217.24,60.31,4.566
200.57,60.63,220.04,59.51,4.584
207.81,57.91,222.88,58.75,4.6
