mouseX,mouseY,flowerX,flowerY,time_s
128.05,109.19,133.66,111.32,0.0
128.05,109.19,135.61,109.16,0.016
128.05,109.19,137.48,107.17,0.033
128.05,109.19,139.61,104.97,0.05
128.05,109.19,141.54,103.04,0.066
128.05,109.19,143.64,101.01,0.082
128.05,109.19,145.85,98.94,0.1
128.05,109.19,148.02,96.99,0.116
128.05,109.19,150.2,95.07,0.133
128.05,109.19,152.41,93.21,0.15
128.4,109.31,154.66,91.38,0.169
136.34,103.88,156.94,89.58,0.184
142.86,98.73,159.23,87.83,0.2
150.61,93.87,161.56,86.12,0.218
155.81,89.39,163.93,84.43,0.235
161.53,85.0,166.32,82.79,0.251
166.68,81.14,168.63,81.26,0.267
171.21,77.85,171.19,79.63,0.284
176.3,74.02,173.65,78.11,0.3
182.02,70.51,176.15,76.63,0.317
185.37,68.23,178.66,75.2,0.334
189.05,66.02,181.13,73.85,0.35
191.36,64.7,183.77,72.46,0.368
192.5,63.84,186.36,71.15,0.384
193.01,63.58,188.96,69.89,0.4
193.27,63.32,191.44,68.74,0.42
193.27,63.32,194.23,67.49,0.433
193.27,63.32,196.91,66.36,0.45
193.27,63.32,199.58,65.27,0.466
193.27,63.32,202.29,64.23,0.483
193.27,63.32,205.02,63.23,0.5
193.5,63.32,207.75,62.28,0.517
193.74,63.32,210.5,61.37,0.534
194.94,63.32,213.28,60.51,0.551
196.87,63.32,216.07,59.7,0.567
199.6,63.32,218.85,58.93,0.584
202.8,62.6,221.64,58.21,0.601
207.03,62.2,224.49,57.54,0.617
212.49,61.38,227.3,56.91,0.633
220.82,60.13,230.15,56.33,0.651
226.5,59.64,233.0,55.8,0.667
230.84,59.3,235.85,55.31,0.684
235.6,58.9,238.72,54.88,0.701
239.82,58.9,241.6,54.49,0.717
243.51,58.9,244.47,54.15,0.734
247.2,58.9,247.36,53.85,0.75
250.4,58.9,250.25,53.61,0.767
253.61,58.9,253.13,53.41,0.784
256.34,58.9,256.03,53.26,0.8
258.64,58.9,258.93,53.16,0.817
260.14,58.9,261.82,53.11,0.834
260.71,58.9,264.57,53.11,0.849
262.11,58.9,267.45,53.15,0.866
263.25,58.9,270.51,53.24,0.884
265.13,58.9,273.39,53.38,0.9
267.43,58.9,276.31,53.57,0.917
270.16,59.24,279.19,53.81,0.934
272.88,59.24,282.08,54.1,0.95
275.61,59.58,284.94,54.43,0.967
278.34,59.58,287.82,54.81,0.984
