mouseX,mouseY,flowerX,flowerY,time_s
380.3,107.83,365.07,85.85,2.5
378.79,106.63,362.7,84.17,2.517
376.48,105.32,360.3,82.53,2.534
374.05,103.58,357.99,81.01,2.55
370.73,101.73,355.43,79.39,2.567
368.33,100.02,352.96,77.88,2.584
366.28,97.96,350.47,76.41,2.601
364.71,96.39,347.93,74.97,2.617
363.19,95.19,345.39,73.59,2.634
361.14,93.13,342.83,72.25,2.651
359.17,91.48,340.24,70.95,2.667
356.21,88.89,337.64,69.7,2.684
351.81,86.07,334.98,68.47,2.701
347.95,83.77,332.34,67.31,2.717
343.71,81.47,329.67,66.18,2.734
337.71,78.47,326.99,65.11,2.751
333.79,76.08,324.26,64.06,2.768
329.39,73.27,321.55,63.08,2.784
326.54,71.48,318.82,62.14,2.8
323.66,69.59,316.06,61.23,2.817
322.72,69.27,313.43,60.42,2.832
320.41,67.96,310.64,59.61,2.851
316.31,66.59,307.71,58.82,2.867
312.61,65.11,304.89,58.1,2.884
309.4,64.02,302.06,57.43,2.901
306.18,62.59,299.24,56.82,2.917
303.45,61.23,296.41,56.25,2.934
301.57,60.28,293.54,55.72,2.951
300.05,59.99,290.69,55.24,2.967
298.9,59.7,287.82,54.81,2.984
298.07,59.7,284.94,54.43,3.001
296.55,59.7,282.08,54.1,3.017
293.82,59.7,279.19,53.81,3.034
290.07,58.96,276.31,53.58,3.051
286.32,58.22,273.46,53.39,3.067
281.97,57.02,270.51,53.24,3.084
277.21,55.83,267.63,53.15,3.101
274.47,54.8,264.72,53.11,3.117
272.16,54.14,261.82,53.11,3.134
270.65,54.14,258.91,53.16,3.151
269.5,54.14,256.03,53.26,3.167
267.98,54.14,253.15,53.41,3.184
264.29,54.14,250.23,53.61,3.201
260.06,54.14,247.36,53.85,3.217
256.31,54.14,244.47,54.15,3.234
252.61,54.14,241.58,54.49,3.251
250.3,54.14,238.72,54.88,3.267
248.79,54.14,235.85,55.31,3.284
247.64,54.14,232.99,55.8,3.301
246.8,54.14,230.15,56.33,3.317
244.86,54.14,227.32,56.91,3.334
240.63,54.14,224.6,57.51,3.35
234.02,54.9,221.66,58.21,3.368
229.25,55.3,218.87,58.93,3.384
225.02,55.69,216.05,59.7,3.401
221.33,55.69,213.28,60.51,3.417
218.59,56.03,210.52,61.37,3.434
215.86,56.37,207.76,62.28,3.451
212.64,56.71,205.02,63.23,3.468
208.95,57.45,202.29,64.23,3.484
205.73,58.49,199.58,65.27,3.501
202.04,59.6,196.91,66.36,3.517
198.82,61.02,194.25,67.49,3.534
195.61,62.43,191.58,68.67,3.551
192.88,63.45,189.06,69.84,3.567
190.14,64.13,186.36,71.15,3.584
188.63,65.04,183.77,72.46,3.601
186.74,65.98,181.2,73.81,3.618
184.77,67.63,178.66,75.2,3.634
182.38,69.33,176.13,76.64,3.651
179.96,71.06,173.78,78.03,3.667
178.39,72.63,171.23,79.6,3.684
176.87,73.82,168.83,81.13,3.7
175.72,74.96,166.32,82.79,3.718
174.07,76.92,163.94,84.42,3.734
172.01,78.97,161.56,86.12,3.751
169.96,81.02,159.35,87.74,3.767
167.99,82.66,156.93,89.59,3.784
166.84,83.8,154.65,91.39,3.801
165.69,84.66,152.41,93.21,3.817
164.01,86.71,150.19,95.09,3.834
162.44,88.27,148.02,96.99,3.851
158.6,90.96,145.86,98.93,3.867
155.81,92.69,143.75,100.9,3.884
152.05,95.07,141.66,102.92,3.901
150.54,95.96,139.61,104.97,3.918
148.48,98.06,137.59,107.06,3.934
146.52,99.71,135.6,109.18,3.951
144.01,101.84,133.66,111.32,3.967
141.16,103.62,131.75,113.5,3.984
138.74,105.35,133.64,111.34,4.0
136.32,107.08,135.6,109.18,4.017
