mouseX,mouseY,flowerX,flowerY,time_s
316.85,64.15,340.24,70.95,1.3
316.85,64.15,342.82,72.25,1.316
316.85,64.15,345.39,73.59,1.333
316.85,64.15,347.93,74.97,1.35
316.85,64.15,350.47,76.41,1.366
318.02,64.15,352.97,77.88,1.384
321.23,64.49,355.42,79.38,1.4
324.55,66.33,357.89,80.95,1.417
326.85,67.32,360.3,82.53,1.434
331.07,69.62,362.68,84.16,1.45
334.76,71.46,365.07,85.85,1.467
338.98,73.39,367.4,87.55,1.484
345.59,76.87,369.71,89.31,1.501
350.6,79.78,371.99,91.1,1.517
356.14,82.78,374.24,92.92,1.534
361.86,86.74,376.46,94.79,1.552
368.65,90.81,378.64,96.68,1.567
374.98,95.33,380.8,98.62,1.584
379.82,99.69,382.91,100.59,1.601
384.92,103.93,385.02,102.61,1.617
388.01,107.0,387.07,104.64,1.634
389.97,108.64,389.09,106.72,1.651
390.82,109.79,391.07,108.83,1.667
391.34,110.3,393.03,110.97,1.684
391.34,110.56,394.94,113.14,1.7
391.58,110.82,396.82,115.35,1.717
391.84,111.07,398.67,117.59,1.733
392.08,111.57,400.47,119.86,1.75
392.6,112.09,402.23,122.15,1.767
392.88,112.92,403.97,124.48,1.784
393.45,114.06,405.66,126.84,1.801
394.02,115.25,407.3,129.22,1.817
394.59,116.39,408.91,131.63,1.834
395.79,117.9,410.48,134.06,1.85
396.73,119.78,412.01,136.53,1.867
397.92,121.29,413.5,139.02,1.884
399.12,122.79,414.95,141.54,1.9
401.73,125.8,416.35,144.08,1.917
404.31,128.75,417.71,146.63,1.934
407.45,131.9,418.99,149.13,1.95
410.41,134.85,420.3,151.8,1.968
412.91,137.35,421.53,154.43,1.984
414.95,139.4,420.3,151.8,2.0
416.77,141.84,419.02,149.2,2.017
418.5,144.26,417.71,146.63,2.033
419.75,146.13,416.34,144.06,2.05
420.43,147.5,414.95,141.54,2.066
422.05,150.73,413.49,139.0,2.084
422.68,152.61,412.01,136.53,2.1
423.3,154.48,410.49,134.07,2.118
423.98,157.21,408.91,131.63,2.133
424.29,159.51,407.31,129.23,2.15
424.61,161.39,405.65,126.83,2.167
424.92,162.89,403.97,124.48,2.184
424.92,163.72,402.24,122.17,2.201
424.92,164.55,400.47,119.86,2.217
424.92,165.07,398.66,117.58,2.234
425.18,165.07,396.83,115.36,2.25
425.18,165.07,394.94,113.14,2.267
425.18,165.07,393.03,110.97,2.283
421.33,161.46,391.07,108.83,2.3
410.83,150.34,389.08,106.71,2.317
397.58,133.76,387.07,104.64,2.334
388.63,120.5,385.01,102.6,2.351
382.48,110.67,382.93,100.6,2.367
377.45,101.68,380.8,98.62,2.384
375.46,96.91,378.65,96.69,2.4
374.8,94.61,376.46,94.79,2.417
374.22,93.46,374.24,92.92,2.434
373.67,92.62,371.98,91.09,2.451
373.09,91.79,369.71,89.31,2.467
372.57,91.26,367.4,87.55,2.484
