mouseX,mouseY,flowerX,flowerY,time_s
312.94,60.64,294.11,55.23,5.0
314.08,61.21,297.0,55.7,5.017
314.91,61.76,299.88,56.22,5.034
316.41,62.36,302.76,56.8,5.05
318.71,63.66,305.61,57.41,5.067
321.02,64.96,308.47,58.08,5.083
323.74,66.32,311.32,58.8,5.1
326.04,67.63,314.16,59.56,5.117
327.92,68.88,316.98,60.37,5.133
329.79,69.82,319.77,61.23,5.15
331.67,70.75,322.57,62.13,5.167
333.97,72.06,325.33,63.08,5.183
336.75,73.79,328.07,64.07,5.2
340.49,75.66,330.84,65.12,5.217
343.81,77.87,333.55,66.2,5.233
347.02,79.65,336.26,67.33,5.25
349.97,81.86,338.95,68.51,5.267
353.75,84.27,341.6,69.73,5.284
356.16,86.0,344.25,71.0,5.3
358.58,88.11,346.88,72.31,5.317
361.42,89.89,349.47,73.66,5.333
363.8,91.59,352.03,75.05,5.35
365.77,93.24,354.61,76.5,5.367
366.91,94.38,357.14,77.98,5.383
368.05,95.24,359.64,79.5,5.4
368.88,96.07,362.11,81.06,5.417
369.73,96.92,364.58,82.68,5.433
370.87,97.78,366.99,84.32,5.45
372.01,98.92,369.38,86.0,5.467
373.61,100.51,371.76,87.72,5.483
375.11,101.71,374.1,89.49,5.5
376.62,102.9,376.42,91.3,5.517
378.13,104.1,378.7,93.15,5.533
378.96,104.64,380.94,95.02,5.55
380.1,105.5,383.15,96.93,5.567
380.93,106.32,385.35,98.9,5.583
382.07,107.18,387.49,100.88,5.6
382.92,108.32,389.6,102.9,5.617
384.43,109.52,391.69,104.97,5.633
386.02,111.11,393.75,107.07,5.65
388.07,113.16,395.75,109.19,5.667
390.99,115.37,397.73,111.35,5.683
394.31,117.95,399.68,113.55,5.7
397.77,121.01,401.59,115.78,5.717
400.73,123.22,403.46,118.05,5.733
403.23,125.35,405.29,120.33,5.75
405.27,127.4,407.08,122.65,5.767
407.23,129.05,408.83,124.99,5.783
409.36,131.55,410.54,127.37,5.8
413.9,136.11,412.21,129.77,5.818
417.81,140.5,413.85,132.21,5.833
421.63,145.17,415.44,134.68,5.85
426.01,150.88,417.0,137.17,5.867
428.82,154.91,418.5,139.67,5.883
431.51,158.73,419.97,142.21,5.9
433.29,161.57,421.4,144.78,5.917
434.23,163.45,422.78,147.35,5.933
434.77,164.28,424.12,149.97,5.95
435.03,164.79,425.42,152.6,5.967
435.29,165.31,426.66,155.24,5.983
435.53,165.55,425.42,152.62,6.0
435.53,165.79,424.13,149.98,6.017
436.05,166.31,422.79,147.37,6.033
436.36,167.82,421.41,144.8,6.05
436.98,169.69,419.98,142.23,6.067
437.32,171.99,418.52,139.7,6.083
437.95,173.93,417.01,137.18,6.1
438.26,175.43,415.46,134.71,6.116
438.52,175.95,413.87,132.24,6.134
438.52,176.46,412.23,129.8,6.15
438.52,176.46,410.55,127.39,6.166
438.52,176.46,408.85,125.02,6.183
438.52,176.46,407.09,122.67,6.199
438.52,176.46,405.3,120.34,6.216
438.52,176.23,403.47,118.06,6.234
438.52,175.39,401.6,115.8,6.25
434.81,170.66,399.69,113.57,6.267
422.59,158.45,397.76,111.38,6.283
406.02,141.16,395.78,109.21,6.3
395.02,128.3,393.76,107.08,6.317
388.38,120.67,391.72,104.99,6.333
383.84,114.27,389.65,102.95,6.35
381.79,110.54,387.51,100.89,6.367
381.24,109.7,385.36,98.91,6.383
381.24,109.44,383.17,96.95,6.399
380.99,109.2,380.95,95.03,6.416
380.48,108.69,378.71,93.16,6.433
379.62,107.54,376.43,91.31,6.45
377.51,105.12,374.11,89.5,6.467
375.18,101.63,371.77,87.74,6.484
373.07,99.2,369.41,86.02,6.5
370.85,96.24,367.01,84.33,6.517
369.65,94.73,364.59,82.69,6.533
368.79,93.58,362.14,81.08,6.55
367.95,93.03,359.67,79.52,6.567
367.43,92.5,357.14,77.98,6.583
365.91,91.9,354.62,76.51,6.601
363.06,90.11,352.07,75.06,6.617
358.83,87.8,349.5,73.67,6.634
355.08,85.93,346.89,72.32,6.65
350.32,83.55,344.28,71.01,6.667
345.55,81.56,341.63,69.74,6.683
341.86,79.71,338.96,68.52,6.7
337.63,77.77,336.32,67.36,6.717
332.27,75.3,333.58,66.21,6.733
328.52,73.82,330.85,65.12,6.75
323.75,71.44,328.12,64.09,6.767
320.05,69.59,325.34,63.08,6.784
316.73,67.74,322.58,62.14,6.8
313.88,65.95,319.8,61.24,6.817
311.46,64.21,317.0,60.38,6.833
309.15,62.89,314.33,59.61,6.849
306.84,61.89,311.34,58.8,6.867
304.96,60.95,308.51,58.09,6.884
301.71,59.97,305.65,57.42,6.9
300.77,59.66,302.95,56.84,6.915
298.31,59.05,299.89,56.23,6.933
296.43,58.42,297.02,55.71,6.95
293.69,57.39,294.12,55.23,6.966
