mouseX,mouseY,flowerX,flowerY,time_s
319.87,68.97,294.14,55.23,5.0
326.59,72.33,297.02,55.71,5.017
330.82,74.23,299.91,56.23,5.034
333.54,75.59,302.79,56.8,5.05
335.42,76.53,305.65,57.42,5.067
337.5,77.7,308.51,58.09,5.084
339.8,79.0,311.34,58.8,5.1
341.67,79.94,314.17,59.57,5.117
343.63,81.59,317.0,60.38,5.134
344.77,82.44,319.79,61.23,5.15
345.91,83.3,322.58,62.14,5.167
346.46,84.13,325.36,63.09,5.184
347.29,84.67,328.12,64.09,5.2
348.11,85.21,330.85,65.12,5.217
349.25,85.78,333.58,66.21,5.234
351.13,86.72,336.29,67.35,5.25
353.0,87.97,338.96,68.52,5.267
354.88,89.22,341.65,69.75,5.284
355.82,89.84,344.12,70.94,5.299
358.63,91.72,346.91,72.33,5.317
360.14,92.91,349.51,73.68,5.335
362.01,94.16,352.07,75.06,5.351
364.31,95.47,354.62,76.51,5.367
366.7,97.17,357.16,77.99,5.384
368.57,98.42,359.67,79.52,5.4
370.45,99.67,362.14,81.08,5.417
371.59,100.53,364.59,82.69,5.434
372.73,101.1,367.02,84.34,5.45
373.56,101.64,369.41,86.02,5.467
374.41,102.5,371.78,87.75,5.484
375.24,103.04,374.13,89.52,5.5
376.07,103.87,376.43,91.31,5.517
377.21,104.72,378.71,93.16,5.534
378.35,105.86,380.95,95.03,5.55
379.49,107.0,383.17,96.95,5.567
380.63,108.14,385.36,98.91,5.584
382.14,109.34,387.51,100.9,5.601
384.22,110.79,389.63,102.93,5.617
385.78,112.36,391.72,104.99,5.633
387.66,113.61,393.77,107.09,5.65
390.61,115.82,395.69,109.12,5.666
393.11,117.95,397.76,111.38,5.684
396.06,120.16,399.69,113.57,5.7
398.48,121.89,401.6,115.8,5.717
400.07,123.48,403.47,118.06,5.734
401.66,125.07,405.31,120.36,5.75
402.86,126.58,407.1,122.68,5.767
404.64,129.42,408.85,125.02,5.784
406.38,131.84,410.56,127.4,5.802
408.16,134.68,412.23,129.8,5.817
409.95,137.52,413.87,132.24,5.834
411.68,139.93,415.46,134.71,5.85
412.27,141.44,417.01,137.18,5.867
412.87,142.95,418.52,139.7,5.884
413.41,143.77,419.99,142.24,5.9
413.67,144.6,421.41,144.8,5.917
413.93,145.12,422.79,147.39,5.934
414.19,145.63,424.13,150.0,5.95
