mouseX,mouseY,flowerX,flowerY,time_s
209.93,345.86,255.15,400.7,0.95
195.71,338.75,243.61,399.76,0.966
185.23,334.06,231.08,397.85,0.984
175.56,329.48,219.29,395.18,1.001
162.09,320.13,207.64,391.68,1.017
154.01,310.97,196.27,387.38,1.035
145.73,300.5,185.22,382.28,1.051
137.27,289.21,174.56,376.43,1.067
128.99,279.3,164.39,369.89,1.084
120.41,270.66,154.65,362.62,1.101
114.86,265.98,145.49,354.73,1.117
105.76,258.39,136.85,346.16,1.133
99.42,253.86,128.88,337.08,1.15
93.7,249.46,121.51,327.4,1.167
87.35,244.93,114.84,317.23,1.184
83.75,241.33,108.93,306.68,1.2
79.05,236.82,103.71,295.62,1.217
75.48,232.09,99.33,284.35,1.233
72.55,227.07,95.72,272.73,1.251
70.85,221.12,92.95,260.97,1.267
69.49,213.87,90.99,248.96,1.284
68.53,205.21,89.88,236.85,1.3
68.53,196.55,89.62,224.69,1.317
68.53,188.6,90.2,212.62,1.334
68.53,181.33,91.63,200.54,1.351
68.53,174.73,93.9,188.59,1.367
68.98,167.48,96.98,176.9,1.383
69.79,162.01,100.86,165.45,1.4
70.7,154.7,105.59,154.17,1.417
71.96,148.75,111.03,143.37,1.433
74.59,142.15,117.25,132.92,1.45
78.21,135.8,124.18,122.93,1.467
83.52,128.56,131.75,113.5,1.483
88.84,121.32,140.01,104.57,1.5
94.6,114.59,148.81,96.28,1.517
100.54,107.15,158.23,88.59,1.534
107.46,99.71,168.16,81.57,1.55
121.9,86.39,178.49,75.3,1.567
133.75,79.05,189.3,69.72,1.584
144.48,72.61,200.48,64.92,1.6
155.74,67.78,211.89,60.94,1.617
166.71,64.14,223.63,57.74,1.633
177.69,61.0,235.63,55.35,1.65
189.48,58.85,247.55,53.84,1.667
201.28,57.77,259.47,53.15,1.683
213.95,57.77,271.85,53.3,1.7
230.67,58.45,283.9,54.3,1.717
246.07,64.37,295.92,56.15,1.734
263.2,73.25,307.78,58.83,1.75
280.7,82.96,319.36,62.32,1.767
293.7,91.2,330.73,66.62,1.784
307.32,100.08,341.78,71.72,1.8
317.03,107.59,352.44,77.57,1.817
324.46,113.52,362.19,83.82,1.833
330.37,118.53,372.35,91.38,1.85
335.63,123.36,381.51,99.27,1.867
342.64,128.02,390.2,107.89,1.884
350.55,133.48,398.17,116.98,1.9
359.7,139.58,405.49,126.6,1.917
368.84,145.68,412.16,136.77,1.934
376.53,150.48,418.1,147.38,1.95
381.18,153.85,423.14,158.05,1.967
388.41,158.71,427.67,169.65,1.983
393.08,162.53,431.28,181.27,2.0
398.99,167.54,434.05,193.03,2.017
405.43,174.96,436.01,205.04,2.034
412.55,183.1,437.12,217.15,2.05
417.18,189.15,437.38,229.31,2.067
424.92,200.9,436.8,241.38,2.084
428.0,207.5,435.37,253.46,2.1
430.88,216.2,433.1,265.41,2.118
436.1,230.67,430.02,277.1,2.134
438.92,243.68,426.12,288.62,2.15
440.61,257.21,421.44,299.77,2.167
441.73,270.75,415.97,310.63,2.184
441.73,284.29,409.75,321.08,2.2
438.45,296.96,402.9,330.96,2.217
432.1,310.27,395.2,340.56,2.234
423.63,321.55,386.99,349.43,2.25
414.04,331.71,378.35,357.57,2.267
404.13,340.54,368.77,365.41,2.284
393.65,348.24,359.02,372.31,2.3
384.5,353.83,348.51,378.7,2.317
375.08,357.79,337.7,384.28,2.334
365.67,361.23,326.59,389.05,2.35
349.17,364.3,315.04,393.08,2.367
330.75,364.91,303.73,396.18,2.384
310.2,364.91,291.45,398.64,2.401
296.43,363.16,279.45,400.16,2.417
285.75,361.55,267.31,400.86,2.434
274.18,360.25,255.15,400.7,2.45
262.85,359.66,243.1,399.7,2.467
255.6,359.66,231.08,397.85,2.484
