mouseX,mouseY,flowerX,flowerY,time_s
136.64,107.26,134.46,113.4,0.0
136.64,107.26,136.31,111.3,0.015
136.64,107.26,138.39,109.03,0.033
136.64,107.26,140.4,106.92,0.049
136.64,107.26,142.45,104.82,0.067
136.64,107.26,144.43,102.87,0.082
136.64,107.26,146.54,100.85,0.099
136.64,107.26,148.7,98.86,0.115
136.64,107.26,151.0,96.81,0.132
136.64,107.26,153.22,94.89,0.149
136.64,107.26,155.46,93.02,0.166
136.64,107.26,157.75,91.17,0.183
136.64,107.26,160.06,89.37,0.199
136.64,107.26,162.41,87.6,0.216
136.64,107.26,164.77,85.88,0.233
139.71,106.0,167.18,84.2,0.251
144.07,103.22,169.61,82.55,0.267
151.09,99.0,172.05,80.95,0.283
159.73,93.4,174.54,79.39,0.3
165.41,89.89,176.99,77.9,0.316
171.13,86.37,179.57,76.39,0.333
173.97,84.58,182.13,74.96,0.35
175.48,83.66,184.59,73.63,0.366
175.99,83.4,187.32,72.21,0.384
176.25,83.4,189.94,70.91,0.399
176.25,83.16,192.59,69.64,0.417
176.25,83.16,195.24,68.43,0.433
176.25,82.91,197.93,67.25,0.451
176.78,82.09,200.63,66.13,0.467
179.19,80.36,203.36,65.04,0.483
181.61,78.62,206.12,64.0,0.5
185.07,75.92,208.87,63.01,0.517
188.02,73.7,211.65,62.06,0.533
191.34,71.85,214.43,61.17,0.55
194.07,70.48,217.22,60.32,0.567
198.82,68.89,220.06,59.5,0.583
203.05,67.75,222.9,58.74,0.6
208.4,66.1,225.73,58.03,0.616
212.62,65.33,228.57,57.37,0.634
216.84,63.79,231.46,56.75,0.65
220.05,62.71,234.33,56.19,0.667
222.35,61.39,237.2,55.67,0.683
224.65,60.42,239.94,55.22,0.699
226.53,59.48,242.85,54.79,0.716
228.4,58.22,245.9,54.39,0.733
232.07,56.56,248.84,54.06,0.75
234.79,55.54,251.72,53.79,0.768
236.64,55.16,254.51,53.57,0.782
242.22,54.05,257.6,53.37,0.8
245.91,53.31,260.52,53.24,0.817
249.6,52.94,263.45,53.16,0.834
253.82,52.17,266.37,53.12,0.85
257.51,51.8,269.31,53.14,0.867
262.27,51.4,272.25,53.2,0.887
265.95,51.03,275.01,53.31,0.899
269.16,50.66,278.1,53.47,0.916
271.89,50.66,281.01,53.68,0.933
275.63,50.66,283.94,53.94,0.95
278.84,50.66,286.86,54.25,0.966
284.84,50.66,289.77,54.6,0.983
289.17,51.0,292.66,55.01,1.0
294.52,51.81,295.41,55.43,1.016
298.21,52.55,298.44,55.96,1.033
300.51,53.2,301.34,56.51,1.05
302.39,53.82,304.2,57.1,1.066
305.59,54.53,307.07,57.75,1.083
308.91,55.64,309.91,58.44,1.1
311.69,57.0,312.75,59.18,1.116
315.91,58.53,315.48,59.94,1.132
319.12,59.95,318.22,60.75,1.149
321.42,61.25,321.19,61.68,1.167
324.15,62.27,323.95,62.6,1.183
326.88,63.29,326.72,63.57,1.2
330.08,64.71,329.46,64.59,1.217
333.4,66.55,332.21,65.66,1.233
337.63,68.09,334.91,66.76,1.25
341.31,69.19,337.61,67.92,1.266
344.52,70.61,340.28,69.12,1.283
348.21,72.09,342.92,70.35,1.3
353.02,74.46,345.56,71.64,1.317
357.88,78.18,348.19,72.99,1.333
361.34,81.24,350.78,74.36,1.35
364.43,84.3,353.34,75.78,1.367
366.47,86.35,355.87,77.23,1.383
368.06,87.94,358.3,78.68,1.399
369.66,89.54,360.89,80.28,1.416
371.62,91.18,363.35,81.86,1.433
374.0,92.89,365.79,83.49,1.45
375.51,94.08,368.21,85.16,1.466
377.02,94.99,370.59,86.87,1.483
377.85,95.82,372.94,88.61,1.5
378.99,96.68,375.27,90.4,1.517
379.56,97.25,377.44,92.13,1.532
382.63,100.32,379.82,94.08,1.551
