mouseX,mouseY,flowerX,flowerY,time_s
121.35,298.38,97.43,278.57,2.501
119.87,294.63,95.73,272.77,2.517
117.91,290.29,94.24,266.87,2.534
116.0,287.36,92.95,260.97,2.551
113.19,282.96,91.87,255.02,2.567
110.6,279.63,91.0,248.96,2.584
107.51,274.41,90.34,242.95,2.601
103.99,268.69,89.88,236.89,2.617
102.8,264.35,89.64,230.81,2.634
101.66,260.12,89.62,224.77,2.651
101.2,254.11,89.8,218.69,2.667
100.75,247.51,90.2,212.62,2.684
100.75,239.55,90.8,206.6,2.701
100.75,233.55,91.62,200.58,2.717
100.75,224.13,92.64,194.62,2.734
100.75,218.66,93.88,188.66,2.751
100.75,213.3,95.33,182.75,2.767
100.75,204.85,96.97,176.93,2.784
100.75,198.25,98.82,171.14,2.801
101.23,190.3,100.87,165.42,2.817
102.25,180.13,103.13,159.77,2.834
103.77,169.95,105.56,154.23,2.851
105.1,163.78,108.18,148.79,2.867
106.48,156.84,111.01,143.4,2.884
107.3,151.48,114.05,138.09,2.901
108.0,148.27,117.23,132.95,2.917
109.16,144.04,120.59,127.92,2.934
110.18,141.3,124.14,122.99,2.951
113.18,135.75,127.86,118.18,2.967
116.82,129.69,131.73,113.53,2.984
119.63,125.66,135.8,108.96,3.001
122.91,121.12,139.98,104.59,3.017
125.98,117.65,144.34,100.35,3.034
128.93,115.06,148.84,96.26,3.051
132.14,113.27,153.45,92.35,3.067
134.98,111.48,158.23,88.59,3.084
139.37,108.66,163.1,85.01,3.1
144.46,104.84,168.13,81.59,3.117
150.99,99.68,173.24,78.36,3.134
159.88,92.36,178.49,75.3,3.15
170.04,82.77,183.85,72.42,3.168
180.2,73.73,189.31,69.73,3.184
188.33,67.12,194.85,67.23,3.201
192.97,63.37,200.45,64.94,3.217
200.09,58.61,206.15,62.83,3.234
206.43,54.99,211.89,60.94,3.251
214.38,51.7,217.73,59.23,3.267
225.36,48.06,223.63,57.74,3.284
241.42,43.9,229.53,56.45,3.301
248.12,43.02,235.52,55.37,3.317
253.47,42.62,241.54,54.5,3.334
