mouseX,mouseY,flowerX,flowerY,time_s
129.35,115.27,132.7,112.41,0.0
129.35,115.27,134.62,110.25,0.016
129.35,115.27,136.6,108.11,0.033
129.35,115.27,138.48,106.13,0.049
129.35,115.27,140.54,104.03,0.066
129.35,115.27,142.7,101.91,0.084
129.35,115.27,144.79,99.92,0.1
129.35,115.27,146.94,97.95,0.116
129.35,115.27,149.09,96.04,0.133
129.35,115.27,151.29,94.15,0.15
129.35,115.27,153.51,92.31,0.167
129.35,115.27,155.79,90.48,0.183
129.35,115.27,158.07,88.71,0.2
129.35,115.27,160.39,86.97,0.216
129.35,115.27,162.6,85.37,0.233
129.35,115.04,165.11,83.61,0.251
130.03,113.09,167.38,82.08,0.266
132.16,110.59,169.82,80.49,0.283
134.74,107.63,172.4,78.87,0.3
138.98,102.95,174.89,77.37,0.317
143.82,97.68,177.4,75.91,0.333
150.54,91.91,179.92,74.51,0.35
155.55,88.53,182.49,73.12,0.367
161.89,84.91,185.06,71.8,0.383
166.28,82.46,187.65,70.52,0.4
168.58,81.15,190.25,69.28,0.417
170.46,80.52,192.91,68.07,0.434
171.6,79.94,195.56,66.92,0.45
173.9,78.63,198.24,65.81,0.467
178.12,77.09,200.94,64.74,0.486
181.86,75.61,203.65,63.73,0.5
186.62,74.01,206.23,62.8,0.516
190.31,72.9,208.97,61.87,0.533
192.61,72.24,211.75,60.98,0.551
194.0,71.66,214.66,60.1,0.567
195.14,71.08,217.46,59.31,0.583
195.71,70.79,220.09,58.61,0.599
198.95,68.85,223.03,57.88,0.617
202.16,67.43,225.89,57.22,0.634
204.0,66.68,228.56,56.65,0.649
209.05,64.15,231.48,56.08,0.666
212.74,62.66,234.41,55.55,0.683
217.56,61.07,237.28,55.09,0.7
222.91,59.42,240.15,54.68,0.717
227.73,57.77,243.01,54.31,0.733
233.41,55.98,245.9,54.0,0.751
238.17,54.79,248.79,53.73,0.767
241.86,53.68,251.52,53.52,0.782
245.55,52.93,254.57,53.33,0.8
249.23,52.56,257.47,53.21,0.817
254.59,51.74,260.36,53.13,0.834
258.33,51.74,263.1,53.1,0.849
263.09,51.74,266.01,53.12,0.866
266.77,51.74,269.05,53.19,0.883
269.98,51.74,271.97,53.31,0.9
272.71,51.74,274.85,53.47,0.917
275.01,51.74,277.71,53.68,0.933
277.31,52.08,280.47,53.93,0.949
280.52,52.79,283.34,54.24,0.966
283.72,53.49,286.22,54.59,0.982
286.93,54.57,289.25,55.02,1.0
290.62,55.68,292.12,55.47,1.017
293.82,57.09,294.81,55.94,1.032
296.55,58.45,297.66,56.49,1.049
300.21,60.44,300.67,57.12,1.067
301.69,61.54,303.32,57.72,1.083
306.26,63.64,306.29,58.45,1.1
309.47,65.06,309.08,59.18,1.117
312.79,66.9,311.88,59.97,1.134
317.13,68.52,314.66,60.8,1.15
320.87,70.38,317.41,61.67,1.167
325.68,72.39,320.17,62.59,1.183
328.89,73.81,322.9,63.56,1.2
333.11,75.74,325.61,64.57,1.217
336.8,77.58,328.31,65.63,1.233
340.01,79.0,331.0,66.74,1.253
343.21,80.42,333.51,67.82,1.266
345.09,81.67,336.3,69.07,1.283
347.39,82.63,338.92,70.31,1.3
349.27,83.57,341.53,71.59,1.317
351.57,84.88,344.1,72.91,1.333
353.87,86.18,346.66,74.28,1.35
355.83,87.52,349.2,75.69,1.367
356.97,88.66,351.7,77.13,1.383
358.48,89.54,354.12,78.58,1.399
359.62,90.39,356.52,80.07,1.416
361.13,91.59,358.95,81.64,1.432
362.27,92.73,361.49,83.34,1.45
363.77,93.93,363.88,85.0,1.467
365.28,95.12,366.24,86.69,1.483
366.79,96.03,368.55,88.42,1.5
