mouseX,mouseY,flowerX,flowerY,time_s
290.66,49.2,292.68,55.01,4.999
293.87,50.62,295.55,55.46,5.017
297.96,52.66,298.62,55.99,5.034
300.68,53.68,301.5,56.54,5.051
302.98,54.98,304.36,57.14,5.067
306.89,57.36,307.21,57.78,5.084
311.12,59.29,310.08,58.48,5.1
316.04,62.17,312.9,59.22,5.117
320.69,65.09,315.73,60.01,5.134
326.63,68.3,318.53,60.84,5.15
330.99,71.08,321.35,61.73,5.168
334.31,73.29,324.11,62.66,5.184
336.81,75.42,326.88,63.63,5.201
339.2,77.12,329.62,64.65,5.217
341.16,78.77,332.34,65.71,5.234
343.57,80.87,335.06,66.83,5.251
345.16,82.46,337.76,67.98,5.267
347.66,84.59,340.44,69.19,5.284
350.16,86.72,343.08,70.43,5.3
352.29,89.22,345.72,71.72,5.317
354.79,91.35,348.33,73.06,5.334
356.44,93.31,350.91,74.43,5.35
358.4,94.96,353.48,75.85,5.367
359.54,96.1,356.01,77.31,5.384
360.68,97.24,358.54,78.83,5.401
361.22,98.07,360.89,80.28,5.416
362.05,98.61,363.49,81.96,5.433
362.82,99.38,365.92,83.58,5.45
363.37,100.21,368.34,85.25,5.467
364.2,101.04,370.72,86.96,5.484
365.34,102.18,373.07,88.71,5.501
365.91,102.75,375.39,90.5,5.517
368.04,104.88,377.68,92.31,5.534
369.6,106.44,379.94,94.18,5.551
371.19,108.04,382.18,96.09,5.567
373.15,109.68,384.38,98.03,5.584
375.03,110.93,386.55,100.01,5.601
376.99,112.58,388.68,102.01,5.617
378.95,114.23,390.78,104.06,5.634
380.46,115.43,392.84,106.13,5.65
381.96,116.62,394.87,108.25,5.667
383.11,117.48,396.86,110.39,5.684
384.25,118.62,398.82,112.57,5.701
385.39,119.47,400.75,114.79,5.717
386.53,120.61,402.64,117.04,5.734
388.09,122.18,404.49,119.32,5.751
390.14,124.22,406.29,121.62,5.767
392.18,126.27,408.06,123.96,5.784
393.78,127.86,409.8,126.33,5.801
394.97,129.37,411.49,128.73,5.817
396.11,130.51,413.14,131.14,5.834
397.31,132.02,414.74,133.58,5.851
398.56,133.89,416.31,136.06,5.867
399.75,135.4,417.85,138.57,5.884
400.61,136.54,419.33,141.08,5.902
401.15,137.37,420.78,143.65,5.917
401.67,137.89,422.17,146.2,5.934
402.18,138.4,423.54,148.82,5.951
402.18,138.64,424.85,151.43,5.968
402.18,138.64,426.12,154.08,5.983
402.42,138.64,425.99,153.79,6.0
