mouseX,mouseY,flowerX,flowerY,time_s
387.9,100.26,369.4,86.01,2.501
384.3,96.66,366.99,84.32,2.518
380.72,93.08,364.62,82.7,2.534
377.79,90.86,362.12,81.07,2.551
373.81,87.68,359.64,79.5,2.567
370.85,85.09,357.14,77.98,2.584
367.89,82.87,354.61,76.5,2.601
365.47,81.13,352.05,75.06,2.617
362.73,79.77,349.47,73.66,2.634
360.0,78.4,346.88,72.31,2.651
356.79,77.31,344.25,71.0,2.668
353.09,75.83,341.62,69.74,2.684
349.88,74.4,338.95,68.51,2.701
344.81,72.98,336.26,67.33,2.718
342.08,71.95,333.56,66.21,2.734
338.86,70.89,330.84,65.12,2.751
335.65,69.81,328.11,64.08,2.767
331.3,68.19,325.33,63.08,2.784
327.61,67.07,322.58,62.14,2.801
323.91,65.96,319.77,61.23,2.817
321.18,65.27,316.98,60.37,2.834
318.87,64.3,314.17,59.57,2.851
316.99,63.36,311.32,58.8,2.867
315.11,62.72,308.49,58.09,2.884
312.8,61.75,305.63,57.42,2.901
310.49,60.75,302.77,56.8,2.917
307.75,60.06,299.89,56.23,2.934
305.45,59.72,297.0,55.7,2.951
302.71,59.38,294.11,55.23,2.967
300.4,58.71,291.2,54.8,2.984
298.09,58.05,288.31,54.42,3.001
294.88,57.34,285.39,54.09,3.018
290.05,56.12,282.48,53.81,3.034
285.82,55.35,279.55,53.57,3.051
279.87,54.5,276.62,53.39,3.068
275.64,54.5,273.71,53.25,3.084
270.28,54.5,270.77,53.16,3.101
265.52,54.5,267.85,53.13,3.117
261.29,54.5,264.91,53.14,3.134
258.07,54.5,261.98,53.2,3.151
254.38,54.5,259.04,53.3,3.167
250.68,54.5,256.13,53.46,3.184
247.46,55.2,253.2,53.67,3.201
244.73,55.54,250.27,53.92,3.218
241.94,55.91,247.37,54.22,3.234
239.63,56.25,244.45,54.58,3.25
236.81,56.56,241.54,54.98,3.267
235.66,56.85,238.66,55.42,3.284
234.51,57.13,235.78,55.92,3.301
233.36,57.42,232.88,56.47,3.318
231.85,58.02,230.02,57.06,3.334
230.33,58.61,227.15,57.7,3.351
228.45,58.93,224.3,58.39,3.367
226.93,59.21,221.45,59.12,3.384
225.42,59.81,218.64,59.9,3.401
223.11,60.15,215.82,60.73,3.417
220.8,60.8,213.04,61.61,3.434
217.59,61.88,210.25,62.53,3.451
214.85,62.56,207.49,63.5,3.468
212.12,63.58,204.74,64.51,3.484
209.38,64.26,202.0,65.58,3.501
207.07,65.25,199.3,66.68,3.517
204.77,65.9,196.58,67.84,3.534
202.03,66.92,193.91,69.03,3.551
199.72,67.57,191.25,70.27,3.568
197.41,68.23,188.63,71.55,3.584
194.68,69.25,186.01,72.88,3.601
192.37,70.21,183.41,74.26,3.617
189.05,71.32,180.84,75.67,3.634
185.83,72.73,178.31,77.12,3.651
183.1,74.09,175.8,78.62,3.668
180.36,75.11,173.3,80.16,3.684
177.63,76.47,170.83,81.75,3.701
175.21,78.2,168.38,83.37,3.718
