mouseX,mouseY,flowerX,flowerY,time_s
132.59,107.1,133.65,111.33,0.0
132.59,107.1,135.6,109.18,0.017
132.59,107.1,137.59,107.06,0.033
132.59,107.1,139.61,104.97,0.05
132.59,107.1,141.65,102.93,0.067
132.59,107.1,143.74,100.91,0.083
132.59,107.1,145.85,98.94,0.1
132.59,107.1,148.0,97.0,0.117
132.59,107.1,150.19,95.09,0.133
132.59,107.1,152.4,93.22,0.15
132.59,106.61,154.65,91.39,0.169
132.59,105.46,156.93,89.59,0.184
132.59,104.62,159.22,87.84,0.201
133.95,101.89,161.56,86.12,0.217
135.48,97.66,163.91,84.44,0.234
139.44,91.93,166.31,82.8,0.251
145.35,86.44,168.73,81.2,0.267
155.29,81.21,171.18,79.63,0.284
161.99,78.49,173.63,78.12,0.301
167.94,76.36,176.15,76.63,0.318
171.14,75.65,178.66,75.2,0.334
173.02,75.33,181.19,73.82,0.351
173.54,75.33,183.62,72.54,0.366
174.05,75.33,186.33,71.16,0.384
174.05,75.33,188.96,69.89,0.4
174.29,75.33,191.58,68.67,0.417
174.53,75.33,194.23,67.49,0.434
175.36,75.07,196.89,66.36,0.451
176.86,74.75,199.58,65.27,0.467
179.16,74.09,202.28,64.24,0.484
182.37,73.38,205.02,63.23,0.501
186.59,72.61,207.75,62.28,0.517
190.34,71.87,210.49,61.38,0.534
196.34,70.56,213.26,60.52,0.551
200.08,69.42,216.05,59.7,0.568
205.06,68.17,218.85,58.93,0.584
209.29,67.03,221.64,58.21,0.601
213.62,65.41,224.47,57.54,0.618
219.09,63.76,227.3,56.91,0.634
225.15,61.85,230.13,56.33,0.651
228.84,60.74,232.99,55.8,0.667
231.57,60.05,235.83,55.32,0.684
233.87,59.05,238.7,54.88,0.701
236.59,58.02,241.58,54.49,0.717
239.91,56.91,244.47,54.15,0.734
243.12,56.2,247.34,53.86,0.751
246.8,55.82,250.23,53.61,0.767
250.49,55.08,253.11,53.41,0.784
253.7,54.74,256.03,53.26,0.801
256.43,54.39,258.91,53.16,0.817
260.34,53.65,261.8,53.11,0.834
264.02,53.28,264.7,53.11,0.851
268.25,53.28,267.61,53.15,0.867
272.47,52.91,270.49,53.24,0.884
276.16,52.91,273.41,53.39,0.901
279.84,52.91,276.31,53.57,0.918
284.18,52.91,279.17,53.81,0.935
290.18,53.3,282.06,54.1,0.951
296.77,54.18,284.94,54.43,0.967
302.94,55.98,287.8,54.81,0.984
307.16,57.14,290.69,55.24,1.001
310.37,58.19,293.54,55.72,1.017
312.67,58.84,296.4,56.24,1.034
314.18,59.44,299.23,56.81,1.051
315.32,60.01,302.06,57.43,1.067
316.18,60.87,304.89,58.1,1.084
317.32,61.44,307.69,58.81,1.101
