mouseX,mouseY,flowerX,flowerY,time_s
127.36,115.36,135.42,112.3,0.0
127.36,115.36,137.39,110.12,0.017
127.36,115.36,139.39,107.97,0.034
127.36,115.36,141.43,105.86,0.05
127.36,115.36,143.5,103.78,0.068
127.36,115.36,145.6,101.74,0.084
127.36,115.36,147.74,99.73,0.1
127.36,115.36,149.89,97.78,0.118
127.36,115.36,152.11,95.84,0.134
127.48,114.55,154.35,93.94,0.152
127.48,113.35,156.62,92.07,0.169
128.41,111.47,158.92,90.25,0.185
129.72,109.16,161.24,88.47,0.202
131.93,105.83,163.59,86.74,0.218
134.73,101.8,165.98,85.03,0.234
138.98,97.55,168.4,83.36,0.251
144.24,92.7,170.84,81.74,0.268
147.47,89.63,173.3,80.16,0.284
151.57,85.92,175.78,78.63,0.301
154.89,83.7,178.31,77.12,0.318
158.58,81.48,180.86,75.66,0.334
163.4,79.83,183.41,74.26,0.351
167.14,78.69,186.01,72.88,0.368
171.9,77.5,188.63,71.55,0.384
177.25,76.64,191.27,70.26,0.401
182.0,75.85,193.93,69.02,0.417
185.69,75.11,196.59,67.83,0.434
188.9,74.76,199.3,66.68,0.451
191.63,74.42,202.0,65.58,0.468
193.93,73.76,204.74,64.51,0.484
195.8,73.44,207.49,63.5,0.501
198.1,72.78,210.26,62.53,0.518
200.4,72.12,213.04,61.61,0.534
203.13,71.09,215.84,60.73,0.551
208.66,69.61,218.64,59.9,0.568
212.35,68.5,221.47,59.12,0.584
215.55,67.41,224.31,58.38,0.601
219.24,66.3,227.15,57.7,0.617
221.97,65.27,230.02,57.06,0.634
225.18,64.18,232.89,56.46,0.651
228.38,63.13,235.76,55.92,0.667
231.59,61.7,238.67,55.42,0.684
235.81,60.54,241.54,54.98,0.702
240.04,59.0,244.47,54.57,0.718
243.72,58.25,247.37,54.22,0.736
246.45,57.57,250.29,53.92,0.751
248.75,57.25,253.21,53.66,0.768
250.26,56.96,256.13,53.46,0.784
251.77,56.96,259.06,53.3,0.801
253.64,56.64,262.0,53.19,0.818
256.37,56.64,264.91,53.14,0.834
259.57,56.3,267.85,53.13,0.851
262.78,56.3,270.79,53.16,0.868
265.99,55.93,273.71,53.25,0.884
268.71,55.93,276.64,53.39,0.901
271.02,55.93,279.57,53.57,0.918
272.89,55.93,282.48,53.81,0.934
274.4,55.93,285.41,54.09,0.951
275.91,55.93,288.31,54.42,0.968
277.78,55.93,291.24,54.8,0.984
280.51,55.93,294.12,55.23,1.001
283.23,55.93,297.0,55.7,1.018
285.96,56.61,299.89,56.23,1.034
288.74,57.29,302.76,56.8,1.051
291.04,57.94,305.65,57.42,1.067
293.34,58.59,308.49,58.09,1.084
297.01,59.93,311.34,58.8,1.101
301.23,61.46,314.16,59.56,1.117
306.21,63.49,317.0,60.38,1.134
310.77,65.47,319.79,61.23,1.151
315.76,67.51,322.58,62.14,1.167
319.98,69.8,325.36,63.09,1.184
325.33,72.26,328.11,64.08,1.201
330.68,74.72,330.85,65.12,1.218
337.28,77.8,333.56,66.21,1.234
343.45,80.46,336.27,67.34,1.251
347.78,82.42,338.96,68.52,1.267
352.0,84.34,341.62,69.74,1.284
355.21,85.76,344.27,71.0,1.301
357.09,86.7,346.89,72.32,1.318
358.23,87.27,349.5,73.67,1.334
359.05,87.81,352.07,75.06,1.351
359.57,88.33,354.62,76.51,1.368
360.4,88.61,357.14,77.98,1.384
361.23,89.16,359.65,79.51,1.401
362.37,89.73,362.14,81.08,1.418
363.88,90.32,364.58,82.68,1.434
365.02,90.89,367.01,84.33,1.451
366.52,91.49,369.4,86.01,1.468
367.66,92.35,371.78,87.75,1.484
369.17,93.26,374.11,89.5,1.501
371.05,94.2,376.42,91.3,1.517
372.92,95.13,378.7,93.15,1.534
375.22,96.44,380.94,95.02,1.551
377.95,97.8,383.16,96.94,1.567
379.91,99.45,385.36,98.91,1.584
382.21,100.75,387.51,100.89,1.601
384.17,102.4,389.62,102.91,1.617
387.07,104.67,391.7,104.98,1.634
388.66,106.27,393.76,107.08,1.651
390.17,107.46,395.76,109.2,1.668
391.31,108.32,397.76,111.38,1.684
391.88,108.89,399.69,113.57,1.7
393.28,110.29,401.59,115.78,1.718
395.16,111.54,403.47,118.06,1.734
397.12,113.18,405.3,120.34,1.751
399.53,114.91,407.08,122.65,1.767
401.49,116.56,408.85,125.02,1.784
403.09,118.16,410.55,127.39,1.801
404.23,119.01,412.23,129.8,1.817
405.05,119.55,413.81,132.15,1.834
405.91,120.41,415.45,134.69,1.851
406.74,121.24,417.0,137.17,1.867
407.57,122.07,418.51,139.69,1.884
408.11,122.89,419.98,142.23,1.901
408.65,123.72,421.41,144.8,1.917
409.59,125.6,422.79,147.37,1.934
410.84,127.47,424.13,149.98,1.951
412.57,129.89,425.42,152.62,1.968
413.51,131.76,426.66,155.24,1.984
414.08,132.9,425.42,152.6,2.001
414.62,133.73,424.12,149.97,2.018
414.88,134.25,422.79,147.37,2.034
414.88,134.25,421.4,144.78,2.05
414.88,134.25,419.97,142.21,2.067
414.88,134.25,418.5,139.67,2.084
414.88,134.48,416.99,137.15,2.101
414.88,134.72,415.44,134.68,2.118
414.88,135.23,413.86,132.23,2.134
414.88,135.75,412.22,129.79,2.151
414.88,137.15,410.54,127.37,2.168
414.88,137.98,408.84,125.01,2.185
414.88,138.49,407.08,122.65,2.201
414.88,138.49,405.3,120.34,2.217
414.88,138.49,403.46,118.05,2.234
414.88,138.49,401.59,115.78,2.25
414.64,138.26,399.68,113.55,2.269
413.81,137.42,397.75,111.37,2.285
412.95,136.27,395.76,109.2,2.301
411.69,134.39,393.75,107.07,2.318
410.48,132.88,391.7,104.98,2.334
409.17,130.57,389.62,102.91,2.351
406.79,126.65,387.51,100.89,2.367
404.45,123.16,385.34,98.89,2.384
402.12,119.66,383.16,96.94,2.4
398.94,115.69,380.94,95.02,2.417
396.72,112.36,378.7,93.15,2.434
394.5,109.03,376.42,91.3,2.451
392.29,106.07,374.11,89.5,2.468
390.49,103.22,371.77,87.74,2.485
