mouseX,mouseY,flowerX,flowerY,time_s
137.06,116.42,134.56,113.28,0.0
137.06,116.42,136.51,111.08,0.017
137.06,116.42,138.49,108.93,0.034
137.06,116.42,140.52,106.79,0.05
137.06,116.42,142.57,104.71,0.067
137.06,116.42,144.53,102.77,0.082
137.06,116.42,146.77,100.63,0.101
137.06,116.42,148.93,98.64,0.118
137.06,116.42,151.13,96.69,0.134
137.06,113.75,153.34,94.78,0.151
137.06,110.96,155.6,92.9,0.167
137.06,105.97,157.87,91.07,0.184
138.54,102.27,160.19,89.27,0.201
139.96,99.06,162.54,87.51,0.217
142.65,95.59,164.9,85.79,0.234
146.13,92.92,167.31,84.11,0.251
150.69,89.65,169.74,82.46,0.267
154.6,87.27,172.2,80.86,0.284
159.95,84.8,174.54,79.39,0.3
164.18,82.5,177.05,77.87,0.316
167.38,81.07,179.71,76.32,0.334
169.77,79.36,182.27,74.88,0.351
172.61,77.57,184.86,73.49,0.367
175.45,75.77,187.45,72.14,0.384
178.29,73.98,190.09,70.83,0.401
181.5,72.55,192.73,69.57,0.418
183.8,71.24,195.39,68.36,0.434
186.52,69.88,198.1,67.18,0.451
188.4,68.62,200.79,66.06,0.467
190.7,67.3,203.52,64.98,0.484
192.57,66.05,206.25,63.95,0.5
194.65,64.27,209.02,62.96,0.517
195.79,63.41,211.8,62.01,0.534
196.93,62.83,214.58,61.12,0.55
198.07,61.68,217.37,60.27,0.567
199.95,60.42,220.2,59.47,0.584
202.68,59.05,223.03,58.71,0.6
206.0,57.2,225.88,58.0,0.617
209.68,55.72,228.73,57.34,0.634
212.89,54.29,231.6,56.72,0.65
216.58,53.18,234.48,56.16,0.667
219.79,52.13,237.37,55.64,0.684
222.51,51.1,240.25,55.17,0.7
225.72,50.04,243.16,54.75,0.717
229.41,49.3,246.06,54.37,0.734
231.25,48.93,248.82,54.07,0.749
236.78,47.82,251.92,53.77,0.767
241.6,47.45,254.83,53.55,0.784
244.8,47.45,257.74,53.37,0.801
249.36,47.45,260.68,53.24,0.817
254.12,47.45,263.6,53.16,0.834
258.34,47.45,266.55,53.12,0.851
264.34,47.45,269.47,53.14,0.867
268.68,48.21,272.41,53.21,0.884
273.66,49.45,275.32,53.32,0.901
277.89,50.58,278.24,53.48,0.917
281.09,51.66,281.18,53.7,0.934
283.82,52.34,284.09,53.96,0.95
285.7,52.96,287.01,54.27,0.967
287.57,53.59,289.93,54.62,0.984
289.87,54.24,292.82,55.03,1.001
292.6,54.92,295.72,55.48,1.018
295.91,55.63,298.62,55.99,1.034
299.6,57.11,301.48,56.54,1.051
302.81,58.15,304.36,57.14,1.067
306.05,59.46,307.21,57.78,1.084
306.98,59.77,309.91,58.44,1.099
308.7,60.63,312.9,59.22,1.117
