mouseX,mouseY,flowerX,flowerY,time_s
372.31,90.43,365.05,85.84,2.5
372.05,89.9,362.68,84.16,2.517
371.79,89.38,360.3,82.53,2.534
371.26,89.12,357.87,80.94,2.551
370.74,88.86,355.42,79.38,2.567
368.65,88.54,352.96,77.88,2.584
365.86,88.22,350.45,76.4,2.6
361.09,87.03,347.93,74.97,2.617
354.49,85.24,345.39,73.59,2.634
346.54,82.89,342.82,72.25,2.651
338.59,80.54,340.24,70.95,2.667
333.76,78.95,337.62,69.69,2.684
329.53,77.01,334.98,68.47,2.701
326.32,75.93,332.36,67.32,2.717
324.43,74.98,329.67,66.18,2.734
322.92,74.09,326.99,65.11,2.75
321.77,73.23,324.28,64.07,2.767
320.25,72.02,321.55,63.08,2.783
319.11,71.16,318.8,62.13,2.8
317.59,70.27,316.04,61.23,2.817
316.44,69.69,313.28,60.38,2.833
315.61,69.14,310.49,59.57,2.85
314.77,68.88,307.71,58.82,2.867
313.93,68.59,304.89,58.1,2.883
312.79,68.3,302.06,57.43,2.901
311.64,68.01,299.23,56.81,2.917
310.12,67.7,296.4,56.24,2.933
308.61,67.7,293.54,55.72,2.95
306.72,67.7,290.68,55.24,2.967
303.99,67.7,287.8,54.81,2.984
300.77,67.7,284.94,54.43,3.0
297.56,67.7,282.08,54.1,3.017
294.34,67.7,279.19,53.81,3.034
290.65,67.7,276.29,53.57,3.051
286.95,67.7,273.41,53.39,3.067
283.26,67.7,270.51,53.24,3.084
278.91,67.7,267.76,53.15,3.102
274.15,67.7,264.7,53.11,3.117
268.07,66.93,261.82,53.11,3.134
264.38,66.55,258.91,53.16,3.15
258.9,65.73,256.13,53.26,3.167
255.15,64.99,253.13,53.41,3.184
250.92,64.59,250.23,53.61,3.2
247.23,63.85,247.36,53.85,3.217
244.49,63.85,244.47,54.15,3.234
242.61,63.85,241.6,54.49,3.25
241.09,63.85,238.7,54.88,3.267
239.21,63.85,235.85,55.31,3.284
237.7,63.85,232.99,55.8,3.3
236.18,63.85,230.15,56.33,3.317
234.66,63.85,227.3,56.91,3.334
232.78,64.47,224.49,57.54,3.35
230.9,65.1,221.64,58.21,3.367
228.59,65.75,218.83,58.94,3.384
226.28,66.71,216.03,59.71,3.401
223.97,67.71,213.26,60.52,3.417
221.58,69.41,210.51,61.37,3.434
218.22,71.68,207.76,62.28,3.45
215.26,74.26,205.0,63.24,3.467
211.79,76.95,202.29,64.23,3.484
208.32,79.64,199.58,65.27,3.5
204.86,82.33,196.89,66.36,3.517
