mouseX,mouseY,flowerX,flowerY,time_s
130.92,110.15,132.7,112.41,0.0
130.92,110.15,134.63,110.24,0.016
130.92,110.15,136.6,108.11,0.032
130.92,110.15,138.48,106.13,0.048
130.92,110.15,140.62,103.95,0.066
130.92,110.15,142.57,102.03,0.081
130.92,110.15,144.68,100.03,0.098
130.92,110.15,146.93,97.96,0.116
130.92,110.15,149.1,96.03,0.132
130.92,110.15,151.3,94.14,0.149
130.92,110.15,153.52,92.29,0.166
130.92,110.15,155.77,90.49,0.182
130.92,110.15,158.07,88.71,0.199
130.92,110.15,160.39,86.97,0.218
130.92,110.15,162.73,85.27,0.232
130.92,110.15,165.13,83.6,0.249
130.92,109.45,167.52,81.99,0.267
133.29,104.69,169.96,80.41,0.283
137.45,99.14,172.4,78.87,0.299
144.06,91.0,174.89,77.37,0.316
150.98,83.56,177.38,75.92,0.333
155.0,79.95,179.93,74.5,0.35
158.46,76.88,182.48,73.13,0.366
160.34,75.63,185.06,71.8,0.383
161.54,75.05,187.66,70.51,0.4
162.31,74.79,190.25,69.28,0.416
162.55,74.79,192.91,68.07,0.433
162.81,74.52,195.56,66.92,0.449
164.32,73.61,198.24,65.81,0.466
166.73,72.21,200.94,64.74,0.483
169.51,70.84,203.65,63.73,0.499
172.46,68.62,206.38,62.75,0.517
175.3,66.82,208.97,61.87,0.532
177.61,65.51,211.88,60.94,0.549
179.57,63.86,214.66,60.1,0.567
181.44,62.6,217.46,59.31,0.583
183.83,60.89,220.25,58.57,0.6
187.04,59.43,223.06,57.87,0.616
191.26,57.53,225.89,57.22,0.633
196.61,55.48,228.72,56.62,0.65
202.55,53.36,231.57,56.06,0.666
208.5,51.23,234.43,55.55,0.683
213.32,50.0,237.28,55.09,0.7
218.07,48.81,240.15,54.68,0.716
222.3,47.64,243.03,54.31,0.733
225.98,47.27,245.9,54.0,0.75
228.71,46.58,248.64,53.74,0.766
231.44,46.24,251.69,53.5,0.783
234.16,46.24,254.59,53.33,0.8
236.89,46.24,257.47,53.21,0.816
240.1,46.24,260.37,53.13,0.833
242.82,46.24,263.26,53.1,0.85
245.13,46.24,266.16,53.12,0.866
247.43,46.24,268.96,53.19,0.882
249.3,46.24,271.95,53.31,0.9
253.87,46.24,274.85,53.47,0.916
256.25,46.24,277.73,53.69,0.933
