mouseX,mouseY,flowerX,flowerY,time_s
129.17,116.22,134.47,113.38,0.0
129.17,116.22,136.42,111.19,0.017
129.17,116.22,138.4,109.02,0.034
129.17,116.22,140.41,106.9,0.05
129.17,116.22,142.48,104.79,0.067
129.17,116.22,144.56,102.74,0.084
129.17,116.22,146.67,100.73,0.101
129.17,116.22,148.83,98.74,0.117
129.17,114.58,151.02,96.78,0.134
131.04,110.83,153.23,94.88,0.151
133.1,105.47,155.49,92.99,0.168
134.15,101.55,157.77,91.15,0.184
136.05,97.32,160.08,89.36,0.201
138.54,92.78,162.42,87.59,0.218
140.86,88.95,164.79,85.87,0.234
144.14,84.41,167.19,84.19,0.251
148.53,79.11,169.61,82.55,0.268
153.06,75.39,172.08,80.94,0.284
159.39,71.77,174.57,79.37,0.301
165.08,69.5,177.06,77.86,0.318
169.42,68.73,179.59,76.39,0.334
174.18,68.33,182.15,74.95,0.351
177.92,67.93,184.73,73.55,0.368
180.22,67.93,187.32,72.21,0.384
181.73,67.93,189.97,70.89,0.401
182.87,67.93,192.6,69.63,0.418
183.7,67.93,195.26,68.42,0.434
185.57,67.93,197.95,67.25,0.451
188.78,67.93,200.66,66.11,0.468
191.98,67.93,203.39,65.03,0.484
196.21,67.54,206.14,63.99,0.501
199.89,66.79,208.88,63.0,0.517
202.62,66.11,211.66,62.06,0.534
204.5,65.47,214.46,61.15,0.551
206.57,64.58,217.25,60.31,0.568
208.88,63.58,220.04,59.51,0.584
211.18,62.92,222.91,58.74,0.601
213.9,62.23,225.75,58.03,0.617
216.63,61.2,228.59,57.37,0.634
219.84,60.49,231.46,56.75,0.651
222.56,59.8,234.33,56.19,0.668
225.29,58.77,237.23,55.66,0.684
228.02,58.09,240.12,55.19,0.701
231.7,56.97,243.02,54.77,0.717
235.61,55.8,245.93,54.39,0.734
239.84,54.66,248.84,54.06,0.751
243.04,54.29,251.76,53.79,0.767
245.77,53.61,254.67,53.56,0.784
247.64,52.97,257.6,53.38,0.801
248.79,52.68,260.52,53.24,0.818
250.29,52.39,263.45,53.16,0.834
252.17,52.08,266.39,53.12,0.851
255.91,51.34,269.33,53.14,0.868
259.82,50.59,272.26,53.2,0.886
263.14,49.88,275.18,53.31,0.901
266.82,49.51,278.11,53.48,0.917
270.03,49.16,281.04,53.69,0.934
271.91,49.16,283.95,53.94,0.951
273.78,49.16,286.87,54.25,0.968
275.66,49.16,289.77,54.6,0.984
277.16,49.16,292.68,55.01,1.001
279.46,49.5,295.58,55.46,1.018
282.19,50.18,298.46,55.96,1.034
284.92,51.54,301.34,56.51,1.051
289.68,53.52,304.22,57.11,1.067
292.88,54.94,307.09,57.75,1.084
298.95,57.58,309.92,58.44,1.101
302.27,59.42,312.76,59.18,1.117
304.57,60.73,315.58,59.97,1.134
306.87,62.03,318.39,60.8,1.151
308.8,62.94,321.19,61.68,1.167
311.19,64.64,323.96,62.6,1.184
314.51,66.46,326.74,63.58,1.201
317.29,68.19,329.49,64.6,1.217
