mouseX,mouseY,flowerX,flowerY,time_s
128.85,114.78,132.71,112.4,0.0
128.85,114.78,134.64,110.23,0.016
128.85,114.78,136.6,108.11,0.033
128.85,114.78,138.59,106.02,0.05
128.85,114.78,140.64,103.93,0.067
128.85,114.78,142.71,101.9,0.084
128.85,114.78,144.79,99.92,0.1
128.85,114.78,146.94,97.95,0.116
128.85,114.78,149.1,96.03,0.134
128.85,114.78,151.22,94.21,0.15
128.85,114.78,153.52,92.29,0.166
128.85,114.78,155.79,90.48,0.183
128.85,114.78,158.07,88.71,0.2
128.85,114.78,160.39,86.97,0.216
129.19,112.82,162.76,85.25,0.236
130.55,110.09,165.11,83.61,0.25
133.38,105.89,167.54,81.98,0.267
138.98,99.8,169.96,80.41,0.284
145.93,92.88,172.42,78.86,0.3
154.06,86.26,174.89,77.37,0.317
162.7,80.15,177.4,75.91,0.334
167.8,77.23,179.93,74.5,0.351
172.02,74.93,182.48,73.13,0.367
174.43,73.5,185.06,71.8,0.384
175.57,72.64,187.66,70.51,0.4
176.4,72.35,190.28,69.27,0.417
176.92,72.09,192.91,68.07,0.434
177.43,71.83,195.58,66.92,0.45
178.26,71.54,198.24,65.81,0.467
180.14,70.91,200.94,64.74,0.484
182.44,70.25,203.66,63.72,0.501
184.31,69.61,206.4,62.75,0.517
185.82,69.01,209.13,61.82,0.534
187.33,68.4,211.9,60.94,0.55
189.2,67.46,214.66,60.1,0.567
191.5,66.46,217.46,59.31,0.584
195.73,65.29,220.26,58.56,0.601
200.71,64.04,223.06,57.87,0.617
205.7,62.79,225.89,57.22,0.634
211.64,61.51,228.73,56.61,0.65
216.99,59.47,231.57,56.06,0.667
226.56,56.86,234.43,55.55,0.684
231.54,56.06,237.29,55.09,0.7
237.49,54.79,240.05,54.69,0.716
242.84,53.96,243.03,54.31,0.734
246.53,53.22,245.9,54.0,0.751
249.73,52.51,248.79,53.73,0.769
252.46,52.16,251.69,53.5,0.783
255.19,51.82,254.59,53.33,0.8
258.39,51.11,257.47,53.21,0.817
261.6,51.11,260.37,53.13,0.834
264.81,50.76,263.28,53.1,0.85
267.54,50.76,266.18,53.12,0.867
269.84,50.76,269.07,53.19,0.884
271.71,50.76,271.97,53.31,0.9
273.59,50.76,274.87,53.47,0.917
275.09,50.76,277.66,53.68,0.933
276.6,50.76,280.64,53.95,0.95
278.11,50.76,283.53,54.26,0.967
279.62,50.76,286.39,54.62,0.984
281.13,50.76,289.25,55.02,1.0
283.43,50.76,292.02,55.46,1.017
285.73,50.76,294.98,55.98,1.034
288.93,51.47,297.83,56.52,1.05
293.16,52.23,300.66,57.12,1.067
297.49,53.42,303.49,57.76,1.084
300.7,54.5,306.29,58.45,1.1
306.7,56.19,309.1,59.19,1.117
309.91,57.98,311.9,59.97,1.134
314.13,59.88,314.66,60.8,1.15
317.82,61.35,317.43,61.68,1.167
322.13,64.24,320.18,62.6,1.184
324.55,65.97,322.92,63.57,1.2
326.42,67.22,325.63,64.58,1.217
328.3,68.16,328.33,65.64,1.233
330.17,69.41,331.0,66.74,1.25
332.59,71.14,333.68,67.89,1.267
334.55,72.79,336.27,69.06,1.283
336.96,74.52,338.94,70.32,1.3
339.35,76.22,341.53,71.59,1.317
