mouseX,mouseY,flowerX,flowerY,time_s
132.75,108.2,135.82,108.94,0.0
132.75,108.2,140.01,104.57,0.016
132.75,108.2,144.36,100.33,0.033
132.75,108.2,148.86,96.24,0.05
132.75,108.2,153.48,92.33,0.066
132.75,108.2,158.23,88.59,0.083
133.45,108.2,163.13,84.99,0.103
136.17,107.86,168.16,81.57,0.118
139.86,106.38,173.3,78.32,0.134
143.55,104.52,178.53,75.28,0.151
149.71,100.59,183.88,72.4,0.173
153.63,98.2,189.3,69.73,0.184
159.45,94.2,194.88,67.21,0.201
163.98,90.91,200.48,64.92,0.217
170.77,86.83,206.15,62.83,0.234
179.67,82.36,211.96,60.92,0.251
190.45,77.0,217.77,59.22,0.267
201.43,73.32,223.66,57.73,0.284
210.08,69.47,229.57,56.44,0.301
218.73,66.58,235.55,55.36,0.317
225.97,64.77,241.57,54.49,0.334
233.21,63.41,247.58,53.83,0.35
238.03,63.41,253.65,53.38,0.367
242.84,63.41,259.69,53.14,0.384
246.59,63.41,265.59,53.12,0.4
249.31,63.41,271.81,53.3,0.417
253.54,63.77,277.88,53.7,0.434
258.89,64.59,283.97,54.31,0.45
270.91,67.32,289.96,55.13,0.467
285.38,70.22,295.92,56.15,0.484
295.77,72.7,301.87,57.39,0.5
304.92,75.19,307.78,58.83,0.517
315.13,78.29,313.6,60.48,0.534
318.82,79.77,319.39,62.33,0.55
323.04,81.3,325.12,64.38,0.567
327.8,83.68,330.77,66.64,0.584
335.04,86.84,336.33,69.09,0.6
344.7,91.41,341.78,71.72,0.618
353.6,95.87,347.16,74.55,0.634
361.54,99.6,352.41,77.55,0.65
366.75,102.68,357.58,80.75,0.667
372.27,105.66,362.61,84.11,0.684
376.49,107.95,367.54,87.66,0.7
379.22,109.31,372.35,91.38,0.717
380.36,110.16,377.0,95.25,0.734
380.88,110.68,381.54,99.3,0.75
381.39,111.2,385.93,103.51,0.767
381.39,111.71,390.17,107.86,0.784
381.39,112.23,394.24,112.34,0.8
381.93,113.05,398.17,116.98,0.817
383.66,115.47,401.93,121.76,0.834
385.88,118.39,405.51,126.63,0.851
389.05,122.36,408.93,131.66,0.867
391.63,125.68,412.18,136.8,0.884
394.21,129.0,415.22,142.03,0.901
396.42,131.95,418.1,147.38,0.917
398.47,134.0,420.79,152.84,0.934
400.06,135.59,423.27,158.35,0.95
400.89,136.42,425.58,163.98,0.967
401.72,137.25,427.68,169.69,0.984
401.98,137.77,429.58,175.46,1.001
402.23,138.28,431.28,181.27,1.017
402.49,138.8,432.76,187.13,1.034
402.49,139.31,434.06,193.07,1.05
402.49,140.09,435.14,199.05,1.067
402.49,140.09,436.01,205.07,1.083
402.49,140.09,436.67,211.08,1.1
402.49,140.09,437.12,217.15,1.116
402.49,140.09,437.36,223.23,1.133
402.49,140.09,437.38,229.27,1.15
402.49,140.09,437.2,235.35,1.166
402.49,140.32,436.8,241.42,1.184
402.49,143.63,436.19,247.43,1.201
402.97,151.58,435.37,253.46,1.217
403.96,160.98,434.35,259.42,1.234
