mouseX,mouseY,flowerX,flowerY,time_s
130.25,108.76,133.74,111.23,0.0
130.25,108.76,137.87,106.76,0.016
130.25,108.76,142.15,102.44,0.033
130.25,108.76,146.56,98.3,0.05
130.25,108.76,151.13,94.29,0.066
131.0,107.35,155.64,90.6,0.083
134.46,104.65,160.65,86.78,0.101
139.72,99.81,165.62,83.27,0.117
145.97,93.55,170.67,79.95,0.134
152.05,87.95,175.74,76.87,0.15
157.48,82.46,181.18,73.82,0.167
162.57,77.87,186.58,71.04,0.184
166.7,74.18,192.08,68.44,0.201
172.41,70.24,197.64,66.06,0.217
183.59,63.63,203.31,63.85,0.234
198.39,57.7,209.01,61.86,0.25
216.8,52.0,214.82,60.05,0.267
243.52,46.59,220.65,58.46,0.284
261.93,44.67,226.57,57.07,0.3
276.39,44.07,232.54,55.88,0.317
282.56,44.07,238.51,54.91,0.334
288.03,44.07,244.54,54.14,0.35
291.23,44.07,250.6,53.58,0.367
292.74,44.07,256.63,53.24,0.383
293.88,44.64,262.71,53.1,0.4
294.71,45.19,268.79,53.18,0.417
295.85,45.76,274.87,53.47,0.434
297.73,46.7,280.89,53.97,0.45
300.03,48.0,286.93,54.69,0.467
302.44,49.73,292.91,55.61,0.483
304.86,51.46,298.88,56.74,0.5
307.24,53.16,304.82,58.08,0.517
310.25,55.77,310.66,59.62,0.534
313.57,57.98,316.49,61.37,0.55
317.96,60.79,322.25,63.33,0.567
322.61,64.16,327.9,65.47,0.584
329.73,68.39,333.54,67.83,0.6
334.82,72.21,339.03,70.36,0.617
340.54,76.18,344.46,73.1,0.633
346.25,80.56,349.8,76.03,0.65
352.98,86.32,355.02,79.14,0.667
360.41,92.74,360.11,82.41,0.684
368.54,99.86,365.08,85.85,0.7
377.91,108.66,369.98,89.51,0.717
386.71,118.02,374.69,93.3,0.734
393.82,126.16,379.3,97.27,0.75
397.67,131.31,383.74,101.37,0.767
400.98,136.23,388.06,105.65,0.784
402.82,139.92,392.2,110.06,0.8
404.75,144.14,396.21,114.63,0.818
407.58,151.88,400.08,119.37,0.834
409.05,155.62,403.72,124.15,0.85
410.18,159.84,407.23,129.12,0.867
411.29,163.53,410.57,134.2,0.884
411.94,165.83,413.72,139.4,0.9
412.28,169.04,416.52,144.39,0.916
413.02,172.72,419.46,150.08,0.936
413.75,176.41,422.06,155.58,0.95
414.51,180.63,424.44,161.14,0.967
415.22,183.84,426.65,166.81,0.984
415.9,186.57,428.64,172.51,1.0
416.58,189.29,430.45,178.32,1.017
417.29,192.5,432.04,184.15,1.034
418.42,196.24,433.43,190.07,1.05
419.52,199.93,434.62,196.04,1.067
420.63,203.62,435.59,202.01,1.083
421.68,206.82,436.36,208.04,1.1
422.49,212.29,436.91,213.99,1.117
423.31,217.64,437.25,219.84,1.133
423.76,224.88,437.4,226.21,1.15
424.21,230.35,437.32,232.29,1.167
424.21,236.94,437.03,238.37,1.184
424.21,244.24,436.56,244.07,1.199
424.21,249.93,435.81,250.43,1.217
424.21,254.26,434.89,256.44,1.234
424.21,260.26,433.75,262.42,1.25
422.93,266.21,432.42,268.32,1.268
421.17,272.8,430.87,274.2,1.284
419.3,280.75,429.12,280.02,1.301
416.95,288.69,427.17,285.75,1.317
413.78,295.93,425.02,291.43,1.333
411.76,300.75,422.8,296.74,1.349
408.55,307.95,420.14,302.53,1.367
406.25,312.17,417.42,307.93,1.383
403.69,317.63,414.49,313.26,1.4
401.76,321.86,411.36,318.52,1.417
399.29,327.21,408.11,323.58,1.434
396.82,332.56,404.65,328.58,1.45
394.43,336.47,401.01,333.45,1.467
391.62,340.86,397.23,338.16,1.484
388.92,344.69,393.23,342.8,1.5
386.33,347.27,389.13,347.24,1.517
383.26,350.36,384.85,351.56,1.534
380.39,352.49,380.42,355.73,1.55
376.47,354.87,375.87,359.71,1.567
372.24,357.16,371.42,363.36,1.583
368.4,359.48,366.35,367.22,1.6
365.07,361.7,361.63,370.57,1.616
360.68,364.13,356.3,374.07,1.633
356.45,366.43,351.1,377.22,1.65
352.7,368.29,345.82,380.18,1.667
347.7,370.78,340.42,382.96,1.684
340.99,373.89,334.92,385.56,1.701
335.52,376.8,329.36,387.94,1.717
329.96,379.8,323.69,390.15,1.733
324.24,383.31,317.95,392.15,1.75
316.77,387.52,312.49,393.85,1.766
307.36,391.47,306.63,395.46,1.783
301.18,393.65,300.43,396.93,1.8
294.58,396.28,294.46,398.12,1.817
287.87,398.04,288.46,399.1,1.833
282.88,399.28,282.42,399.86,1.85
277.52,400.09,276.4,400.42,1.867
270.91,400.96,270.33,400.76,1.884
262.96,401.89,264.25,400.9,1.9
253.16,403.19,258.21,400.82,1.917
246.56,403.64,252.13,400.53,1.934
241.2,403.64,246.07,400.02,1.95
237.5,403.64,240.39,399.36,1.966
233.81,402.53,234.09,398.39,1.984
230.48,400.31,228.12,397.26,2.0
226.79,398.46,222.18,395.92,2.017
224.05,397.09,216.3,394.37,2.033
219.82,395.53,210.83,392.73,2.049
215.59,394.76,204.72,390.66,2.067
210.23,393.94,199.1,388.53,2.084
203.63,392.18,193.49,386.18,2.1
197.18,390.31,187.97,383.64,2.117
192.84,389.11,182.54,380.9,2.134
186.83,386.96,177.2,377.97,2.15
182.48,385.0,172.01,374.88,2.167
177.72,383.01,167.1,371.73,2.183
168.53,378.91,161.92,368.15,2.2
160.79,374.55,157.02,364.49,2.217
151.63,368.96,152.34,360.73,2.234
146.08,364.79,147.7,356.73,2.25
138.96,359.17,143.23,352.6,2.267
134.42,355.45,138.94,348.35,2.283
130.22,351.25,134.77,343.92,2.3
126.5,346.71,130.79,339.37,2.317
122.39,340.32,126.94,334.66,2.333
119.47,335.66,123.26,329.82,2.35
115.96,329.94,119.77,324.88,2.367
113.57,325.18,116.43,319.8,2.384
111.11,319.82,113.28,314.6,2.401
109.8,314.12,110.32,309.32,2.417
109.4,310.37,107.54,303.92,2.434
108.04,302.29,104.96,298.45,2.451
107.66,298.6,102.56,292.86,2.467
107.35,296.29,100.35,287.19,2.483
