mouseX,mouseY,flowerX,flowerY,time_s
95.96,279.71,98.34,285.46,2.501
95.59,276.5,96.47,279.52,2.517
95.16,271.14,94.81,273.53,2.535
95.16,267.45,93.36,267.52,2.552
95.16,259.16,92.12,261.42,2.567
95.16,254.93,91.1,255.32,2.584
95.16,250.11,90.29,249.16,2.601
95.16,246.89,89.69,242.97,2.617
95.16,235.2,89.31,236.79,2.634
95.16,227.25,89.15,230.58,2.65
95.16,222.16,89.19,224.73,2.666
95.16,206.09,89.47,218.18,2.684
95.16,196.68,89.96,211.94,2.701
95.16,190.5,90.66,205.8,2.717
95.16,180.97,91.58,199.68,2.734
95.16,174.37,92.72,193.53,2.751
95.61,167.77,94.06,187.49,2.767
96.57,159.11,95.61,181.47,2.784
98.07,149.7,97.37,175.54,2.8
99.54,141.41,99.33,169.68,2.817
100.89,137.79,101.38,164.16,2.833
102.84,131.18,103.89,158.1,2.851
105.45,125.62,106.46,152.44,2.867
106.95,122.3,109.22,146.91,2.884
110.23,117.76,112.03,141.73,2.9
113.52,113.22,115.33,136.11,2.917
117.48,107.5,118.67,130.86,2.934
121.55,101.15,122.0,126.01,2.95
126.83,93.94,125.87,120.77,2.967
131.98,87.4,129.72,115.93,2.984
136.17,83.57,133.78,111.17,3.001
140.41,79.32,137.98,106.58,3.017
143.87,76.62,142.34,102.14,3.034
146.71,74.83,146.82,97.89,3.051
149.44,73.8,151.48,93.76,3.067
152.16,73.46,156.25,89.83,3.084
154.46,73.46,161.22,86.02,3.101
156.77,73.46,166.25,82.43,3.117
160.51,73.46,171.41,79.02,3.134
165.27,73.06,176.71,75.77,3.151
171.86,71.73,182.09,72.72,3.167
182.72,70.37,187.61,69.85,3.184
187.54,70.37,193.22,67.17,3.2
193.48,70.37,198.93,64.69,3.217
199.48,70.37,204.68,62.42,3.234
204.84,70.37,210.54,60.34,3.25
211.43,70.37,216.48,58.47,3.267
219.38,70.37,222.43,56.82,3.284
227.32,70.37,228.48,55.36,3.3
235.27,70.37,234.25,54.19,3.316
243.91,70.37,240.68,53.1,3.334
253.32,70.88,246.88,52.29,3.351
263.54,71.89,253.0,51.7,3.368
268.63,72.4,258.87,51.33,3.382
282.36,73.87,265.46,51.15,3.401
287.82,74.68,271.68,51.21,3.418
292.58,75.87,277.86,51.48,3.434
297.34,77.06,284.06,51.96,3.451
302.8,78.78,290.17,52.66,3.467
308.15,80.42,296.36,53.58,3.484
315.39,83.13,302.44,54.71,3.5
321.56,85.79,308.51,56.06,3.517
329.13,89.29,314.5,57.6,3.534
334.48,91.75,320.46,59.37,3.551
338.17,93.6,326.39,61.35,3.568
340.47,94.9,332.15,63.51,3.584
342.77,96.21,337.9,65.89,3.601
345.16,97.91,343.56,68.46,3.617
347.57,99.64,349.13,71.24,3.634
349.54,101.29,354.56,74.19,3.651
351.04,102.48,359.92,77.35,3.667
352.18,103.34,365.14,80.67,3.684
354.14,104.99,370.26,84.19,3.701
358.57,108.68,375.26,87.89,3.718
362.68,112.38,380.13,91.76,3.734
366.25,115.53,384.83,95.78,3.75
368.37,117.65,389.18,99.75,3.766
374.88,123.68,393.86,104.34,3.784
379.88,129.16,398.11,108.82,3.801
384.86,135.04,402.24,113.48,3.817
390.14,142.25,406.17,118.25,3.834
395.46,149.48,409.98,123.22,3.851
398.82,154.13,413.57,128.25,3.867
402.22,159.22,416.98,133.41,3.884
406.46,165.67,420.23,138.71,3.901
410.08,172.0,423.3,144.12,3.917
414.29,179.47,426.15,149.61,3.934
419.23,187.89,428.83,155.22,3.95
424.04,195.57,431.31,160.93,3.967
426.52,200.56,433.59,166.71,3.984
428.98,205.91,435.66,172.54,4.0
430.57,210.67,437.42,178.12,4.016
431.33,214.89,439.1,184.11,4.033
432.04,218.1,440.64,190.48,4.051
433.23,222.43,441.88,196.58,4.067
434.02,227.25,442.9,202.71,4.084
435.34,233.42,443.71,208.84,4.101
436.16,239.11,444.31,215.03,4.117
436.16,243.33,444.69,221.21,4.134
436.16,248.09,444.85,227.42,4.151
436.16,252.31,444.81,233.27,4.166
436.16,256.64,444.52,239.86,4.184
436.16,262.64,444.04,246.02,4.201
435.74,268.0,443.34,252.2,4.217
434.91,273.35,442.42,258.36,4.234
433.21,282.49,441.29,264.44,4.251
432.36,285.46,440.02,270.18,4.266
431.08,291.41,438.48,276.21,4.283
428.84,301.62,436.63,282.46,4.301
427.62,306.44,434.66,288.36,4.317
426.39,311.79,432.48,294.19,4.334
424.27,317.48,430.11,299.9,4.35
422.67,322.23,427.68,305.26,4.366
420.77,326.46,424.76,311.13,4.384
418.3,331.81,421.81,316.56,4.401
416.76,335.55,418.63,321.95,4.418
415.28,339.24,415.52,326.86,4.433
412.98,343.46,411.81,332.26,4.451
410.16,347.85,408.31,337.0,4.466
407.66,350.35,404.24,342.13,4.484
405.07,353.3,400.22,346.83,4.501
402.48,356.26,396.25,351.18,4.516
399.97,358.76,391.69,355.83,4.534
395.66,363.46,387.18,360.11,4.55
391.95,367.56,382.52,364.24,4.567
388.34,370.79,377.72,368.19,4.584
385.38,373.74,372.78,371.98,4.601
382.42,376.7,367.78,375.55,4.617
378.81,379.92,362.59,378.98,4.634
375.21,383.52,357.58,382.06,4.65
369.48,387.9,351.88,385.3,4.667
361.34,394.0,346.69,388.0,4.683
352.19,399.08,340.78,390.83,4.701
343.53,402.93,335.07,393.31,4.717
335.58,406.18,329.25,395.61,4.734
326.16,408.63,323.46,397.66,4.751
315.99,411.17,317.85,399.43,4.766
305.0,413.26,311.53,401.19,4.784
294.67,414.58,305.52,402.64,4.801
286.61,415.51,299.42,403.88,4.817
282.86,415.51,293.32,404.9,4.834
277.16,415.51,287.16,405.71,4.85
272.39,415.51,281.0,406.3,4.867
268.16,415.51,274.76,406.69,4.884
265.38,415.51,268.91,406.85,4.9
261.63,415.51,262.36,406.8,4.918
258.3,414.4,256.18,406.53,4.934
253.54,412.8,250.09,406.05,4.95
249.79,412.06,244.13,405.38,4.966
244.96,410.89,237.68,404.42,4.984
