mouseX,mouseY,flowerX,flowerY,time_s
131.21,107.53,135.77,108.99,0.0
131.21,107.53,144.34,100.35,0.017
131.21,107.53,152.92,92.79,0.033
131.21,106.6,163.04,85.05,0.052
131.21,100.9,173.27,78.34,0.068
132.69,97.95,183.82,72.43,0.084
137.94,95.41,194.75,67.27,0.101
143.94,94.16,206.15,62.83,0.118
151.18,92.8,217.77,59.22,0.135
160.59,91.78,229.53,56.45,0.151
170.81,90.71,241.54,54.49,0.167
180.97,90.71,253.58,53.39,0.184
191.14,90.71,265.73,53.12,0.201
199.79,90.71,277.88,53.7,0.218
209.19,90.22,289.89,55.12,0.234
223.66,87.93,301.84,57.38,0.251
242.18,82.77,313.6,60.48,0.267
266.36,78.54,325.05,64.36,0.284
296.59,76.23,336.27,69.06,0.301
326.82,76.23,347.06,74.5,0.318
345.9,76.23,357.52,80.71,0.334
365.39,78.09,366.99,87.25,0.351
379.86,82.11,376.78,95.06,0.368
390.84,85.75,385.41,102.99,0.383
402.41,91.25,393.78,111.82,0.4
414.68,98.84,401.91,121.73,0.417
426.84,107.52,408.89,131.6,0.434
437.56,115.98,414.88,141.42,0.45
447.46,124.25,420.78,152.81,0.468
454.19,130.98,425.55,163.91,0.484
459.05,137.64,429.56,175.39,0.501
461.11,142.04,432.76,187.13,0.518
463.26,148.74,435.13,198.98,0.534
464.11,154.74,436.66,211.05,0.551
464.55,162.68,437.35,223.12,0.567
464.55,170.63,437.2,235.28,0.584
464.07,179.28,436.21,247.33,0.601
459.6,188.18,434.36,259.35,0.617
448.98,201.39,431.68,271.21,0.634
444.68,205.68,428.39,282.24,0.649
426.58,228.25,423.88,294.23,0.667
416.2,245.16,418.82,305.21,0.684
410.04,256.84,412.97,315.88,0.701
400.06,279.61,406.39,326.11,0.717
393.07,297.37,399.12,335.85,0.734
386.29,315.38,391.23,345.01,0.751
382.48,327.41,383.14,353.2,0.767
378.71,336.89,373.52,361.67,0.784
374.87,345.59,364.43,368.61,0.8
371.89,351.11,353.73,375.66,0.818
368.59,355.3,343.12,381.6,0.834
365.1,358.11,332.18,386.76,0.851
361.18,360.91,320.85,391.17,0.867
357.86,363.12,309.3,394.76,0.884
354.16,364.96,297.4,397.56,0.901
349.06,368.36,286.11,399.42,0.916
