mouseX,mouseY,flowerX,flowerY,time_s
107.7,270.74,97.52,278.89,2.499
106.74,263.43,95.72,272.73,2.517
105.89,257.43,94.24,266.87,2.534
105.4,250.71,92.94,260.93,2.55
104.61,245.95,91.86,254.95,2.567
104.21,239.94,91.0,248.96,2.583
103.75,228.61,90.33,242.88,2.6
103.75,219.9,89.88,236.85,2.617
103.75,213.89,89.64,230.77,2.634
103.33,208.54,89.61,225.06,2.649
103.33,204.79,89.8,218.65,2.667
102.98,201.54,90.2,212.58,2.684
102.64,198.8,90.81,206.57,2.7
102.27,196.95,91.57,200.9,2.715
101.9,194.16,92.6,194.87,2.733
101.18,189.1,93.89,188.63,2.75
100.47,185.89,95.33,182.72,2.767
100.13,183.15,96.99,176.87,2.784
100.13,179.4,98.83,171.11,2.8
100.13,176.67,100.9,165.35,2.817
100.13,173.45,103.14,159.73,2.834
100.13,170.72,105.57,154.2,2.85
100.13,166.38,108.23,148.69,2.867
100.13,163.99,110.89,143.63,2.882
101.03,154.42,114.07,138.06,2.9
103.91,145.76,117.25,132.92,2.917
106.0,140.29,120.63,127.86,2.934
108.55,134.34,124.18,122.93,2.95
110.84,130.11,127.88,118.15,2.967
113.39,125.09,131.77,113.47,2.984
116.2,120.69,135.8,108.96,3.0
121.37,114.07,140.01,104.57,3.017
131.75,103.79,144.36,100.33,3.034
139.94,97.14,148.84,96.26,3.05
149.88,90.87,153.51,92.31,3.067
156.29,87.22,158.26,88.57,3.084
162.43,84.13,163.16,84.97,3.1
167.79,81.66,168.16,81.57,3.117
174.38,79.02,173.27,78.34,3.134
178.6,77.48,178.56,75.26,3.151
183.36,75.89,183.88,72.4,3.168
187.58,74.33,189.34,69.71,3.184
190.31,72.96,194.88,67.21,3.201
192.61,71.99,200.48,64.92,3.217
197.66,69.79,206.15,62.83,3.234
199.5,69.05,211.65,61.01,3.249
211.07,64.89,217.8,59.21,3.267
221.23,61.83,223.66,57.73,3.284
230.64,59.37,229.57,56.45,3.3
239.34,57.95,235.55,55.36,3.317
244.81,57.13,241.54,54.5,3.333
253.68,56.16,247.58,53.83,3.35
261.63,56.16,253.28,53.4,3.366
271.03,56.16,259.36,53.15,3.383
281.2,56.16,265.81,53.12,3.4
291.36,57.68,271.85,53.3,3.417
300.77,60.65,277.92,53.7,3.434
308.01,63.36,283.93,54.31,3.45
315.25,66.98,289.64,55.08,3.466
322.71,71.19,295.63,56.1,3.483
329.92,76.47,301.91,57.4,3.5
335.24,80.35,307.78,58.84,3.517
339.77,83.64,313.63,60.49,3.534
342.27,85.77,319.08,62.22,3.55
344.23,87.41,324.81,64.27,3.566
346.65,89.14,330.77,66.64,3.584
349.6,91.73,336.33,69.09,3.601
354.7,95.97,341.78,71.72,3.617
358.72,99.57,347.16,74.55,3.634
363.25,103.27,352.44,77.57,3.65
367.22,106.45,357.58,80.75,3.667
370.17,109.03,362.64,84.13,3.684
372.59,110.76,367.54,87.66,3.701
375.91,112.97,372.35,91.38,3.717
378.32,114.7,377.06,95.3,3.734
381.27,117.28,381.3,99.08,3.749
384.23,119.86,385.7,103.27,3.766
389.36,125.3,390.17,107.86,3.783
393.18,129.97,394.24,112.34,3.8
395.44,133.32,398.17,116.98,3.817
398.61,137.29,401.93,121.76,3.833
400.82,140.61,405.51,126.63,3.85
402.61,143.45,408.93,131.66,3.867
404.9,147.67,412.18,136.8,3.884
407.11,151.36,415.22,142.03,3.9
410.2,157.5,418.1,147.38,3.917
412.66,162.85,420.78,152.81,3.934
414.58,167.07,423.29,158.38,3.951
416.56,171.83,425.58,163.98,3.967
418.32,178.54,427.68,169.69,3.983
419.14,184.22,429.57,175.43,4.0
420.43,190.82,431.28,181.27,4.017
421.76,197.41,432.77,187.16,4.034
422.55,202.23,434.06,193.1,4.051
423.39,208.17,435.14,199.05,4.067
424.21,213.86,436.0,205.04,4.083
424.66,219.32,436.67,211.08,4.1
424.66,224.08,437.12,217.15,4.117
424.66,228.84,437.36,223.23,4.134
424.66,232.53,437.39,228.98,4.15
424.66,235.73,437.2,235.35,4.167
424.66,238.46,436.8,241.42,4.184
424.66,240.76,436.19,247.43,4.2
424.66,243.49,435.37,253.46,4.217
424.32,246.21,434.34,259.45,4.234
423.57,249.9,433.1,265.41,4.251
423.23,253.11,431.67,271.28,4.267
422.52,256.32,430.01,277.13,4.284
422.14,259.52,428.16,282.93,4.3
421.4,263.21,426.12,288.62,4.317
420.66,268.74,423.86,294.27,4.334
419.92,272.43,421.43,299.8,4.35
418.21,278.43,418.78,305.28,4.367
416.46,284.43,415.93,310.69,4.385
413.79,291.02,412.93,315.94,4.401
409.89,299.22,409.75,321.08,4.417
404.91,308.12,406.39,326.11,4.434
399.82,317.27,402.84,331.04,4.45
395.01,324.95,399.12,335.85,4.467
391.39,331.74,395.23,340.53,4.483
388.61,338.67,391.18,345.06,4.5
386.68,342.89,386.99,349.43,4.516
384.07,348.89,382.64,353.67,4.534
382.19,352.63,378.16,357.74,4.55
379.75,357.19,373.52,361.67,4.567
377.16,360.14,368.74,365.43,4.583
372.96,364.34,363.84,369.03,4.6
370.17,366.07,359.12,372.25,4.616
366.34,368.76,353.92,375.54,4.633
362.64,370.6,348.47,378.72,4.65
357.88,372.58,343.12,381.6,4.667
351.87,375.18,337.66,384.29,4.684
348.12,377.05,332.38,386.67,4.7
340.62,380.3,326.52,389.08,4.717
333.37,383.46,320.78,391.19,4.734
325.41,387.2,315.04,393.08,4.75
317.46,390.93,309.23,394.78,4.767
