mouseX,mouseY,flowerX,flowerY,time_s
97.44,269.16,97.43,278.57,2.501
95.73,262.99,95.81,273.05,2.517
94.46,257.04,94.24,266.87,2.534
93.97,250.86,93.01,261.25,2.55
93.97,246.94,91.92,255.31,2.567
93.97,243.25,90.99,248.93,2.584
93.97,240.94,90.35,243.13,2.6
94.68,237.61,89.88,236.89,2.618
95.02,234.88,89.64,230.81,2.634
95.81,230.11,89.62,224.73,2.651
96.54,226.36,89.79,219.01,2.667
97.81,220.89,90.2,212.62,2.685
98.49,218.16,90.8,206.6,2.701
99.17,215.42,91.63,200.54,2.718
99.91,211.67,92.65,194.58,2.735
100.33,207.33,93.89,188.63,2.751
101.26,199.38,95.34,182.72,2.768
102.61,192.13,96.98,176.9,2.785
103.85,186.77,98.83,171.11,2.802
104.67,181.41,100.87,165.42,2.818
105.43,177.18,103.13,159.77,2.835
106.27,171.17,105.44,154.5,2.851
107.43,164.55,108.25,148.66,2.869
107.88,160.93,110.87,143.66,2.883
109.6,151.35,114.03,138.12,2.902
111.46,143.4,117.25,132.92,2.918
113.21,136.8,120.63,127.86,2.935
116.38,130.0,124.16,122.96,2.951
118.33,125.66,127.68,118.4,2.967
120.03,123.11,131.51,113.78,2.983
123.82,117.42,135.78,108.99,3.001
126.57,113.93,140.01,104.57,3.018
129.96,108.77,144.34,100.35,3.035
134.21,104.52,148.84,96.26,3.051
139.47,99.68,153.37,92.42,3.067
143.49,96.44,158.23,88.59,3.085
148.42,93.55,162.83,85.2,3.1
151.63,92.12,167.85,81.77,3.118
153.93,91.12,173.27,78.34,3.135
155.8,90.49,178.3,75.4,3.151
158.53,89.46,183.88,72.4,3.168
162.27,87.59,189.31,69.73,3.185
168.21,85.03,194.52,67.37,3.2
174.38,82.84,200.48,64.92,3.218
178.72,80.88,206.15,62.83,3.235
184.07,78.81,211.89,60.94,3.251
189.54,76.71,217.77,59.22,3.268
194.29,75.51,223.63,57.74,3.285
200.89,74.21,229.57,56.45,3.301
207.48,72.88,235.55,55.36,3.318
214.72,71.52,241.21,54.54,3.334
219.54,70.72,247.58,53.83,3.352
226.84,69.33,253.61,53.38,3.368
232.19,67.68,259.73,53.14,3.385
238.78,65.92,265.44,53.11,3.401
247.87,64.19,271.85,53.3,3.418
253.77,63.65,277.56,53.67,3.434
263.07,62.37,283.97,54.31,3.452
267.89,61.95,289.96,55.13,3.468
275.35,61.95,295.95,56.16,3.485
281.3,61.95,301.87,57.39,3.501
289.95,61.95,307.78,58.84,3.518
299.35,61.95,313.29,60.38,3.533
308.0,63.39,319.39,62.33,3.551
314.17,64.23,325.12,64.39,3.568
319.52,65.88,330.73,66.63,3.584
326.22,68.02,336.0,68.94,3.6
331.0,71.05,341.78,71.72,3.618
335.67,75.29,347.16,74.55,3.635
340.68,80.78,352.38,77.53,3.651
343.37,84.24,357.55,80.73,3.668
346.65,88.77,362.64,84.13,3.685
348.86,92.09,367.54,87.66,3.702
351.86,97.1,372.32,91.36,3.718
354.95,103.24,377.0,95.25,3.735
359.75,110.93,381.54,99.3,3.751
363.48,117.88,385.9,103.48,3.768
367.54,125.45,389.97,107.65,3.784
371.05,131.17,394.05,112.12,3.8
373.42,135.93,398.15,116.95,3.818
376.34,140.94,401.85,121.64,3.834
378.94,146.48,405.32,126.36,3.85
382.55,152.82,408.93,131.66,3.868
387.36,160.51,412.16,136.77,3.885
393.46,168.64,415.22,142.03,3.901
396.83,173.65,418.08,147.35,3.918
401.64,180.03,420.77,152.81,3.934
403.85,183.35,423.27,158.35,3.951
406.66,187.37,425.56,163.95,3.968
408.5,191.06,427.67,169.65,3.985
412.01,196.77,429.57,175.43,4.001
414.39,200.68,431.27,181.23,4.018
416.37,205.44,432.76,187.13,4.035
418.15,208.65,434.02,192.89,4.052
419.23,211.86,435.13,199.02,4.068
420.34,215.17,436.0,205.04,4.085
421.52,219.51,436.66,211.05,4.101
422.29,223.73,437.12,217.11,4.118
423.02,227.42,437.36,223.19,4.135
423.39,230.63,437.38,229.23,4.152
423.73,232.93,437.21,234.99,4.167
423.73,235.65,436.8,241.38,4.184
423.73,239.39,436.23,247.11,4.2
423.73,243.62,435.38,253.42,4.218
423.73,249.56,434.35,259.42,4.234
422.42,256.16,433.17,265.09,4.251
421.06,263.4,431.66,271.28,4.268
419.25,269.57,430.02,277.1,4.285
418.08,273.79,428.29,282.55,4.3
415.92,279.79,426.24,288.28,4.317
413.88,284.77,423.87,294.23,4.334
411.89,289.53,421.43,299.8,4.351
408.8,296.13,418.93,304.98,4.367
403.93,304.32,415.97,310.63,4.385
398.47,312.23,413.12,315.63,4.401
391.35,320.36,409.75,321.08,4.418
384.9,327.79,406.39,326.11,4.435
381.29,331.39,402.84,331.04,4.452
375.5,337.57,399.12,335.85,4.468
371.9,341.16,395.25,340.5,4.484
367.36,344.87,391.2,345.04,4.501
362.82,348.16,387.02,349.41,4.518
357.72,351.98,382.66,353.65,4.535
353.07,354.89,378.22,357.69,4.551
347.97,358.96,373.52,361.67,4.568
343.43,362.25,368.77,365.41,4.584
339.96,364.94,363.9,368.99,4.601
337.0,367.52,358.84,372.43,4.618
333.53,370.59,353.73,375.66,4.634
330.57,372.8,348.76,378.56,4.65
327.24,375.01,343.12,381.6,4.668
323.91,377.22,337.66,384.29,4.685
320.59,379.06,332.15,386.77,4.701
317.09,381.39,326.55,389.06,4.717
313.77,383.6,320.85,391.17,4.734
311.03,384.96,315.07,393.07,4.751
308.72,385.61,309.27,394.77,4.768
304.97,386.68,303.37,396.26,4.785
300.74,387.45,297.43,397.55,4.801
294.14,388.77,291.48,398.63,4.818
285.48,390.21,285.46,399.5,4.834
276.07,391.68,279.42,400.17,4.851
269.14,392.55,273.35,400.62,4.868
262.54,393.43,267.31,400.86,4.884
253.82,393.43,261.23,400.88,4.901
245.87,393.43,255.19,400.7,4.918
234.88,389.78,249.12,400.3,4.934
228.17,387.46,243.1,399.7,4.951
221.57,385.25,237.08,398.88,4.968
217.88,384.13,231.08,397.85,4.985
