mouseX,mouseY,flowerX,flowerY,time_s
137.24,105.87,133.66,111.32,0.0
137.24,105.87,135.6,109.18,0.017
137.24,105.87,137.59,107.06,0.035
137.24,105.87,139.5,105.08,0.05
137.24,105.87,141.66,102.92,0.067
137.24,105.87,143.74,100.91,0.084
137.24,105.87,145.86,98.93,0.1
137.24,105.87,148.0,97.0,0.118
137.24,105.87,150.19,95.09,0.134
137.24,105.87,152.42,93.2,0.151
137.24,105.87,154.66,91.38,0.167
137.24,105.87,156.94,89.58,0.184
137.24,105.4,159.22,87.84,0.202
137.55,103.89,161.57,86.11,0.218
138.38,103.05,163.93,84.43,0.235
139.52,102.19,166.32,82.79,0.251
140.66,101.61,168.74,81.19,0.268
143.05,99.9,171.18,79.63,0.284
146.51,97.2,173.65,78.11,0.301
150.08,94.05,176.13,76.64,0.318
154.61,91.1,178.67,75.2,0.334
159.14,87.81,181.2,73.81,0.351
162.35,86.02,183.76,72.46,0.368
167.11,83.63,186.35,71.15,0.385
170.8,81.78,188.96,69.89,0.401
175.37,79.67,191.6,68.66,0.418
178.57,78.25,194.23,67.49,0.435
181.3,77.22,196.91,66.36,0.451
184.51,75.79,199.6,65.27,0.468
187.83,73.94,202.29,64.23,0.484
191.04,72.52,205.02,63.23,0.501
194.95,70.13,207.75,62.28,0.518
199.17,68.59,210.52,61.37,0.534
204.52,67.34,213.28,60.51,0.551
211.11,66.01,216.05,59.7,0.567
218.35,65.55,218.85,58.93,0.584
222.69,64.79,221.66,58.21,0.601
227.45,63.99,224.49,57.54,0.617
231.67,63.22,227.3,56.91,0.634
237.02,62.39,230.15,56.33,0.651
242.37,61.57,232.99,55.8,0.668
248.96,61.12,235.85,55.31,0.684
254.43,61.12,238.72,54.88,0.701
259.78,61.12,241.6,54.49,0.718
264.0,61.12,244.36,54.16,0.734
266.3,61.12,247.37,53.85,0.751
268.24,61.12,250.23,53.61,0.768
270.11,61.12,253.15,53.41,0.785
271.62,61.12,256.01,53.26,0.801
273.92,61.77,258.93,53.16,0.818
275.8,62.08,261.83,53.11,0.834
278.1,62.39,264.7,53.11,0.851
279.61,62.99,267.63,53.15,0.868
280.75,63.28,270.51,53.24,0.885
282.14,63.85,273.41,53.39,0.904
282.97,64.13,276.31,53.57,0.918
283.8,64.42,279.19,53.81,0.934
284.63,64.7,282.08,54.1,0.951
285.77,64.99,284.94,54.43,0.968
286.91,65.27,287.84,54.81,0.984
288.05,65.84,290.69,55.24,1.001
289.56,66.44,293.54,55.72,1.017
291.07,66.75,296.4,56.24,1.034
292.94,67.38,299.24,56.82,1.051
294.82,68.0,302.06,57.43,1.067
