mouseX,mouseY,flowerX,flowerY,time_s
127.12,105.38,133.72,111.25,0.0
127.12,105.38,135.67,109.1,0.017
127.12,105.38,137.66,106.98,0.034
127.12,105.38,139.67,104.91,0.051
127.12,105.38,141.73,102.86,0.067
127.12,105.38,143.82,100.84,0.085
127.12,105.38,145.94,98.86,0.101
127.12,105.38,148.09,96.92,0.117
127.12,105.38,150.27,95.02,0.134
127.12,105.38,152.49,93.15,0.151
127.12,105.38,154.73,91.32,0.167
127.12,105.38,157.01,89.52,0.184
127.12,105.38,159.32,87.76,0.201
128.41,104.44,161.66,86.04,0.219
132.43,101.2,164.01,84.37,0.235
137.13,96.89,166.41,82.73,0.251
141.97,91.63,168.82,81.14,0.268
146.66,85.09,171.26,79.58,0.285
151.95,77.87,173.74,78.06,0.301
156.47,71.47,176.22,76.59,0.318
161.5,65.92,178.73,75.16,0.334
164.65,62.77,181.3,73.76,0.351
167.6,59.81,183.87,72.41,0.368
170.1,57.67,186.44,71.11,0.385
172.06,56.02,188.96,69.89,0.401
174.02,54.36,191.68,68.63,0.418
175.9,53.1,194.33,67.45,0.434
177.86,51.45,196.99,66.32,0.451
180.16,50.47,199.68,65.24,0.468
182.46,49.5,202.39,64.19,0.485
183.6,48.92,205.12,63.2,0.501
185.11,48.61,207.85,62.25,0.518
185.94,48.34,210.6,61.34,0.535
187.08,48.05,213.36,60.49,0.551
188.95,48.05,216.15,59.67,0.568
191.25,47.39,218.93,58.91,0.585
193.55,47.05,221.76,58.19,0.601
197.24,46.68,224.57,57.52,0.618
203.96,45.86,227.41,56.89,0.635
208.71,45.06,230.25,56.31,0.652
213.05,44.71,233.09,55.78,0.67
218.4,43.89,235.94,55.3,0.684
222.63,43.49,238.81,54.86,0.701
226.31,43.12,241.7,54.47,0.718
229.04,42.78,244.55,54.14,0.734
231.34,42.78,247.46,53.84,0.751
234.66,42.38,250.35,53.6,0.768
237.86,42.04,253.23,53.41,0.784
241.07,42.04,256.13,53.26,0.801
244.28,42.04,259.02,53.16,0.818
247.48,41.69,261.77,53.11,0.834
250.21,41.69,264.65,53.11,0.85
254.43,41.69,267.56,53.15,0.867
258.18,41.69,270.63,53.25,0.884
262.4,41.69,273.53,53.39,0.901
266.14,41.69,276.4,53.58,0.918
269.83,41.69,279.29,53.82,0.935
272.13,42.03,282.02,54.09,0.95
274.0,42.34,285.05,54.44,0.968
275.88,42.97,287.77,54.8,0.983
278.18,43.62,290.64,55.23,1.0
281.5,44.33,293.64,55.74,1.018
284.7,45.41,296.35,56.23,1.034
288.39,46.51,299.35,56.84,1.051
292.61,47.64,302.17,57.46,1.068
296.84,49.18,304.99,58.13,1.085
300.52,50.65,307.66,58.8,1.1
302.82,51.96,310.46,59.56,1.117
305.13,53.26,313.38,60.41,1.135
307.0,54.2,315.99,61.21,1.15
310.24,56.13,318.92,62.17,1.168
312.11,57.38,321.64,63.11,1.186
314.41,58.68,324.36,64.1,1.201
316.29,59.93,327.07,65.14,1.218
318.59,61.24,329.76,66.22,1.235
321.43,63.02,332.42,67.34,1.251
324.27,64.81,334.94,68.45,1.267
327.0,66.17,337.56,69.66,1.284
328.36,66.85,340.18,70.92,1.301
330.32,68.5,342.77,72.22,1.319
332.77,70.0,345.48,73.64,1.335
334.64,71.25,348.03,75.03,1.352
337.42,72.67,350.54,76.46,1.368
340.26,74.46,353.04,77.93,1.385
343.1,76.24,355.51,79.44,1.401
345.83,77.6,357.96,80.99,1.418
348.61,79.33,360.38,82.59,1.434
351.34,80.69,362.64,84.13,1.45
355.08,82.56,365.14,85.9,1.468
358.4,84.77,367.48,87.61,1.485
360.79,86.47,369.79,89.37,1.501
362.66,87.72,372.08,91.16,1.518
364.17,88.92,374.32,92.98,1.534
366.04,89.86,376.53,94.84,1.551
367.92,91.11,378.72,96.75,1.568
370.22,92.41,380.88,98.69,1.584
372.18,94.06,383.0,100.67,1.601
374.48,95.36,385.08,102.67,1.618
377.4,97.57,387.14,104.72,1.635
379.82,99.3,389.17,106.8,1.651
383.28,102.0,391.14,108.9,1.668
