mouseX,mouseY,flowerX,flowerY,time_s
373.37,96.79,369.38,86.0,2.5
371.31,94.73,366.99,84.32,2.517
369.8,93.53,364.56,82.67,2.534
368.65,92.38,362.12,81.07,2.55
367.5,91.52,359.64,79.5,2.567
365.98,90.6,357.13,77.97,2.584
364.1,89.66,354.59,76.49,2.6
362.22,89.02,352.19,75.13,2.616
359.91,88.02,349.47,73.66,2.634
356.21,86.54,346.86,72.3,2.65
351.87,84.58,344.25,71.0,2.667
348.55,83.07,341.6,69.73,2.684
345.33,81.64,338.93,68.51,2.7
342.54,80.27,336.26,67.33,2.717
340.23,79.3,333.55,66.2,2.734
337.93,77.99,330.82,65.11,2.75
335.14,76.56,328.09,64.07,2.767
332.83,75.25,325.33,63.08,2.784
328.6,73.32,322.55,62.13,2.8
324.68,71.72,319.77,61.23,2.817
322.37,70.72,316.96,60.37,2.834
319.64,69.7,314.14,59.56,2.85
317.75,68.75,311.32,58.8,2.867
316.24,68.14,308.47,58.08,2.884
315.09,67.86,305.63,57.42,2.9
313.37,66.99,302.76,56.8,2.917
311.06,65.99,299.88,56.22,2.934
308.32,65.3,296.99,55.7,2.95
303.98,64.11,294.11,55.23,2.967
301.01,63.25,291.36,54.82,2.982
294.82,62.46,288.31,54.42,3.0
288.11,60.7,285.53,54.1,3.018
284.36,59.55,282.46,53.8,3.035
280.13,58.02,279.54,53.57,3.05
276.43,56.16,276.62,53.39,3.067
273.21,55.11,273.69,53.25,3.084
270.91,54.11,270.77,53.16,3.1
267.69,53.39,267.83,53.13,3.117
264.96,52.71,264.9,53.14,3.134
262.22,52.02,261.96,53.2,3.15
259.01,51.68,259.04,53.3,3.167
256.27,50.99,256.11,53.46,3.184
253.54,50.3,253.2,53.67,3.201
251.66,49.98,250.27,53.92,3.217
249.77,49.98,247.35,54.22,3.234
248.26,49.98,244.43,54.58,3.25
246.38,49.98,241.54,54.98,3.267
244.07,49.98,238.81,55.4,3.283
239.84,49.98,235.74,55.92,3.3
234.84,49.98,232.86,56.47,3.317
230.61,50.75,230.0,57.06,3.333
225.62,51.99,227.15,57.7,3.35
