mouseX,mouseY,flowerX,flowerY,time_s
82.97,271.06,97.39,282.52,2.502
81.97,261.64,95.62,276.55,2.518
81.46,254.71,94.07,270.57,2.535
80.61,248.7,92.72,264.49,2.552
80.21,242.7,91.59,258.41,2.568
80.21,238.46,90.67,252.26,2.585
80.21,235.25,89.97,246.12,2.602
80.21,229.12,89.48,239.88,2.619
80.21,227.27,89.22,234.04,2.634
80.21,222.69,89.15,227.48,2.652
80.21,220.8,89.31,221.3,2.668
80.21,218.5,89.66,215.43,2.684
80.21,215.71,90.28,208.94,2.702
80.52,213.82,91.09,202.77,2.718
81.09,212.68,92.11,196.64,2.735
81.09,211.16,93.35,190.54,2.752
81.46,206.34,94.8,184.49,2.768
81.83,201.51,96.45,178.53,2.785
82.34,196.43,98.22,172.92,2.8
84.2,185.33,100.39,166.77,2.818
85.8,174.23,102.66,160.98,2.835
87.21,166.28,105.0,155.58,2.851
89.13,157.62,107.8,149.69,2.868
92.18,147.45,110.67,144.18,2.885
96.47,135.64,113.74,138.76,2.902
100.25,128.43,116.99,133.46,2.918
103.34,121.83,120.4,128.3,2.935
105.63,117.96,124.01,123.24,2.952
107.84,115.0,127.79,118.3,2.969
110.53,111.54,131.73,113.53,2.985
115.2,107.29,135.85,108.87,3.002
122.43,101.96,140.1,104.38,3.018
128.96,96.81,144.54,100.02,3.035
133.36,94.0,149.12,95.82,3.052
137.75,91.19,153.82,91.8,3.068
140.95,90.13,158.69,87.93,3.085
142.83,89.82,163.66,84.25,3.102
145.13,89.16,168.82,80.7,3.119
148.96,86.82,173.74,77.55,3.134
158.64,80.86,179.39,74.22,3.152
169.83,73.05,184.82,71.27,3.169
178.5,66.89,190.42,68.47,3.185
184.04,62.72,196.05,65.91,3.202
191.78,57.4,201.79,63.53,3.218
197.33,54.4,207.59,61.36,3.235
203.92,51.76,213.48,59.39,3.252
211.16,49.95,219.41,57.63,3.268
219.11,47.63,225.43,56.07,3.285
227.05,45.75,231.51,54.72,3.302
235.0,44.36,237.59,53.59,3.318
243.65,43.39,243.74,52.67,3.335
251.59,42.46,249.58,52.0,3.351
258.84,42.46,256.12,51.48,3.369
