mouseX,mouseY,flowerX,flowerY,time_s
127.62,111.04,133.53,111.47,0.0
127.62,111.04,137.85,106.79,0.018
127.62,111.04,142.13,102.47,0.035
127.62,111.04,146.31,98.52,0.05
127.62,111.04,151.13,94.29,0.068
127.62,111.04,155.81,90.46,0.085
127.62,111.04,160.68,86.76,0.101
127.62,111.04,165.59,83.29,0.118
127.62,111.04,170.67,79.95,0.135
127.62,111.04,175.59,76.96,0.151
127.62,111.04,181.18,73.82,0.168
127.62,111.04,186.55,71.05,0.185
127.62,111.04,192.05,68.46,0.201
127.62,111.04,197.64,66.06,0.218
130.2,108.92,203.31,63.85,0.236
135.92,104.95,209.01,61.86,0.252
144.73,98.17,214.82,60.06,0.269
163.16,85.14,220.34,58.55,0.284
179.9,74.23,226.57,57.07,0.302
191.33,68.75,232.54,55.88,0.319
203.75,62.54,238.51,54.91,0.335
210.67,59.76,244.5,54.14,0.352
217.97,57.46,250.6,53.58,0.368
222.19,56.29,256.63,53.24,0.385
225.88,55.55,262.75,53.1,0.402
231.23,54.3,268.79,53.18,0.418
238.53,52.96,274.83,53.47,0.435
247.93,50.98,280.89,53.98,0.452
258.1,49.96,286.93,54.69,0.468
264.27,49.47,292.91,55.61,0.485
269.62,49.47,298.88,56.74,0.502
273.36,49.47,304.82,58.08,0.518
277.93,49.47,310.66,59.62,0.535
281.62,49.84,316.49,61.37,0.552
286.97,52.3,322.25,63.33,0.569
290.59,54.11,327.6,65.35,0.584
302.86,58.35,333.48,67.8,0.602
308.21,59.99,339.03,70.36,0.618
317.08,63.41,344.46,73.1,0.635
323.68,66.04,349.8,76.03,0.652
331.87,70.38,354.99,79.12,0.669
340.29,75.32,360.08,82.39,0.685
346.85,79.96,364.78,85.64,0.701
354.47,85.5,369.95,89.49,0.719
362.01,91.96,374.66,93.27,0.735
367.11,96.21,379.27,97.24,0.752
371.77,100.45,383.74,101.37,0.769
377.85,106.05,387.8,105.39,0.784
383.28,111.48,392.2,110.06,0.802
388.71,116.91,396.19,114.6,0.818
393.86,123.44,400.06,119.34,0.835
399.0,129.97,403.72,124.15,0.852
405.1,138.1,407.21,129.09,0.869
411.04,145.53,410.55,134.17,0.885
413.84,149.55,413.54,139.09,0.901
416.13,153.78,416.5,144.36,0.918
417.55,156.98,419.44,150.05,0.935
418.31,161.32,422.04,155.55,0.952
419.1,166.14,424.44,161.14,0.969
420.0,173.38,426.63,166.77,0.985
420.82,178.84,428.64,172.51,1.002
421.24,184.79,430.43,178.29,1.018
422.0,189.01,432.04,184.19,1.035
422.34,192.22,433.43,190.07,1.052
422.34,197.8,434.61,196.0,1.069
422.34,201.01,435.59,201.97,1.085
422.34,203.98,436.32,207.68,1.1
422.34,208.32,436.89,213.73,1.118
422.34,216.16,437.26,220.13,1.135
422.34,220.39,437.4,226.21,1.152
422.34,225.14,437.33,231.93,1.168
422.34,230.13,437.02,238.37,1.186
422.34,238.07,436.52,244.39,1.204
422.34,244.67,435.81,250.43,1.218
421.86,252.61,434.89,256.44,1.235
420.92,260.56,433.83,262.06,1.251
420.09,266.02,432.5,268.0,1.267
419.21,272.62,430.88,274.16,1.285
418.36,279.06,429.13,279.99,1.302
417.56,284.32,427.19,285.71,1.318
416.71,290.32,425.15,291.1,1.334
415.96,294.07,422.68,297.01,1.352
414.82,298.29,420.14,302.53,1.369
414.05,302.51,417.42,307.93,1.385
413.03,305.24,414.49,313.26,1.402
412.0,307.96,411.38,318.49,1.418
410.26,310.38,408.11,323.58,1.435
