timestamp, mouseX, mouseY, flowerX, flowerY
2025-09-22T13:11:38.890, 124.50, 111.80, 135.55, 109.23
2025-09-22T13:11:38.907, 124.50, 111.80, 139.95, 104.62
2025-09-22T13:11:38.924, 124.50, 111.80, 144.34, 100.35
2025-09-22T13:11:38.941, 124.50, 111.80, 148.81, 96.28
2025-09-22T13:11:38.957, 124.50, 111.80, 153.42, 92.38
2025-09-22T13:11:38.973, 124.50, 111.80, 157.94, 88.81
2025-09-22T13:11:38.991, 124.50, 111.80, 163.13, 84.99
2025-09-22T13:11:39.008, 124.50, 111.80, 168.16, 81.57
2025-09-22T13:11:39.024, 124.50, 111.80, 173.27, 78.34
2025-09-22T13:11:39.041, 124.50, 111.80, 178.49, 75.30
2025-09-22T13:11:39.057, 124.50, 111.80, 183.88, 72.40
2025-09-22T13:11:39.076, 124.96, 111.80, 189.27, 69.74
2025-09-22T13:11:39.091, 131.14, 106.11, 194.82, 67.24
2025-09-22T13:11:39.108, 143.05, 96.01, 200.41, 64.95
2025-09-22T13:11:39.125, 158.29, 81.43, 206.12, 62.84
2025-09-22T13:11:39.141, 176.95, 66.91, 211.89, 60.94
2025-09-22T13:11:39.158, 190.20, 57.97, 217.73, 59.23
2025-09-22T13:11:39.175, 204.41, 49.67, 223.63, 57.74
2025-09-22T13:11:39.191, 217.41, 45.10, 229.53, 56.45
2025-09-22T13:11:39.208, 224.88, 43.57, 235.52, 55.37
2025-09-22T13:11:39.225, 231.47, 43.12, 241.54, 54.50
2025-09-22T13:11:39.241, 235.16, 43.12, 247.55, 53.84
2025-09-22T13:11:39.258, 237.03, 43.12, 253.61, 53.38
2025-09-22T13:11:39.275, 237.86, 43.12, 259.65, 53.15
2025-09-22T13:11:39.291, 238.38, 43.63, 265.73, 53.12
2025-09-22T13:11:39.308, 239.20, 44.18, 271.81, 53.30
2025-09-22T13:11:39.325, 240.71, 45.09, 277.88, 53.70
2025-09-22T13:11:39.341, 244.03, 47.30, 283.90, 54.30
2025-09-22T13:11:39.358, 247.72, 49.51, 289.89, 55.12
2025-09-22T13:11:39.375, 252.82, 52.42, 295.92, 56.15
2025-09-22T13:11:39.391, 256.13, 54.23, 301.87, 57.39
2025-09-22T13:11:39.408, 261.48, 56.70, 307.78, 58.83
2025-09-22T13:11:39.424, 266.24, 58.28, 313.25, 60.37
2025-09-22T13:11:39.441, 272.84, 60.03, 319.36, 62.32
2025-09-22T13:11:39.458, 280.78, 62.37, 325.08, 64.37
2025-09-22T13:11:39.475, 289.43, 64.77, 330.73, 66.62
2025-09-22T13:11:39.491, 297.38, 67.57, 336.27, 69.06
2025-09-22T13:11:39.508, 302.19, 69.21, 341.74, 71.70
2025-09-22T13:11:39.525, 310.25, 72.01, 347.13, 74.53
2025-09-22T13:11:39.541, 316.84, 74.64, 352.38, 77.53
2025-09-22T13:11:39.557, 325.54, 77.52, 357.27, 80.55
2025-09-22T13:11:39.575, 335.71, 81.58, 362.58, 84.09
2025-09-22T13:11:39.592, 345.72, 85.62, 367.51, 87.64
