timestamp, mouseX, mouseY, flowerX, flowerY
2025-09-22T13:07:59.358, 131.21, 107.53, 135.77, 108.99
2025-09-22T13:07:59.375, 131.21, 107.53, 144.34, 100.35
2025-09-22T13:07:59.391, 131.21, 107.53, 152.92, 92.79
2025-09-22T13:07:59.410, 131.21, 106.60, 163.04, 85.05
2025-09-22T13:07:59.426, 131.21, 100.90, 173.27, 78.34
2025-09-22T13:07:59.442, 132.69, 97.95, 183.82, 72.43
2025-09-22T13:07:59.459, 137.94, 95.41, 194.75, 67.27
2025-09-22T13:07:59.476, 143.94, 94.16, 206.15, 62.83
2025-09-22T13:07:59.493, 151.18, 92.80, 217.77, 59.22
2025-09-22T13:07:59.509, 160.59, 91.78, 229.53, 56.45
2025-09-22T13:07:59.525, 170.81, 90.71, 241.54, 54.49
2025-09-22T13:07:59.542, 180.97, 90.71, 253.58, 53.39
2025-09-22T13:07:59.559, 191.14, 90.71, 265.73, 53.12
2025-09-22T13:07:59.576, 199.79, 90.71, 277.88, 53.70
2025-09-22T13:07:59.592, 209.19, 90.22, 289.89, 55.12
2025-09-22T13:07:59.609, 223.66, 87.93, 301.84, 57.38
2025-09-22T13:07:59.625, 242.18, 82.77, 313.60, 60.48
2025-09-22T13:07:59.642, 266.36, 78.54, 325.05, 64.36
2025-09-22T13:07:59.659, 296.59, 76.23, 336.27, 69.06
2025-09-22T13:07:59.676, 326.82, 76.23, 347.06, 74.50
2025-09-22T13:07:59.692, 345.90, 76.23, 357.52, 80.71
2025-09-22T13:07:59.709, 365.39, 78.09, 366.99, 87.25
2025-09-22T13:07:59.726, 379.86, 82.11, 376.78, 95.06
2025-09-22T13:07:59.741, 390.84, 85.75, 385.41, 102.99
2025-09-22T13:07:59.758, 402.41, 91.25, 393.78, 111.82
2025-09-22T13:07:59.775, 414.68, 98.84, 401.91, 121.73
2025-09-22T13:07:59.792, 426.84, 107.52, 408.89, 131.60
2025-09-22T13:07:59.808, 437.56, 115.98, 414.88, 141.42
2025-09-22T13:07:59.826, 447.46, 124.25, 420.78, 152.81
2025-09-22T13:07:59.842, 454.19, 130.98, 425.55, 163.91
2025-09-22T13:07:59.859, 459.05, 137.64, 429.56, 175.39
2025-09-22T13:07:59.876, 461.11, 142.04, 432.76, 187.13
2025-09-22T13:07:59.892, 463.26, 148.74, 435.13, 198.98
