timestamp, mouseX, mouseY, flowerX, flowerY
2025-08-31T00:24:44.056, 137.24, 105.87, 133.66, 111.32
2025-08-31T00:24:44.073, 137.24, 105.87, 135.60, 109.18
2025-08-31T00:24:44.091, 137.24, 105.87, 137.59, 107.06
2025-08-31T00:24:44.106, 137.24, 105.87, 139.50, 105.08
2025-08-31T00:24:44.123, 137.24, 105.87, 141.66, 102.92
2025-08-31T00:24:44.140, 137.24, 105.87, 143.74, 100.91
2025-08-31T00:24:44.156, 137.24, 105.87, 145.86, 98.93
2025-08-31T00:24:44.174, 137.24, 105.87, 148.00, 97.00
2025-08-31T00:24:44.190, 137.24, 105.87, 150.19, 95.09
2025-08-31T00:24:44.207, 137.24, 105.87, 152.42, 93.20
2025-08-31T00:24:44.223, 137.24, 105.87, 154.66, 91.38
2025-08-31T00:24:44.240, 137.24, 105.87, 156.94, 89.58
2025-08-31T00:24:44.258, 137.24, 105.40, 159.22, 87.84
2025-08-31T00:24:44.274, 137.55, 103.89, 161.57, 86.11
2025-08-31T00:24:44.291, 138.38, 103.05, 163.93, 84.43
2025-08-31T00:24:44.307, 139.52, 102.19, 166.32, 82.79
2025-08-31T00:24:44.324, 140.66, 101.61, 168.74, 81.19
2025-08-31T00:24:44.340, 143.05, 99.90, 171.18, 79.63
2025-08-31T00:24:44.357, 146.51, 97.20, 173.65, 78.11
2025-08-31T00:24:44.374, 150.08, 94.05, 176.13, 76.64
2025-08-31T00:24:44.390, 154.61, 91.10, 178.67, 75.20
2025-08-31T00:24:44.407, 159.14, 87.81, 181.20, 73.81
2025-08-31T00:24:44.424, 162.35, 86.02, 183.76, 72.46
2025-08-31T00:24:44.441, 167.11, 83.63, 186.35, 71.15
2025-08-31T00:24:44.457, 170.80, 81.78, 188.96, 69.89
2025-08-31T00:24:44.474, 175.37, 79.67, 191.60, 68.66
2025-08-31T00:24:44.491, 178.57, 78.25, 194.23, 67.49
2025-08-31T00:24:44.507, 181.30, 77.22, 196.91, 66.36
2025-08-31T00:24:44.524, 184.51, 75.79, 199.60, 65.27
2025-08-31T00:24:44.540, 187.83, 73.94, 202.29, 64.23
2025-08-31T00:24:44.557, 191.04, 72.52, 205.02, 63.23
2025-08-31T00:24:44.574, 194.95, 70.13, 207.75, 62.28
2025-08-31T00:24:44.590, 199.17, 68.59, 210.52, 61.37
2025-08-31T00:24:44.607, 204.52, 67.34, 213.28, 60.51
2025-08-31T00:24:44.623, 211.11, 66.01, 216.05, 59.70
2025-08-31T00:24:44.640, 218.35, 65.55, 218.85, 58.93
2025-08-31T00:24:44.657, 222.69, 64.79, 221.66, 58.21
2025-08-31T00:24:44.673, 227.45, 63.99, 224.49, 57.54
2025-08-31T00:24:44.690, 231.67, 63.22, 227.30, 56.91
2025-08-31T00:24:44.707, 237.02, 62.39, 230.15, 56.33
2025-08-31T00:24:44.724, 242.37, 61.57, 232.99, 55.80
2025-08-31T00:24:44.740, 248.96, 61.12, 235.85, 55.31
2025-08-31T00:24:44.757, 254.43, 61.12, 238.72, 54.88
