timestamp, mouseX, mouseY, flowerX, flowerY
2025-09-22T13:25:56.329, 132.75, 108.20, 135.82, 108.94
2025-09-22T13:25:56.345, 132.75, 108.20, 140.01, 104.57
2025-09-22T13:25:56.362, 132.75, 108.20, 144.36, 100.33
2025-09-22T13:25:56.379, 132.75, 108.20, 148.86, 96.24
2025-09-22T13:25:56.395, 132.75, 108.20, 153.48, 92.33
2025-09-22T13:25:56.412, 132.75, 108.20, 158.23, 88.59
2025-09-22T13:25:56.432, 133.45, 108.20, 163.13, 84.99
2025-09-22T13:25:56.447, 136.17, 107.86, 168.16, 81.57
2025-09-22T13:25:56.463, 139.86, 106.38, 173.30, 78.32
2025-09-22T13:25:56.480, 143.55, 104.52, 178.53, 75.28
2025-09-22T13:25:56.502, 149.71, 100.59, 183.88, 72.40
2025-09-22T13:25:56.513, 153.63, 98.20, 189.30, 69.73
2025-09-22T13:25:56.530, 159.45, 94.20, 194.88, 67.21
2025-09-22T13:25:56.546, 163.98, 90.91, 200.48, 64.92
2025-09-22T13:25:56.563, 170.77, 86.83, 206.15, 62.83
2025-09-22T13:25:56.580, 179.67, 82.36, 211.96, 60.92
2025-09-22T13:25:56.596, 190.45, 77.00, 217.77, 59.22
2025-09-22T13:25:56.613, 201.43, 73.32, 223.66, 57.73
2025-09-22T13:25:56.630, 210.08, 69.47, 229.57, 56.44
2025-09-22T13:25:56.646, 218.73, 66.58, 235.55, 55.36
2025-09-22T13:25:56.663, 225.97, 64.77, 241.57, 54.49
2025-09-22T13:25:56.679, 233.21, 63.41, 247.58, 53.83
2025-09-22T13:25:56.696, 238.03, 63.41, 253.65, 53.38
2025-09-22T13:25:56.713, 242.84, 63.41, 259.69, 53.14
2025-09-22T13:25:56.729, 246.59, 63.41, 265.59, 53.12
2025-09-22T13:25:56.746, 249.31, 63.41, 271.81, 53.30
2025-09-22T13:25:56.763, 253.54, 63.77, 277.88, 53.70
2025-09-22T13:25:56.779, 258.89, 64.59, 283.97, 54.31
2025-09-22T13:25:56.796, 270.91, 67.32, 289.96, 55.13
2025-09-22T13:25:56.813, 285.38, 70.22, 295.92, 56.15
2025-09-22T13:25:56.829, 295.77, 72.70, 301.87, 57.39
2025-09-22T13:25:56.846, 304.92, 75.19, 307.78, 58.83
2025-09-22T13:25:56.863, 315.13, 78.29, 313.60, 60.48
2025-09-22T13:25:56.879, 318.82, 79.77, 319.39, 62.33
2025-09-22T13:25:56.896, 323.04, 81.30, 325.12, 64.38
2025-09-22T13:25:56.913, 327.80, 83.68, 330.77, 66.64
2025-09-22T13:25:56.929, 335.04, 86.84, 336.33, 69.09
2025-09-22T13:25:56.947, 344.70, 91.41, 341.78, 71.72
2025-09-22T13:25:56.963, 353.60, 95.87, 347.16, 74.55
2025-09-22T13:25:56.979, 361.54, 99.60, 352.41, 77.55
2025-09-22T13:25:56.996, 366.75, 102.68, 357.58, 80.75
2025-09-22T13:25:57.013, 372.27, 105.66, 362.61, 84.11
2025-09-22T13:25:57.029, 376.49, 107.95, 367.54, 87.66
2025-09-22T13:25:57.046, 379.22, 109.31, 372.35, 91.38
2025-09-22T13:25:57.063, 380.36, 110.16, 377.00, 95.25
2025-09-22T13:25:57.079, 380.88, 110.68, 381.54, 99.30
2025-09-22T13:25:57.096, 381.39, 111.20, 385.93, 103.51
2025-09-22T13:25:57.113, 381.39, 111.71, 390.17, 107.86
2025-09-22T13:25:57.129, 381.39, 112.23, 394.24, 112.34
2025-09-22T13:25:57.146, 381.93, 113.05, 398.17, 116.98
2025-09-22T13:25:57.163, 383.66, 115.47, 401.93, 121.76
2025-09-22T13:25:57.180, 385.88, 118.39, 405.51, 126.63
2025-09-22T13:25:57.196, 389.05, 122.36, 408.93, 131.66
2025-09-22T13:25:57.213, 391.63, 125.68, 412.18, 136.80
2025-09-22T13:25:57.230, 394.21, 129.00, 415.22, 142.03
2025-09-22T13:25:57.246, 396.42, 131.95, 418.10, 147.38
2025-09-22T13:25:57.263, 398.47, 134.00, 420.79, 152.84
2025-09-22T13:25:57.279, 400.06, 135.59, 423.27, 158.35
2025-09-22T13:25:57.296, 400.89, 136.42, 425.58, 163.98
2025-09-22T13:25:57.313, 401.72, 137.25, 427.68, 169.69
2025-09-22T13:25:57.330, 401.98, 137.77, 429.58, 175.46
2025-09-22T13:25:57.346, 402.23, 138.28, 431.28, 181.27
2025-09-22T13:25:57.363, 402.49, 138.80, 432.76, 187.13
2025-09-22T13:25:57.379, 402.49, 139.31, 434.06, 193.07
2025-09-22T13:25:57.396, 402.49, 140.09, 435.14, 199.05
2025-09-22T13:25:57.412, 402.49, 140.09, 436.01, 205.07
2025-09-22T13:25:57.429, 402.49, 140.09, 436.67, 211.08
2025-09-22T13:25:57.445, 402.49, 140.09, 437.12, 217.15
2025-09-22T13:25:57.462, 402.49, 140.09, 437.36, 223.23
2025-09-22T13:25:57.479, 402.49, 140.09, 437.38, 229.27
2025-09-22T13:25:57.495, 402.49, 140.09, 437.20, 235.35
2025-09-22T13:25:57.513, 402.49, 140.32, 436.80, 241.42
2025-09-22T13:25:57.530, 402.49, 143.63, 436.19, 247.43
2025-09-22T13:25:57.546, 402.97, 151.58, 435.37, 253.46
2025-09-22T13:25:57.563, 403.96, 160.98, 434.35, 259.42
2025-09-22T13:25:57.579, 405.48, 166.07, 433.11, 265.37
2025-09-22T13:25:57.596, 410.30, 183.76, 431.67, 271.28
2025-09-22T13:25:57.613, 413.89, 193.98, 430.01, 277.13
2025-09-22T13:25:57.629, 416.66, 200.91, 428.17, 282.89
2025-09-22T13:25:57.646, 419.23, 211.13, 426.12, 288.62
2025-09-22T13:25:57.662, 420.02, 216.12, 423.88, 294.23
2025-09-22T13:25:57.680, 420.55, 225.64, 421.41, 299.83
2025-09-22T13:25:57.696, 420.55, 233.58, 418.78, 305.28
2025-09-22T13:25:57.713, 420.01, 241.32, 415.97, 310.63
2025-09-22T13:25:57.729, 418.79, 246.14, 412.93, 315.94
2025-09-22T13:25:57.746, 416.80, 250.90, 409.75, 321.08
2025-09-22T13:25:57.763, 414.50, 255.12, 406.39, 326.11
2025-09-22T13:25:57.779, 411.50, 260.67, 402.82, 331.07
2025-09-22T13:25:57.796, 408.12, 265.68, 399.12, 335.85
2025-09-22T13:25:57.813, 403.90, 272.69, 395.25, 340.50
2025-09-22T13:25:57.830, 398.30, 281.84, 391.20, 345.04
2025-09-22T13:25:57.846, 390.40, 293.12, 386.99, 349.43
2025-09-22T13:25:57.862, 382.49, 304.40, 382.77, 353.55
2025-09-22T13:25:57.880, 377.31, 310.59, 378.16, 357.74
2025-09-22T13:25:57.896, 372.47, 315.85, 373.52, 361.67
2025-09-22T13:25:57.913, 368.66, 321.16, 368.71, 365.46
2025-09-22T13:25:57.931, 365.85, 325.17, 363.87, 369.01
2025-09-22T13:25:57.946, 363.98, 328.91, 358.84, 372.43
2025-09-22T13:25:57.962, 361.51, 334.27, 353.70, 375.68
2025-09-22T13:25:57.979, 358.87, 340.86, 348.47, 378.72
2025-09-22T13:25:57.996, 356.32, 346.32, 343.15, 381.58
2025-09-22T13:25:58.012, 353.76, 352.27, 337.66, 384.29
2025-09-22T13:25:58.029, 351.77, 357.03, 332.15, 386.77
2025-09-22T13:25:58.046, 350.29, 360.71, 326.52, 389.08
2025-09-22T13:25:58.063, 347.82, 366.07, 320.78, 391.19
2025-09-22T13:25:58.079, 344.30, 371.78, 315.07, 393.07
2025-09-22T13:25:58.096, 339.15, 378.31, 309.23, 394.78
2025-09-22T13:25:58.113, 332.22, 385.74, 303.34, 396.27
2025-09-22T13:25:58.129, 324.79, 392.66, 297.43, 397.55
2025-09-22T13:25:58.146, 316.14, 398.25, 291.45, 398.64
2025-09-22T13:25:58.163, 310.66, 400.80, 285.43, 399.51
2025-09-22T13:25:58.180, 304.71, 402.50, 279.38, 400.17
2025-09-22T13:25:58.196, 299.89, 403.29, 273.35, 400.62
2025-09-22T13:25:58.213, 294.53, 403.29, 267.31, 400.86
2025-09-22T13:25:58.229, 290.30, 403.29, 261.19, 400.88
2025-09-22T13:25:58.246, 284.34, 402.01, 255.15, 400.70
2025-09-22T13:25:58.263, 277.09, 400.20, 249.08, 400.30
2025-09-22T13:25:58.280, 269.14, 397.39, 243.07, 399.69
2025-09-22T13:25:58.297, 263.67, 395.74, 237.04, 398.87
2025-09-22T13:25:58.313, 257.07, 393.08, 231.05, 397.84
2025-09-22T13:25:58.329, 251.51, 390.07, 225.13, 396.61
2025-09-22T13:25:58.346, 245.17, 386.45, 219.22, 395.17
2025-09-22T13:25:58.363, 237.70, 382.23, 213.40, 393.52
2025-09-22T13:25:58.380, 232.70, 379.73, 207.61, 391.67
2025-09-22T13:25:58.396, 226.70, 377.18, 201.88, 389.62
2025-09-22T13:25:58.413, 221.93, 375.59, 196.23, 387.36
2025-09-22T13:25:58.429, 216.46, 373.86, 190.70, 384.93
2025-09-22T13:25:58.446, 207.58, 370.86, 185.22, 382.28
2025-09-22T13:25:58.463, 195.16, 365.21, 179.84, 379.45
2025-09-22T13:25:58.480, 184.62, 360.46, 174.56, 376.43
2025-09-22T13:25:58.496, 174.28, 355.98, 169.42, 373.25
2025-09-22T13:25:58.513, 169.46, 353.96, 164.36, 369.87
2025-09-22T13:25:58.529, 164.63, 351.95, 159.46, 366.34
2025-09-22T13:25:58.546, 160.88, 350.41, 154.65, 362.62
2025-09-22T13:25:58.563, 155.52, 348.34, 149.97, 358.73
2025-09-22T13:25:58.579, 150.98, 345.84, 145.46, 354.70
2025-09-22T13:25:58.596, 146.05, 342.95, 141.07, 350.49
2025-09-22T13:25:58.613, 142.21, 340.25, 136.83, 346.14
2025-09-22T13:25:58.630, 137.91, 335.54, 132.76, 341.66
2025-09-22T13:25:58.646, 133.52, 329.82, 128.83, 337.02
2025-09-22T13:25:58.662, 127.57, 322.38, 125.09, 332.27
2025-09-22T13:25:58.679, 123.41, 316.83, 121.47, 327.34
2025-09-22T13:25:58.696, 120.00, 311.73, 118.07, 322.34
2025-09-22T13:25:58.712, 118.21, 308.88, 115.01, 317.51
2025-09-22T13:25:58.728, 117.61, 307.36, 111.94, 312.26
