timestamp, mouseX, mouseY, flowerX, flowerY
2025-09-22T13:10:00.554, 128.05, 109.19, 133.66, 111.32
2025-09-22T13:10:00.570, 128.05, 109.19, 135.61, 109.16
2025-09-22T13:10:00.587, 128.05, 109.19, 137.48, 107.17
2025-09-22T13:10:00.604, 128.05, 109.19, 139.61, 104.97
2025-09-22T13:10:00.620, 128.05, 109.19, 141.54, 103.04
2025-09-22T13:10:00.636, 128.05, 109.19, 143.64, 101.01
2025-09-22T13:10:00.654, 128.05, 109.19, 145.85, 98.94
2025-09-22T13:10:00.670, 128.05, 109.19, 148.02, 96.99
2025-09-22T13:10:00.687, 128.05, 109.19, 150.20, 95.07
2025-09-22T13:10:00.704, 128.05, 109.19, 152.41, 93.21
2025-09-22T13:10:00.723, 128.40, 109.31, 154.66, 91.38
2025-09-22T13:10:00.738, 136.34, 103.88, 156.94, 89.58
2025-09-22T13:10:00.754, 142.86, 98.73, 159.23, 87.83
2025-09-22T13:10:00.772, 150.61, 93.87, 161.56, 86.12
2025-09-22T13:10:00.789, 155.81, 89.39, 163.93, 84.43
2025-09-22T13:10:00.805, 161.53, 85.00, 166.32, 82.79
2025-09-22T13:10:00.821, 166.68, 81.14, 168.63, 81.26
2025-09-22T13:10:00.838, 171.21, 77.85, 171.19, 79.63
2025-09-22T13:10:00.854, 176.30, 74.02, 173.65, 78.11
2025-09-22T13:10:00.871, 182.02, 70.51, 176.15, 76.63
2025-09-22T13:10:00.888, 185.37, 68.23, 178.66, 75.20
2025-09-22T13:10:00.904, 189.05, 66.02, 181.13, 73.85
2025-09-22T13:10:00.922, 191.36, 64.70, 183.77, 72.46
2025-09-22T13:10:00.938, 192.50, 63.84, 186.36, 71.15
2025-09-22T13:10:00.954, 193.01, 63.58, 188.96, 69.89
2025-09-22T13:10:00.974, 193.27, 63.32, 191.44, 68.74
2025-09-22T13:10:00.987, 193.27, 63.32, 194.23, 67.49
2025-09-22T13:10:01.004, 193.27, 63.32, 196.91, 66.36
2025-09-22T13:10:01.020, 193.27, 63.32, 199.58, 65.27
2025-09-22T13:10:01.037, 193.27, 63.32, 202.29, 64.23
2025-09-22T13:10:01.054, 193.27, 63.32, 205.02, 63.23
2025-09-22T13:10:01.071, 193.50, 63.32, 207.75, 62.28
2025-09-22T13:10:01.088, 193.74, 63.32, 210.50, 61.37
2025-09-22T13:10:01.105, 194.94, 63.32, 213.28, 60.51
2025-09-22T13:10:01.121, 196.87, 63.32, 216.07, 59.70
2025-09-22T13:10:01.138, 199.60, 63.32, 218.85, 58.93
2025-09-22T13:10:01.155, 202.80, 62.60, 221.64, 58.21
2025-09-22T13:10:01.171, 207.03, 62.20, 224.49, 57.54
2025-09-22T13:10:01.187, 212.49, 61.38, 227.30, 56.91
