timestamp, mouseX, mouseY, flowerX, flowerY
2025-09-22T13:28:52.461, 139.88, 103.00, 137.56, 109.93
2025-09-22T13:28:52.478, 139.88, 103.00, 146.20, 101.17
2025-09-22T13:28:52.495, 139.88, 103.00, 155.37, 93.09
2025-09-22T13:28:52.511, 139.88, 103.00, 165.15, 85.62
2025-09-22T13:28:52.529, 140.34, 102.53, 175.42, 78.85
2025-09-22T13:28:52.545, 146.57, 98.93, 186.13, 72.82
2025-09-22T13:28:52.562, 156.25, 94.32, 197.18, 67.58
2025-09-22T13:28:52.578, 171.05, 87.80, 208.01, 63.31
2025-09-22T13:28:52.594, 182.71, 83.85, 219.74, 59.59
2025-09-22T13:28:52.612, 196.25, 79.33, 232.27, 56.59
2025-09-22T13:28:52.628, 207.23, 76.70, 244.41, 54.58
2025-09-22T13:28:52.644, 215.93, 74.27, 256.43, 53.44
2025-09-22T13:28:52.662, 236.80, 66.16, 268.88, 53.13
2025-09-22T13:28:52.678, 258.22, 57.20, 281.16, 53.69
2025-09-22T13:28:52.695, 282.65, 49.27, 293.31, 55.10
2025-09-22T13:28:52.711, 309.02, 42.68, 305.18, 57.32
2025-09-22T13:28:52.729, 323.07, 40.89, 317.30, 60.47
2025-09-22T13:28:52.745, 337.65, 39.03, 328.96, 64.40
2025-09-22T13:28:52.762, 347.88, 39.03, 340.31, 69.13
2025-09-22T13:28:52.778, 354.04, 39.03, 351.11, 74.54
2025-09-22T13:28:52.795, 362.10, 40.30, 361.76, 80.84
2025-09-22T13:28:52.812, 367.19, 44.13, 371.89, 87.82
2025-09-22T13:28:52.829, 371.43, 49.22, 381.56, 95.55
2025-09-22T13:28:52.845, 375.36, 54.93, 390.55, 103.83
2025-09-22T13:28:52.861, 379.57, 61.95, 398.51, 112.22
2025-09-22T13:28:52.879, 385.64, 73.38, 406.75, 122.22
2025-09-22T13:28:52.895, 393.36, 87.64, 413.88, 132.25
2025-09-22T13:28:52.912, 403.96, 105.54, 420.28, 142.75
2025-09-22T13:28:52.928, 417.62, 127.82, 425.90, 153.61
2025-09-22T13:28:52.945, 432.07, 153.68, 430.78, 164.90
2025-09-22T13:28:52.962, 440.95, 171.70, 434.84, 176.44
2025-09-22T13:28:52.978, 447.29, 190.10, 438.10, 188.30
2025-09-22T13:28:52.995, 448.80, 199.25, 440.53, 200.36
2025-09-22T13:28:53.012, 449.88, 211.10, 442.11, 212.56
2025-09-22T13:28:53.029, 449.88, 217.70, 442.83, 224.76
2025-09-22T13:28:53.045, 449.88, 224.29, 442.69, 237.06
2025-09-22T13:28:53.062, 449.42, 231.53, 441.71, 249.25
2025-09-22T13:28:53.079, 447.89, 241.70, 439.88, 261.34
2025-09-22T13:28:53.095, 444.67, 253.49, 437.18, 273.41
2025-09-22T13:28:53.112, 440.83, 266.16, 433.68, 285.13
2025-09-22T13:28:53.129, 433.89, 279.47, 429.35, 296.64
2025-09-22T13:28:53.145, 426.18, 289.94, 424.26, 307.76
2025-09-22T13:28:53.162, 419.25, 297.37, 418.37, 318.56
2025-09-22T13:28:53.179, 408.16, 305.08, 411.78, 328.86
2025-09-22T13:28:53.195, 400.68, 309.29, 404.40, 338.79
2025-09-22T13:28:53.213, 392.99, 314.10, 396.39, 348.13
2025-09-22T13:28:53.229, 383.58, 320.90, 387.75, 356.88
2025-09-22T13:28:53.245, 374.93, 327.51, 379.14, 364.49
2025-09-22T13:28:53.262, 365.02, 335.78, 368.85, 372.38
2025-09-22T13:28:53.279, 356.38, 342.39, 358.58, 379.15
2025-09-22T13:28:53.295, 346.97, 349.19, 347.87, 385.18
2025-09-22T13:28:53.312, 338.83, 355.29, 337.43, 390.16
2025-09-22T13:28:53.327, 335.66, 357.55, 325.85, 394.74
2025-09-22T13:28:53.345, 325.95, 364.96, 313.70, 398.56
2025-09-22T13:28:53.362, 322.58, 367.84, 301.66, 401.43
2025-09-22T13:28:53.378, 312.79, 375.28, 290.25, 403.33
2025-09-22T13:28:53.395, 303.38, 382.08, 277.35, 404.57
2025-09-22T13:28:53.412, 292.37, 389.25, 265.12, 404.87
2025-09-22T13:28:53.429, 281.63, 395.68, 252.84, 404.31
2025-09-22T13:28:53.445, 270.90, 401.04, 240.62, 402.89
2025-09-22T13:28:53.462, 260.73, 404.59, 228.60, 400.63
2025-09-22T13:28:53.479, 251.31, 407.05, 216.70, 397.53
2025-09-22T13:28:53.495, 241.14, 408.06, 205.04, 393.60
2025-09-22T13:28:53.511, 228.13, 408.68, 194.36, 389.17
2025-09-22T13:28:53.528, 217.14, 408.68, 182.76, 383.39
2025-09-22T13:28:53.545, 206.15, 407.15, 172.24, 377.16
2025-09-22T13:28:53.561, 197.24, 403.16, 162.64, 370.57
2025-09-22T13:28:53.579, 184.09, 394.30, 152.50, 362.50
2025-09-22T13:28:53.594, 171.69, 381.90, 143.97, 354.69
2025-09-22T13:28:53.611, 162.54, 371.00, 135.49, 345.78
2025-09-22T13:28:53.629, 151.88, 359.15, 127.25, 335.78
2025-09-22T13:28:53.644, 142.84, 348.42, 120.49, 326.30
2025-09-22T13:28:53.661, 131.56, 334.54, 114.05, 315.82
2025-09-22T13:28:53.679, 123.07, 319.96, 108.10, 304.39
2025-09-22T13:28:53.696, 112.02, 299.91, 103.25, 293.17
2025-09-22T13:28:53.712, 99.86, 274.20, 99.16, 281.56
2025-09-22T13:28:53.727, 95.32, 265.12, 96.05, 270.35
2025-09-22T13:28:53.745, 86.79, 249.61, 93.48, 257.72
2025-09-22T13:28:53.762, 83.62, 242.36, 91.90, 245.52
2025-09-22T13:28:53.778, 80.73, 234.30, 91.19, 233.90
2025-09-22T13:28:53.796, 79.83, 227.05, 91.31, 220.94
