timestamp, mouseX, mouseY, flowerX, flowerY
2025-09-22T13:11:19.716, 128.63, 114.51, 139.95, 104.62
2025-09-22T13:11:19.732, 128.63, 114.51, 148.81, 96.28
2025-09-22T13:11:19.749, 128.63, 114.51, 157.71, 88.99
2025-09-22T13:11:19.766, 128.63, 114.51, 168.10, 81.61
2025-09-22T13:11:19.783, 128.63, 114.51, 178.49, 75.30
2025-09-22T13:11:19.799, 128.63, 114.51, 189.30, 69.73
2025-09-22T13:11:19.815, 128.63, 114.51, 199.87, 65.16
2025-09-22T13:11:19.832, 128.63, 114.51, 211.89, 60.94
2025-09-22T13:11:19.849, 128.63, 114.51, 223.55, 57.75
2025-09-22T13:11:19.868, 128.98, 114.51, 235.48, 55.37
2025-09-22T13:11:19.883, 139.45, 106.80, 247.55, 53.84
2025-09-22T13:11:19.900, 153.10, 95.63, 259.69, 53.14
2025-09-22T13:11:19.916, 187.24, 74.59, 271.78, 53.30
2025-09-22T13:11:19.933, 211.59, 60.32, 283.90, 54.30
2025-09-22T13:11:19.950, 242.91, 46.65, 295.92, 56.15
2025-09-22T13:11:19.967, 264.67, 39.43, 307.78, 58.83
2025-09-22T13:11:19.983, 285.21, 34.16, 319.43, 62.34
2025-09-22T13:11:20.000, 304.72, 32.86, 330.73, 66.62
2025-09-22T13:11:20.016, 320.12, 32.86, 341.52, 71.59
2025-09-22T13:11:20.033, 332.79, 32.86, 352.38, 77.53
2025-09-22T13:11:20.050, 343.77, 33.88, 362.55, 84.07
2025-09-22T13:11:20.066, 353.17, 37.32, 372.35, 91.38
2025-09-22T13:11:20.083, 362.07, 41.78, 381.51, 99.27
2025-09-22T13:11:20.100, 370.71, 48.39, 390.15, 107.84
2025-09-22T13:11:20.117, 380.61, 57.42, 398.17, 116.98
2025-09-22T13:11:20.133, 388.34, 67.86, 405.49, 126.60
2025-09-22T13:11:20.150, 392.57, 74.81, 412.16, 136.77
2025-09-22T13:11:20.167, 396.30, 82.76, 418.07, 147.32
2025-09-22T13:11:20.182, 399.35, 92.28, 423.00, 157.71
2025-09-22T13:11:20.200, 402.00, 103.37, 427.62, 169.51
2025-09-22T13:11:20.216, 405.95, 116.91, 431.26, 181.20
2025-09-22T13:11:20.233, 412.06, 138.61, 434.05, 193.03
2025-09-22T13:11:20.250, 416.45, 154.51, 436.00, 205.04
2025-09-22T13:11:20.266, 420.90, 172.92, 437.11, 217.08
2025-09-22T13:11:20.283, 423.32, 189.30, 437.38, 229.23
2025-09-22T13:11:20.300, 424.67, 211.17, 436.81, 241.31
2025-09-22T13:11:20.317, 424.67, 243.69, 435.37, 253.46
2025-09-22T13:11:20.333, 425.21, 262.78, 433.12, 265.34
2025-09-22T13:11:20.350, 425.85, 283.32, 430.02, 277.10
2025-09-22T13:11:20.366, 425.85, 297.79, 426.12, 288.62
2025-09-22T13:11:20.383, 425.85, 307.95, 421.44, 299.77
2025-09-22T13:11:20.400, 424.95, 315.90, 415.97, 310.63
2025-09-22T13:11:20.417, 422.39, 321.84, 409.79, 321.02
2025-09-22T13:11:20.433, 418.17, 328.86, 402.86, 331.01
2025-09-22T13:11:20.449, 412.40, 335.58, 395.25, 340.50
2025-09-22T13:11:20.466, 404.96, 342.00, 387.05, 349.38
2025-09-22T13:11:20.483, 396.31, 347.59, 378.14, 357.76
2025-09-22T13:11:20.500, 386.14, 351.14, 368.77, 365.41
2025-09-22T13:11:20.517, 375.97, 353.68, 358.84, 372.43
2025-09-22T13:11:20.533, 368.02, 354.61, 348.51, 378.70
2025-09-22T13:11:20.550, 359.36, 354.61, 337.70, 384.27
2025-09-22T13:11:20.566, 350.70, 355.09, 326.59, 389.05
2025-09-22T13:11:20.583, 342.75, 355.54, 315.11, 393.06
2025-09-22T13:11:20.600, 334.80, 356.47, 303.37, 396.26
2025-09-22T13:11:20.616, 326.84, 358.33, 291.81, 398.58
2025-09-22T13:11:20.633, 313.07, 362.34, 279.38, 400.17
2025-09-22T13:11:20.650, 297.61, 366.51, 267.31, 400.86
2025-09-22T13:11:20.666, 284.59, 369.33, 255.15, 400.70
2025-09-22T13:11:20.683, 267.22, 373.05, 243.32, 399.72
2025-09-22T13:11:20.700, 252.74, 375.36, 231.08, 397.85
2025-09-22T13:11:20.716, 239.20, 377.04, 219.22, 395.17
2025-09-22T13:11:20.732, 221.31, 378.28, 208.13, 391.85
2025-09-22T13:11:20.750, 204.92, 379.49, 196.27, 387.38
2025-09-22T13:11:20.766, 192.13, 379.49, 185.29, 382.32
2025-09-22T13:11:20.783, 183.25, 379.49, 174.62, 376.47
2025-09-22T13:11:20.800, 175.30, 379.49, 164.39, 369.89
2025-09-22T13:11:20.817, 167.35, 379.49, 154.65, 362.62
2025-09-22T13:11:20.833, 161.39, 379.49, 145.49, 354.73
2025-09-22T13:11:20.851, 150.95, 374.84, 136.90, 346.22
2025-09-22T13:11:20.867, 142.80, 368.23, 128.88, 337.08
2025-09-22T13:11:20.883, 136.07, 361.97, 121.51, 327.40
2025-09-22T13:11:20.900, 132.70, 357.32, 114.84, 317.23
2025-09-22T13:11:20.916, 127.83, 349.12, 108.90, 306.62
2025-09-22T13:11:20.933, 124.49, 340.41, 103.74, 295.68
2025-09-22T13:11:20.950, 120.12, 322.98, 99.33, 284.35
2025-09-22T13:11:20.966, 117.32, 310.19, 95.74, 272.80
2025-09-22T13:11:20.983, 114.02, 297.51, 92.95, 260.97
2025-09-22T13:11:21.000, 111.44, 287.43, 90.99, 248.96
2025-09-22T13:11:21.017, 109.18, 280.18, 89.89, 236.92
2025-09-22T13:11:21.033, 106.77, 271.52, 89.62, 224.77
2025-09-22T13:11:21.050, 103.80, 256.11, 90.19, 212.69
2025-09-22T13:11:21.066, 101.32, 238.68, 91.63, 200.54
2025-09-22T13:11:21.083, 99.45, 222.77, 93.88, 188.66
2025-09-22T13:11:21.100, 96.82, 212.09, 96.98, 176.90
2025-09-22T13:11:21.116, 94.30, 201.86, 100.86, 165.45
2025-09-22T13:11:21.133, 92.54, 195.26, 105.56, 154.23
2025-09-22T13:11:21.150, 91.77, 191.03, 111.03, 143.37
2025-09-22T13:11:21.166, 90.92, 185.67, 116.97, 133.35
2025-09-22T13:11:21.183, 90.92, 179.66, 124.14, 122.99
2025-09-22T13:11:21.200, 90.92, 166.99, 131.75, 113.50
2025-09-22T13:11:21.217, 95.40, 148.57, 139.95, 104.62
2025-09-22T13:11:21.233, 103.90, 125.29, 148.81, 96.28
