timestamp, mouseX, mouseY, flowerX, flowerY
2025-09-22T13:07:54.216, 136.39, 111.81, 139.95, 104.62
2025-09-22T13:07:54.233, 136.39, 111.81, 148.81, 96.28
2025-09-22T13:07:54.250, 136.39, 111.81, 158.17, 88.63
2025-09-22T13:07:54.266, 136.39, 111.81, 167.61, 81.93
2025-09-22T13:07:54.283, 136.39, 111.81, 178.56, 75.26
2025-09-22T13:07:54.300, 136.39, 111.81, 189.24, 69.76
2025-09-22T13:07:54.316, 136.39, 111.81, 200.41, 64.95
2025-09-22T13:07:54.333, 136.39, 111.81, 211.89, 60.94
2025-09-22T13:07:54.351, 136.62, 111.81, 223.63, 57.74
2025-09-22T13:07:54.367, 150.09, 105.75, 235.48, 55.37
2025-09-22T13:07:54.384, 159.75, 101.68, 247.55, 53.84
2025-09-22T13:07:54.400, 174.22, 95.02, 259.62, 53.15
2025-09-22T13:07:54.416, 199.35, 84.64, 271.20, 53.27
2025-09-22T13:07:54.434, 217.50, 76.21, 283.90, 54.30
2025-09-22T13:07:54.451, 237.79, 66.74, 295.85, 56.14
2025-09-22T13:07:54.467, 259.63, 56.17, 307.71, 58.82
2025-09-22T13:07:54.484, 283.82, 44.39, 319.29, 62.29
2025-09-22T13:07:54.499, 295.09, 40.16, 330.40, 66.48
2025-09-22T13:07:54.518, 318.58, 34.68, 341.71, 71.68
2025-09-22T13:07:54.534, 334.96, 34.68, 352.38, 77.53
2025-09-22T13:07:54.550, 350.36, 34.68, 362.55, 84.07
2025-09-22T13:07:54.567, 369.45, 41.05, 372.30, 91.34
2025-09-22T13:07:54.603, 394.50, 55.40, 381.46, 99.23
2025-09-22T13:07:54.606, 401.01, 60.14, 390.10, 107.78
2025-09-22T13:07:54.617, 406.65, 64.65, 398.12, 116.92
2025-09-22T13:07:54.634, 416.02, 74.02, 405.45, 126.54
2025-09-22T13:07:54.650, 423.33, 82.91, 412.12, 136.71
2025-09-22T13:07:54.667, 427.79, 91.81, 418.07, 147.32
2025-09-22T13:07:54.684, 431.35, 101.97, 423.26, 158.32
